location,location_name,date,value
GB,United Kingdom,2021-01-03,54990
AT,Austria,2021-01-04,1642
BE,Belgium,2021-01-04,876
BG,Bulgaria,2021-01-04,1029
HR,Croatia,2021-01-04,361
CY,Cyprus,2021-01-04,665
CZ,Czechia,2021-01-04,6233
DK,Denmark,2021-01-04,2076
EE,Estonia,2021-01-04,390
FI,Finland,2021-01-04,147
FR,France,2021-01-04,4022
DE,Germany,2021-01-04,12320
GR,Greece,2021-01-04,427
HU,Hungary,2021-01-04,856
IS,Iceland,2021-01-04,41
IE,Ireland,2021-01-04,6110
IT,Italy,2021-01-04,10798
LV,Latvia,2021-01-04,621
LI,Liechtenstein,2021-01-04,2
LT,Lithuania,2021-01-04,1377
LU,Luxembourg,2021-01-04,571
MT,Malta,2021-01-04,148
NL,Netherlands,2021-01-04,6563
NO,Norway,2021-01-04,529
PL,Poland,2021-01-04,4385
PT,Portugal,2021-01-04,4369
RO,Romania,2021-01-04,3130
SK,Slovakia,2021-01-04,636
SI,Slovenia,2021-01-04,772
ES,Spain,2021-01-04,30579
SE,Sweden,2021-01-04,0
CH,Switzerland,2021-01-04,9665
GB,United Kingdom,2021-01-04,58784
AT,Austria,2021-01-05,2311
BE,Belgium,2021-01-05,1848
BG,Bulgaria,2021-01-05,1310
HR,Croatia,2021-01-05,1071
CY,Cyprus,2021-01-05,569
CZ,Czechia,2021-01-05,12921
DK,Denmark,2021-01-05,1992
EE,Estonia,2021-01-05,429
FI,Finland,2021-01-05,299
FR,France,2021-01-05,20280
DE,Germany,2021-01-05,18349
GR,Greece,2021-01-05,927
HU,Hungary,2021-01-05,870
IS,Iceland,2021-01-05,16
IE,Ireland,2021-01-05,5325
IT,Italy,2021-01-05,15375
LV,Latvia,2021-01-05,824
LI,Liechtenstein,2021-01-05,22
LT,Lithuania,2021-01-05,1641
LU,Luxembourg,2021-01-05,163
MT,Malta,2021-01-05,158
NL,Netherlands,2021-01-05,6338
NO,Norway,2021-01-05,935
PL,Poland,2021-01-05,7596
PT,Portugal,2021-01-05,4956
RO,Romania,2021-01-05,4729
SK,Slovakia,2021-01-05,2989
SI,Slovenia,2021-01-05,2512
ES,Spain,2021-01-05,23700
SE,Sweden,2021-01-05,32369
CH,Switzerland,2021-01-05,4020
GB,United Kingdom,2021-01-05,60916
AT,Austria,2021-01-06,2469
BE,Belgium,2021-01-06,2997
BG,Bulgaria,2021-01-06,1002
HR,Croatia,2021-01-06,1896
CY,Cyprus,2021-01-06,573
CZ,Czechia,2021-01-06,17332
DK,Denmark,2021-01-06,2216
EE,Estonia,2021-01-06,717
FI,Finland,2021-01-06,331
FR,France,2021-01-06,25020
DE,Germany,2021-01-06,26663
GR,Greece,2021-01-06,814
HU,Hungary,2021-01-06,2047
IS,Iceland,2021-01-06,21
IE,Ireland,2021-01-06,7832
IT,Italy,2021-01-06,20326
LV,Latvia,2021-01-06,1229
LI,Liechtenstein,2021-01-06,49
LT,Lithuania,2021-01-06,2787
LU,Luxembourg,2021-01-06,281
MT,Malta,2021-01-06,224
NL,Netherlands,2021-01-06,7099
NO,Norway,2021-01-06,787
PL,Poland,2021-01-06,14220
PT,Portugal,2021-01-06,10027
RO,Romania,2021-01-06,5719
SK,Slovakia,2021-01-06,4959
SI,Slovenia,2021-01-06,3354
ES,Spain,2021-01-06,0
SE,Sweden,2021-01-06,0
CH,Switzerland,2021-01-06,4808
GB,United Kingdom,2021-01-06,62322
AT,Austria,2021-01-07,2540
BE,Belgium,2021-01-07,2923
BG,Bulgaria,2021-01-07,867
HR,Croatia,2021-01-07,562
CY,Cyprus,2021-01-07,427
CZ,Czechia,2021-01-07,17773
DK,Denmark,2021-01-07,1842
EE,Estonia,2021-01-07,1084
FI,Finland,2021-01-07,223
FR,France,2021-01-07,21513
DE,Germany,2021-01-07,45333
GR,Greece,2021-01-07,510
HU,Hungary,2021-01-07,3068
IS,Iceland,2021-01-07,13
IE,Ireland,2021-01-07,6503
IT,Italy,2021-01-07,18416
LV,Latvia,2021-01-07,1374
LI,Liechtenstein,2021-01-07,14
LT,Lithuania,2021-01-07,2409
LU,Luxembourg,2021-01-07,162
MT,Malta,2021-01-07,164
NL,Netherlands,2021-01-07,9627
NO,Norway,2021-01-07,825
PL,Poland,2021-01-07,12119
PT,Portugal,2021-01-07,9927
RO,Romania,2021-01-07,4951
SK,Slovakia,2021-01-07,2137
SI,Slovenia,2021-01-07,2821
ES,Spain,2021-01-07,42360
SE,Sweden,2021-01-07,12536
CH,Switzerland,2021-01-07,3975
GB,United Kingdom,2021-01-07,52618
AT,Austria,2021-01-08,2063
BE,Belgium,2021-01-08,2048
BG,Bulgaria,2021-01-08,753
HR,Croatia,2021-01-08,1098
CY,Cyprus,2021-01-08,466
CZ,Czechia,2021-01-08,14861
DK,Denmark,2021-01-08,1660
EE,Estonia,2021-01-08,786
FI,Finland,2021-01-08,296
FR,France,2021-01-08,19621
DE,Germany,2021-01-08,19077
GR,Greece,2021-01-08,717
HU,Hungary,2021-01-08,2907
IS,Iceland,2021-01-08,22
IE,Ireland,2021-01-08,8227
IT,Italy,2021-01-08,17529
LV,Latvia,2021-01-08,1237
LI,Liechtenstein,2021-01-08,2
LT,Lithuania,2021-01-08,2058
LU,Luxembourg,2021-01-08,152
MT,Malta,2021-01-08,191
NL,Netherlands,2021-01-08,8124
NO,Norway,2021-01-08,684
PL,Poland,2021-01-08,8763
PT,Portugal,2021-01-08,10176
RO,Romania,2021-01-08,4841
SK,Slovakia,2021-01-08,2980
SI,Slovenia,2021-01-08,2084
ES,Spain,2021-01-08,25456
SE,Sweden,2021-01-08,7187
CH,Switzerland,2021-01-08,3219
GB,United Kingdom,2021-01-08,68053
AT,Austria,2021-01-09,2278
BE,Belgium,2021-01-09,1991
BG,Bulgaria,2021-01-09,394
HR,Croatia,2021-01-09,1401
CY,Cyprus,2021-01-09,337
CZ,Czechia,2021-01-09,13115
DK,Denmark,2021-01-09,1743
EE,Estonia,2021-01-09,552
FI,Finland,2021-01-09,324
FR,France,2021-01-09,19771
DE,Germany,2021-01-09,22824
GR,Greece,2021-01-09,799
HU,Hungary,2021-01-09,2716
IS,Iceland,2021-01-09,13
IE,Ireland,2021-01-09,4843
IT,Italy,2021-01-09,19976
LV,Latvia,2021-01-09,1170
LI,Liechtenstein,2021-01-09,18
LT,Lithuania,2021-01-09,1764
LU,Luxembourg,2021-01-09,0
MT,Malta,2021-01-09,245
NL,Netherlands,2021-01-09,7321
NO,Norway,2021-01-09,443
PL,Poland,2021-01-09,10744
PT,Portugal,2021-01-09,9478
RO,Romania,2021-01-09,4403
SK,Slovakia,2021-01-09,4072
SI,Slovenia,2021-01-09,1889
ES,Spain,2021-01-09,0
SE,Sweden,2021-01-09,0
CH,Switzerland,2021-01-09,0
GB,United Kingdom,2021-01-09,59937
AT,Austria,2021-01-10,1651
BE,Belgium,2021-01-10,1569
BG,Bulgaria,2021-01-10,105
HR,Croatia,2021-01-10,646
CY,Cyprus,2021-01-10,339
CZ,Czechia,2021-01-10,8449
DK,Denmark,2021-01-10,1246
EE,Estonia,2021-01-10,427
FI,Finland,2021-01-10,198
FR,France,2021-01-10,15801
DE,Germany,2021-01-10,948
GR,Greece,2021-01-10,445
HU,Hungary,2021-01-10,1778
IS,Iceland,2021-01-10,10
IE,Ireland,2021-01-10,6886
IT,Italy,2021-01-10,18625
LV,Latvia,2021-01-10,616
LI,Liechtenstein,2021-01-10,11
LT,Lithuania,2021-01-10,1503
LU,Luxembourg,2021-01-10,0
MT,Malta,2021-01-10,184
NL,Netherlands,2021-01-10,6612
NO,Norway,2021-01-10,555
PL,Poland,2021-01-10,9133
PT,Portugal,2021-01-10,7502
RO,Romania,2021-01-10,3082
SK,Slovakia,2021-01-10,2973
SI,Slovenia,2021-01-10,763
ES,Spain,2021-01-10,0
SE,Sweden,2021-01-10,0
CH,Switzerland,2021-01-10,0
GB,United Kingdom,2021-01-10,54940
AT,Austria,2021-01-11,1536
BE,Belgium,2021-01-11,960
BG,Bulgaria,2021-01-11,620
HR,Croatia,2021-01-11,230
CY,Cyprus,2021-01-11,288
CZ,Czechia,2021-01-11,4289
DK,Denmark,2021-01-11,1239
EE,Estonia,2021-01-11,289
FI,Finland,2021-01-11,200
FR,France,2021-01-11,3582
DE,Germany,2021-01-11,11706
GR,Greece,2021-01-11,441
HU,Hungary,2021-01-11,1419
IS,Iceland,2021-01-11,8
IE,Ireland,2021-01-11,4926
IT,Italy,2021-01-11,12530
LV,Latvia,2021-01-11,331
LI,Liechtenstein,2021-01-11,6
LT,Lithuania,2021-01-11,774
LU,Luxembourg,2021-01-11,283
MT,Malta,2021-01-11,133
NL,Netherlands,2021-01-11,5416
NO,Norway,2021-01-11,429
PL,Poland,2021-01-11,4863
PT,Portugal,2021-01-11,5604
RO,Romania,2021-01-11,1987
SK,Slovakia,2021-01-11,860
SI,Slovenia,2021-01-11,432
ES,Spain,2021-01-11,61422
SE,Sweden,2021-01-11,0
CH,Switzerland,2021-01-11,6523
GB,United Kingdom,2021-01-11,46169
AT,Austria,2021-01-12,1575
BE,Belgium,2021-01-12,2099
BG,Bulgaria,2021-01-12,750
HR,Croatia,2021-01-12,759
CY,Cyprus,2021-01-12,259
CZ,Czechia,2021-01-12,9345
DK,Denmark,2021-01-12,1076
EE,Estonia,2021-01-12,333
FI,Finland,2021-01-12,221
FR,France,2021-01-12,19267
DE,Germany,2021-01-12,27210
GR,Greece,2021-01-12,841
HU,Hungary,2021-01-12,696
IS,Iceland,2021-01-12,14
IE,Ireland,2021-01-12,3052
IT,Italy,2021-01-12,14242
LV,Latvia,2021-01-12,878
LI,Liechtenstein,2021-01-12,9
LT,Lithuania,2021-01-12,1012
LU,Luxembourg,2021-01-12,154
MT,Malta,2021-01-12,240
NL,Netherlands,2021-01-12,4872
NO,Norway,2021-01-12,712
PL,Poland,2021-01-12,5394
PT,Portugal,2021-01-12,7259
RO,Romania,2021-01-12,3697
SK,Slovakia,2021-01-12,2410
SI,Slovenia,2021-01-12,1874
ES,Spain,2021-01-12,25438
SE,Sweden,2021-01-12,17395
CH,Switzerland,2021-01-12,2851
GB,United Kingdom,2021-01-12,45533
AT,Austria,2021-01-13,1917
BE,Belgium,2021-01-13,2927
BG,Bulgaria,2021-01-13,535
HR,Croatia,2021-01-13,1135
CY,Cyprus,2021-01-13,227
CZ,Czechia,2021-01-13,10801
DK,Denmark,2021-01-13,1358
EE,Estonia,2021-01-13,853
FI,Finland,2021-01-13,324
FR,France,2021-01-13,23703
DE,Germany,2021-01-13,25566
GR,Greece,2021-01-13,668
HU,Hungary,2021-01-13,1358
IS,Iceland,2021-01-13,23
IE,Ireland,2021-01-13,3553
IT,Italy,2021-01-13,15773
LV,Latvia,2021-01-13,1255
LI,Liechtenstein,2021-01-13,15
LT,Lithuania,2021-01-13,1764
LU,Luxembourg,2021-01-13,191
MT,Malta,2021-01-13,189
NL,Netherlands,2021-01-13,6086
NO,Norway,2021-01-13,667
PL,Poland,2021-01-13,9126
PT,Portugal,2021-01-13,10556
RO,Romania,2021-01-13,4424
SK,Slovakia,2021-01-13,3576
SI,Slovenia,2021-01-13,2092
ES,Spain,2021-01-13,38869
SE,Sweden,2021-01-13,5337
CH,Switzerland,2021-01-13,3001
GB,United Kingdom,2021-01-13,47525
AT,Austria,2021-01-14,3510
BE,Belgium,2021-01-14,2637
BG,Bulgaria,2021-01-14,535
HR,Croatia,2021-01-14,980
CY,Cyprus,2021-01-14,0
CZ,Czechia,2021-01-14,10922
DK,Denmark,2021-01-14,0
EE,Estonia,2021-01-14,630
FI,Finland,2021-01-14,258
FR,France,2021-01-14,21228
DE,Germany,2021-01-14,21343
GR,Greece,2021-01-14,595
HU,Hungary,2021-01-14,1926
IS,Iceland,2021-01-14,13
IE,Ireland,2021-01-14,3913
IT,Italy,2021-01-14,17243
LV,Latvia,2021-01-14,950
LI,Liechtenstein,2021-01-14,5
LT,Lithuania,2021-01-14,1445
LU,Luxembourg,2021-01-14,114
MT,Malta,2021-01-14,121
NL,Netherlands,2021-01-14,6466
NO,Norway,2021-01-14,454
PL,Poland,2021-01-14,9457
PT,Portugal,2021-01-14,10698
RO,Romania,2021-01-14,3525
SK,Slovakia,2021-01-14,2923
SI,Slovenia,2021-01-14,1793
ES,Spain,2021-01-14,35878
SE,Sweden,2021-01-14,6580
CH,Switzerland,2021-01-14,2474
GB,United Kingdom,2021-01-14,48682
AT,Austria,2021-01-15,1528
BE,Belgium,2021-01-15,2203
BG,Bulgaria,2021-01-15,552
HR,Croatia,2021-01-15,715
CY,Cyprus,2021-01-15,485
CZ,Czechia,2021-01-15,8083
DK,Denmark,2021-01-15,2161
EE,Estonia,2021-01-15,475
FI,Finland,2021-01-15,318
FR,France,2021-01-15,20712
DE,Germany,2021-01-15,8593
GR,Greece,2021-01-15,577
HU,Hungary,2021-01-15,1513
IS,Iceland,2021-01-15,8
IE,Ireland,2021-01-15,3491
IT,Italy,2021-01-15,16144
LV,Latvia,2021-01-15,1084
LI,Liechtenstein,2021-01-15,3
LT,Lithuania,2021-01-15,1224
LU,Luxembourg,2021-01-15,144
MT,Malta,2021-01-15,193
NL,Netherlands,2021-01-15,6009
NO,Norway,2021-01-15,466
PL,Poland,2021-01-15,7958
PT,Portugal,2021-01-15,10663
RO,Romania,2021-01-15,3353
SK,Slovakia,2021-01-15,2729
SI,Slovenia,2021-01-15,1544
ES,Spain,2021-01-15,40197
SE,Sweden,2021-01-15,4703
CH,Switzerland,2021-01-15,2396
GB,United Kingdom,2021-01-15,55761
AT,Austria,2021-01-16,1723
BE,Belgium,2021-01-16,2120
BG,Bulgaria,2021-01-16,233
HR,Croatia,2021-01-16,763
CY,Cyprus,2021-01-16,202
CZ,Czechia,2021-01-16,9301
DK,Denmark,2021-01-16,879
EE,Estonia,2021-01-16,595
FI,Finland,2021-01-16,190
FR,France,2021-01-16,21119
DE,Germany,2021-01-16,14817
GR,Greece,2021-01-16,510
HU,Hungary,2021-01-16,1438
IS,Iceland,2021-01-16,0
IE,Ireland,2021-01-16,3232
IT,Italy,2021-01-16,16310
LV,Latvia,2021-01-16,1031
LI,Liechtenstein,2021-01-16,5
LT,Lithuania,2021-01-16,1234
LU,Luxembourg,2021-01-16,0
MT,Malta,2021-01-16,175
NL,Netherlands,2021-01-16,5260
NO,Norway,2021-01-16,243
PL,Poland,2021-01-16,7292
PT,Portugal,2021-01-16,10947
RO,Romania,2021-01-16,3218
SK,Slovakia,2021-01-16,2045
SI,Slovenia,2021-01-16,1540
ES,Spain,2021-01-16,0
SE,Sweden,2021-01-16,0
CH,Switzerland,2021-01-16,0
GB,United Kingdom,2021-01-16,41342
AT,Austria,2021-01-17,1267
BE,Belgium,2021-01-17,1630
BG,Bulgaria,2021-01-17,77
HR,Croatia,2021-01-17,379
CY,Cyprus,2021-01-17,157
CZ,Czechia,2021-01-17,5253
DK,Denmark,2021-01-17,889
EE,Estonia,2021-01-17,388
FI,Finland,2021-01-17,236
FR,France,2021-01-17,16443
DE,Germany,2021-01-17,11484
GR,Greece,2021-01-17,237
HU,Hungary,2021-01-17,1241
IS,Iceland,2021-01-17,0
IE,Ireland,2021-01-17,2946
IT,Italy,2021-01-17,12544
LV,Latvia,2021-01-17,567
LI,Liechtenstein,2021-01-17,6
LT,Lithuania,2021-01-17,842
LU,Luxembourg,2021-01-17,0
MT,Malta,2021-01-17,141
NL,Netherlands,2021-01-17,5598
NO,Norway,2021-01-17,206
PL,Poland,2021-01-17,5970
PT,Portugal,2021-01-17,10385
RO,Romania,2021-01-17,2156
SK,Slovakia,2021-01-17,573
SI,Slovenia,2021-01-17,569
ES,Spain,2021-01-17,0
SE,Sweden,2021-01-17,0
CH,Switzerland,2021-01-17,0
GB,United Kingdom,2021-01-17,38598
AT,Austria,2021-01-18,1161
BE,Belgium,2021-01-18,932
BG,Bulgaria,2021-01-18,570
HR,Croatia,2021-01-18,174
CY,Cyprus,2021-01-18,162
CZ,Czechia,2021-01-18,2693
DK,Denmark,2021-01-18,807
EE,Estonia,2021-01-18,265
FI,Finland,2021-01-18,168
FR,France,2021-01-18,3736
DE,Germany,2021-01-18,9253
GR,Greece,2021-01-18,318
HU,Hungary,2021-01-18,875
IS,Iceland,2021-01-18,14
IE,Ireland,2021-01-18,2117
IT,Italy,2021-01-18,8825
LV,Latvia,2021-01-18,244
LI,Liechtenstein,2021-01-18,6
LT,Lithuania,2021-01-18,477
LU,Luxembourg,2021-01-18,260
MT,Malta,2021-01-18,154
NL,Netherlands,2021-01-18,4754
NO,Norway,2021-01-18,383
PL,Poland,2021-01-18,3332
PT,Portugal,2021-01-18,6702
RO,Romania,2021-01-18,1509
SK,Slovakia,2021-01-18,1060
SI,Slovenia,2021-01-18,299
ES,Spain,2021-01-18,84287
SE,Sweden,2021-01-18,0
CH,Switzerland,2021-01-18,4703
GB,United Kingdom,2021-01-18,37535
AT,Austria,2021-01-19,1486
BE,Belgium,2021-01-19,1479
BG,Bulgaria,2021-01-19,544
HR,Croatia,2021-01-19,520
CY,Cyprus,2021-01-19,164
CZ,Czechia,2021-01-19,7651
DK,Denmark,2021-01-19,724
EE,Estonia,2021-01-19,597
FI,Finland,2021-01-19,217
FR,France,2021-01-19,23339
DE,Germany,2021-01-19,12233
GR,Greece,2021-01-19,537
HU,Hungary,2021-01-19,573
IS,Iceland,2021-01-19,0
IE,Ireland,2021-01-19,1996
IT,Italy,2021-01-19,10496
LV,Latvia,2021-01-19,812
LI,Liechtenstein,2021-01-19,3
LT,Lithuania,2021-01-19,867
LU,Luxembourg,2021-01-19,85
MT,Malta,2021-01-19,200
NL,Netherlands,2021-01-19,4272
NO,Norway,2021-01-19,422
PL,Poland,2021-01-19,4890
PT,Portugal,2021-01-19,10455
RO,Romania,2021-01-19,2745
SK,Slovakia,2021-01-19,1909
SI,Slovenia,2021-01-19,1713
ES,Spain,2021-01-19,34291
SE,Sweden,2021-01-19,9779
CH,Switzerland,2021-01-19,2260
GB,United Kingdom,2021-01-19,33355
AT,Austria,2021-01-20,1671
BE,Belgium,2021-01-20,3006
BG,Bulgaria,2021-01-20,482
HR,Croatia,2021-01-20,902
CY,Cyprus,2021-01-20,178
CZ,Czechia,2021-01-20,9628
DK,Denmark,2021-01-20,886
EE,Estonia,2021-01-20,603
FI,Finland,2021-01-20,444
FR,France,2021-01-20,26497
DE,Germany,2021-01-20,29003
GR,Greece,2021-01-20,511
HU,Hungary,2021-01-20,976
IS,Iceland,2021-01-20,5
IE,Ireland,2021-01-20,2485
IT,Italy,2021-01-20,13568
LV,Latvia,2021-01-20,1088
LI,Liechtenstein,2021-01-20,7
LT,Lithuania,2021-01-20,1232
LU,Luxembourg,2021-01-20,229
MT,Malta,2021-01-20,187
NL,Netherlands,2021-01-20,5530
NO,Norway,2021-01-20,431
PL,Poland,2021-01-20,6943
PT,Portugal,2021-01-20,14647
RO,Romania,2021-01-20,3000
SK,Slovakia,2021-01-20,2484
SI,Slovenia,2021-01-20,1714
ES,Spain,2021-01-20,41576
SE,Sweden,2021-01-20,4702
CH,Switzerland,2021-01-20,2727
GB,United Kingdom,2021-01-20,38905
AT,Austria,2021-01-21,1702
BE,Belgium,2021-01-21,2571
BG,Bulgaria,2021-01-21,455
HR,Croatia,2021-01-21,776
CY,Cyprus,2021-01-21,164
CZ,Czechia,2021-01-21,8228
DK,Denmark,2021-01-21,760
EE,Estonia,2021-01-21,668
FI,Finland,2021-01-21,399
FR,France,2021-01-21,22368
DE,Germany,2021-01-21,8277
GR,Greece,2021-01-21,506
HU,Hungary,2021-01-21,1410
IS,Iceland,2021-01-21,6
IE,Ireland,2021-01-21,2598
IT,Italy,2021-01-21,14055
LV,Latvia,2021-01-21,902
LI,Liechtenstein,2021-01-21,10
LT,Lithuania,2021-01-21,1277
LU,Luxembourg,2021-01-21,115
MT,Malta,2021-01-21,151
NL,Netherlands,2021-01-21,5774
NO,Norway,2021-01-21,372
PL,Poland,2021-01-21,7008
PT,Portugal,2021-01-21,13544
RO,Romania,2021-01-21,2878
SK,Slovakia,2021-01-21,2464
SI,Slovenia,2021-01-21,1455
ES,Spain,2021-01-21,44357
SE,Sweden,2021-01-21,4985
CH,Switzerland,2021-01-21,2205
GB,United Kingdom,2021-01-21,37892
AT,Austria,2021-01-22,2088
BE,Belgium,2021-01-22,2444
BG,Bulgaria,2021-01-22,566
HR,Croatia,2021-01-22,643
CY,Cyprus,2021-01-22,122
CZ,Czechia,2021-01-22,7488
DK,Denmark,2021-01-22,773
EE,Estonia,2021-01-22,489
FI,Finland,2021-01-22,350
FR,France,2021-01-22,22995
DE,Germany,2021-01-22,16366
GR,Greece,2021-01-22,562
HU,Hungary,2021-01-22,1311
IS,Iceland,2021-01-22,0
IE,Ireland,2021-01-22,2357
IT,Italy,2021-01-22,13633
LV,Latvia,2021-01-22,876
LI,Liechtenstein,2021-01-22,17
LT,Lithuania,2021-01-22,1033
LU,Luxembourg,2021-01-22,119
MT,Malta,2021-01-22,143
NL,Netherlands,2021-01-22,5744
NO,Norway,2021-01-22,306
PL,Poland,2021-01-22,6693
PT,Portugal,2021-01-22,13987
RO,Romania,2021-01-22,2699
SK,Slovakia,2021-01-22,1785
SI,Slovenia,2021-01-22,1446
ES,Spain,2021-01-22,42885
SE,Sweden,2021-01-22,4214
CH,Switzerland,2021-01-22,2156
GB,United Kingdom,2021-01-22,40261
AT,Austria,2021-01-23,1626
BE,Belgium,2021-01-23,2583
BG,Bulgaria,2021-01-23,266
HR,Croatia,2021-01-23,599
CY,Cyprus,2021-01-23,129
CZ,Czechia,2021-01-23,8514
DK,Denmark,2021-01-23,879
EE,Estonia,2021-01-23,483
FI,Finland,2021-01-23,419
FR,France,2021-01-23,23410
DE,Germany,2021-01-23,12430
GR,Greece,2021-01-23,605
HU,Hungary,2021-01-23,1344
IS,Iceland,2021-01-23,0
IE,Ireland,2021-01-23,1905
IT,Italy,2021-01-23,13331
LV,Latvia,2021-01-23,910
LI,Liechtenstein,2021-01-23,5
LT,Lithuania,2021-01-23,1007
LU,Luxembourg,2021-01-23,0
MT,Malta,2021-01-23,119
NL,Netherlands,2021-01-23,5414
NO,Norway,2021-01-23,238
PL,Poland,2021-01-23,6431
PT,Portugal,2021-01-23,15333
RO,Romania,2021-01-23,2719
SK,Slovakia,2021-01-23,1544
SI,Slovenia,2021-01-23,1541
ES,Spain,2021-01-23,0
SE,Sweden,2021-01-23,0
CH,Switzerland,2021-01-23,0
GB,United Kingdom,2021-01-23,33552
AT,Austria,2021-01-24,1202
BE,Belgium,2021-01-24,1812
BG,Bulgaria,2021-01-24,121
HR,Croatia,2021-01-24,352
CY,Cyprus,2021-01-24,130
CZ,Czechia,2021-01-24,4256
DK,Denmark,2021-01-24,754
EE,Estonia,2021-01-24,532
FI,Finland,2021-01-24,246
FR,France,2021-01-24,18038
DE,Germany,2021-01-24,10078
GR,Greece,2021-01-24,334
HU,Hungary,2021-01-24,1257
IS,Iceland,2021-01-24,0
IE,Ireland,2021-01-24,1370
IT,Italy,2021-01-24,11628
LV,Latvia,2021-01-24,512
LI,Liechtenstein,2021-01-24,4
LT,Lithuania,2021-01-24,773
LU,Luxembourg,2021-01-24,0
MT,Malta,2021-01-24,116
NL,Netherlands,2021-01-24,4891
NO,Norway,2021-01-24,279
PL,Poland,2021-01-24,4566
PT,Portugal,2021-01-24,11721
RO,Romania,2021-01-24,1816
SK,Slovakia,2021-01-24,1905
SI,Slovenia,2021-01-24,537
ES,Spain,2021-01-24,0
SE,Sweden,2021-01-24,0
CH,Switzerland,2021-01-24,0
GB,United Kingdom,2021-01-24,30004
AT,Austria,2021-01-25,1009
BE,Belgium,2021-01-25,1192
BG,Bulgaria,2021-01-25,772
HR,Croatia,2021-01-25,134
CY,Cyprus,2021-01-25,126
CZ,Czechia,2021-01-25,2387
DK,Denmark,2021-01-25,625
EE,Estonia,2021-01-25,259
FI,Finland,2021-01-25,192
FR,France,2021-01-25,4240
DE,Germany,2021-01-25,6887
GR,Greece,2021-01-25,432
HU,Hungary,2021-01-25,844
IS,Iceland,2021-01-25,9
IE,Ireland,2021-01-25,1369
IT,Italy,2021-01-25,8559
LV,Latvia,2021-01-25,223
LI,Liechtenstein,2021-01-25,13
LT,Lithuania,2021-01-25,541
LU,Luxembourg,2021-01-25,295
MT,Malta,2021-01-25,203
NL,Netherlands,2021-01-25,4017
NO,Norway,2021-01-25,233
PL,Poland,2021-01-25,2674
PT,Portugal,2021-01-25,6923
RO,Romania,2021-01-25,1551
SK,Slovakia,2021-01-25,551
SI,Slovenia,2021-01-25,301
ES,Spain,2021-01-25,93822
SE,Sweden,2021-01-25,0
CH,Switzerland,2021-01-25,4320
GB,United Kingdom,2021-01-25,22195
AT,Austria,2021-01-26,1417
BE,Belgium,2021-01-26,1784
BG,Bulgaria,2021-01-26,827
HR,Croatia,2021-01-26,448
CY,Cyprus,2021-01-26,109
CZ,Czechia,2021-01-26,6942
DK,Denmark,2021-01-26,652
EE,Estonia,2021-01-26,355
FI,Finland,2021-01-26,348
FR,France,2021-01-26,21860
DE,Germany,2021-01-26,9387
GR,Greece,2021-01-26,814
HU,Hungary,2021-01-26,459
IS,Iceland,2021-01-26,2
IE,Ireland,2021-01-26,928
IT,Italy,2021-01-26,10584
LV,Latvia,2021-01-26,693
LI,Liechtenstein,2021-01-26,1
LT,Lithuania,2021-01-26,691
LU,Luxembourg,2021-01-26,119
MT,Malta,2021-01-26,138
NL,Netherlands,2021-01-26,3917
NO,Norway,2021-01-26,279
PL,Poland,2021-01-26,4603
PT,Portugal,2021-01-26,10765
RO,Romania,2021-01-26,2877
SK,Slovakia,2021-01-26,1590
SI,Slovenia,2021-01-26,1681
ES,Spain,2021-01-26,36435
SE,Sweden,2021-01-26,9123
CH,Switzerland,2021-01-26,1884
GB,United Kingdom,2021-01-26,20088
AT,Austria,2021-01-27,1641
BE,Belgium,2021-01-27,3020
BG,Bulgaria,2021-01-27,598
HR,Croatia,2021-01-27,857
CY,Cyprus,2021-01-27,128
CZ,Czechia,2021-01-27,9209
DK,Denmark,2021-01-27,592
EE,Estonia,2021-01-27,636
FI,Finland,2021-01-27,496
FR,France,2021-01-27,26916
DE,Germany,2021-01-27,15636
GR,Greece,2021-01-27,857
HU,Hungary,2021-01-27,1004
IS,Iceland,2021-01-27,8
IE,Ireland,2021-01-27,1331
IT,Italy,2021-01-27,15191
LV,Latvia,2021-01-27,1103
LI,Liechtenstein,2021-01-27,3
LT,Lithuania,2021-01-27,1283
LU,Luxembourg,2021-01-27,237
MT,Malta,2021-01-27,193
NL,Netherlands,2021-01-27,4726
NO,Norway,2021-01-27,367
PL,Poland,2021-01-27,6790
PT,Portugal,2021-01-27,15073
RO,Romania,2021-01-27,3174
SK,Slovakia,2021-01-27,2775
SI,Slovenia,2021-01-27,1850
ES,Spain,2021-01-27,40285
SE,Sweden,2021-01-27,4183
CH,Switzerland,2021-01-27,2222
GB,United Kingdom,2021-01-27,25308
AT,Austria,2021-01-28,1449
BE,Belgium,2021-01-28,2775
BG,Bulgaria,2021-01-28,560
HR,Croatia,2021-01-28,619
CY,Cyprus,2021-01-28,158
CZ,Czechia,2021-01-28,8505
DK,Denmark,2021-01-28,668
EE,Estonia,2021-01-28,690
FI,Finland,2021-01-28,423
FR,France,2021-01-28,23260
DE,Germany,2021-01-28,14883
GR,Greece,2021-01-28,713
HU,Hungary,2021-01-28,1569
IS,Iceland,2021-01-28,1
IE,Ireland,2021-01-28,1463
IT,Italy,2021-01-28,14360
LV,Latvia,2021-01-28,965
LI,Liechtenstein,2021-01-28,17
LT,Lithuania,2021-01-28,943
LU,Luxembourg,2021-01-28,139
MT,Malta,2021-01-28,208
NL,Netherlands,2021-01-28,4659
NO,Norway,2021-01-28,315
