location,location_name,date,value
MT,Malta,2022-11-01,0
NL,Netherlands,2022-11-01,14
NO,Norway,2022-11-01,30
PL,Poland,2022-11-01,7
PT,Portugal,2022-11-01,0
RO,Romania,2022-11-01,9
SK,Slovakia,2022-11-01,3
SI,Slovenia,2022-11-01,0
ES,Spain,2022-11-01,0
SE,Sweden,2022-11-01,0
CH,Switzerland,2022-11-01,5
GB,United Kingdom,2022-11-01,85
AT,Austria,2022-11-02,0
BE,Belgium,2022-11-02,0
BG,Bulgaria,2022-11-02,10
HR,Croatia,2022-11-02,9
CY,Cyprus,2022-11-02,0
CZ,Czechia,2022-11-02,11
DK,Denmark,2022-11-02,9
EE,Estonia,2022-11-02,0
FI,Finland,2022-11-02,0
FR,France,2022-11-02,150
DE,Germany,2022-11-02,120
GR,Greece,2022-11-02,0
HU,Hungary,2022-11-02,0
IS,Iceland,2022-11-02,0
IE,Ireland,2022-11-02,23
IT,Italy,2022-11-02,0
LV,Latvia,2022-11-02,0
LI,Liechtenstein,2022-11-02,0
LT,Lithuania,2022-11-02,0
LU,Luxembourg,2022-11-02,0
MT,Malta,2022-11-02,0
NL,Netherlands,2022-11-02,0
NO,Norway,2022-11-02,0
PL,Poland,2022-11-02,0
PT,Portugal,2022-11-02,0
RO,Romania,2022-11-02,3
SK,Slovakia,2022-11-02,5
SI,Slovenia,2022-11-02,1
ES,Spain,2022-11-02,0
SE,Sweden,2022-11-02,0
CH,Switzerland,2022-11-02,10
GB,United Kingdom,2022-11-02,77
AT,Austria,2022-11-03,22
BE,Belgium,2022-11-03,39
BG,Bulgaria,2022-11-03,5
HR,Croatia,2022-11-03,9
CY,Cyprus,2022-11-03,0
CZ,Czechia,2022-11-03,11
DK,Denmark,2022-11-03,12
EE,Estonia,2022-11-03,0
FI,Finland,2022-11-03,173
FR,France,2022-11-03,55
DE,Germany,2022-11-03,281
GR,Greece,2022-11-03,0
HU,Hungary,2022-11-03,0
IS,Iceland,2022-11-03,0
IE,Ireland,2022-11-03,0
IT,Italy,2022-11-03,0
LV,Latvia,2022-11-03,2
LI,Liechtenstein,2022-11-03,0
LT,Lithuania,2022-11-03,3
LU,Luxembourg,2022-11-03,1
MT,Malta,2022-11-03,0
NL,Netherlands,2022-11-03,0
NO,Norway,2022-11-03,0
PL,Poland,2022-11-03,12
PT,Portugal,2022-11-03,0
RO,Romania,2022-11-03,5
SK,Slovakia,2022-11-03,6
SI,Slovenia,2022-11-03,1
ES,Spain,2022-11-03,0
SE,Sweden,2022-11-03,94
CH,Switzerland,2022-11-03,1
GB,United Kingdom,2022-11-03,84
AT,Austria,2022-11-04,17
BE,Belgium,2022-11-04,0
BG,Bulgaria,2022-11-04,0
HR,Croatia,2022-11-04,11
CY,Cyprus,2022-11-04,6
CZ,Czechia,2022-11-04,11
DK,Denmark,2022-11-04,12
EE,Estonia,2022-11-04,0
FI,Finland,2022-11-04,0
FR,France,2022-11-04,78
DE,Germany,2022-11-04,233
GR,Greece,2022-11-04,0
HU,Hungary,2022-11-04,0
IS,Iceland,2022-11-04,0
IE,Ireland,2022-11-04,0
IT,Italy,2022-11-04,335
LV,Latvia,2022-11-04,4
LI,Liechtenstein,2022-11-04,0
LT,Lithuania,2022-11-04,2
LU,Luxembourg,2022-11-04,1
MT,Malta,2022-11-04,0
NL,Netherlands,2022-11-04,21
NO,Norway,2022-11-04,0
PL,Poland,2022-11-04,14
PT,Portugal,2022-11-04,0
RO,Romania,2022-11-04,3
SK,Slovakia,2022-11-04,4
SI,Slovenia,2022-11-04,1
ES,Spain,2022-11-04,161
SE,Sweden,2022-11-04,0
CH,Switzerland,2022-11-04,0
GB,United Kingdom,2022-11-04,95
AT,Austria,2022-11-05,7
BE,Belgium,2022-11-05,0
BG,Bulgaria,2022-11-05,13
HR,Croatia,2022-11-05,9
CY,Cyprus,2022-11-05,0
CZ,Czechia,2022-11-05,13
DK,Denmark,2022-11-05,0
EE,Estonia,2022-11-05,0
FI,Finland,2022-11-05,0
FR,France,2022-11-05,0
DE,Germany,2022-11-05,0
GR,Greece,2022-11-05,0
HU,Hungary,2022-11-05,0
IS,Iceland,2022-11-05,0
IE,Ireland,2022-11-05,0
IT,Italy,2022-11-05,0
LV,Latvia,2022-11-05,0
LI,Liechtenstein,2022-11-05,0
LT,Lithuania,2022-11-05,0
LU,Luxembourg,2022-11-05,0
MT,Malta,2022-11-05,0
NL,Netherlands,2022-11-05,0
NO,Norway,2022-11-05,0
PL,Poland,2022-11-05,13
PT,Portugal,2022-11-05,0
RO,Romania,2022-11-05,5
SK,Slovakia,2022-11-05,5
SI,Slovenia,2022-11-05,1
ES,Spain,2022-11-05,0
SE,Sweden,2022-11-05,0
CH,Switzerland,2022-11-05,0
GB,United Kingdom,2022-11-05,75
AT,Austria,2022-11-06,1
BE,Belgium,2022-11-06,0
BG,Bulgaria,2022-11-06,4
HR,Croatia,2022-11-06,6
CY,Cyprus,2022-11-06,0
CZ,Czechia,2022-11-06,6
DK,Denmark,2022-11-06,0
EE,Estonia,2022-11-06,0
FI,Finland,2022-11-06,0
FR,France,2022-11-06,0
DE,Germany,2022-11-06,0
GR,Greece,2022-11-06,0
HU,Hungary,2022-11-06,0
IS,Iceland,2022-11-06,0
IE,Ireland,2022-11-06,0
IT,Italy,2022-11-06,0
LV,Latvia,2022-11-06,0
LI,Liechtenstein,2022-11-06,0
LT,Lithuania,2022-11-06,0
LU,Luxembourg,2022-11-06,0
MT,Malta,2022-11-06,0
NL,Netherlands,2022-11-06,0
NO,Norway,2022-11-06,0
PL,Poland,2022-11-06,0
PT,Portugal,2022-11-06,62
RO,Romania,2022-11-06,2
SK,Slovakia,2022-11-06,6
SI,Slovenia,2022-11-06,2
ES,Spain,2022-11-06,0
SE,Sweden,2022-11-06,0
CH,Switzerland,2022-11-06,0
GB,United Kingdom,2022-11-06,56
AT,Austria,2022-11-07,3
BE,Belgium,2022-11-07,18
BG,Bulgaria,2022-11-07,11
HR,Croatia,2022-11-07,3
CY,Cyprus,2022-11-07,0
CZ,Czechia,2022-11-07,6
DK,Denmark,2022-11-07,26
EE,Estonia,2022-11-07,0
FI,Finland,2022-11-07,0
FR,France,2022-11-07,152
DE,Germany,2022-11-07,207
GR,Greece,2022-11-07,0
HU,Hungary,2022-11-07,0
IS,Iceland,2022-11-07,0
IE,Ireland,2022-11-07,0
IT,Italy,2022-11-07,0
LV,Latvia,2022-11-07,2
LI,Liechtenstein,2022-11-07,0
LT,Lithuania,2022-11-07,3
LU,Luxembourg,2022-11-07,2
MT,Malta,2022-11-07,0
NL,Netherlands,2022-11-07,0
NO,Norway,2022-11-07,0
PL,Poland,2022-11-07,0
PT,Portugal,2022-11-07,22
RO,Romania,2022-11-07,0
SK,Slovakia,2022-11-07,6
SI,Slovenia,2022-11-07,5
ES,Spain,2022-11-07,0
SE,Sweden,2022-11-07,0
CH,Switzerland,2022-11-07,4
GB,United Kingdom,2022-11-07,76
AT,Austria,2022-11-08,9
BE,Belgium,2022-11-08,0
BG,Bulgaria,2022-11-08,0
HR,Croatia,2022-11-08,6
CY,Cyprus,2022-11-08,0
CZ,Czechia,2022-11-08,14
DK,Denmark,2022-11-08,7
EE,Estonia,2022-11-08,0
FI,Finland,2022-11-08,0
FR,France,2022-11-08,117
DE,Germany,2022-11-08,250
GR,Greece,2022-11-08,138
HU,Hungary,2022-11-08,0
IS,Iceland,2022-11-08,0
IE,Ireland,2022-11-08,0
IT,Italy,2022-11-08,0
LV,Latvia,2022-11-08,3
LI,Liechtenstein,2022-11-08,0
LT,Lithuania,2022-11-08,2
LU,Luxembourg,2022-11-08,0
MT,Malta,2022-11-08,0
NL,Netherlands,2022-11-08,11
NO,Norway,2022-11-08,0
PL,Poland,2022-11-08,8
PT,Portugal,2022-11-08,0
RO,Romania,2022-11-08,4
SK,Slovakia,2022-11-08,4
SI,Slovenia,2022-11-08,3
ES,Spain,2022-11-08,0
SE,Sweden,2022-11-08,0
CH,Switzerland,2022-11-08,4
GB,United Kingdom,2022-11-08,62
AT,Austria,2022-11-09,10
BE,Belgium,2022-11-09,0
BG,Bulgaria,2022-11-09,5
HR,Croatia,2022-11-09,5
CY,Cyprus,2022-11-09,0
CZ,Czechia,2022-11-09,8
DK,Denmark,2022-11-09,3
EE,Estonia,2022-11-09,9
FI,Finland,2022-11-09,0
FR,France,2022-11-09,72
DE,Germany,2022-11-09,227
GR,Greece,2022-11-09,0
HU,Hungary,2022-11-09,173
IS,Iceland,2022-11-09,0
IE,Ireland,2022-11-09,34
IT,Italy,2022-11-09,0
LV,Latvia,2022-11-09,3
LI,Liechtenstein,2022-11-09,0
LT,Lithuania,2022-11-09,1
LU,Luxembourg,2022-11-09,2
MT,Malta,2022-11-09,0
NL,Netherlands,2022-11-09,0
NO,Norway,2022-11-09,48
PL,Poland,2022-11-09,17
PT,Portugal,2022-11-09,7
RO,Romania,2022-11-09,3
SK,Slovakia,2022-11-09,6
SI,Slovenia,2022-11-09,3
ES,Spain,2022-11-09,0
SE,Sweden,2022-11-09,0
CH,Switzerland,2022-11-09,8
GB,United Kingdom,2022-11-09,63
AT,Austria,2022-11-10,10
BE,Belgium,2022-11-10,17
BG,Bulgaria,2022-11-10,4
HR,Croatia,2022-11-10,7
CY,Cyprus,2022-11-10,0
CZ,Czechia,2022-11-10,16
DK,Denmark,2022-11-10,7
EE,Estonia,2022-11-10,0
FI,Finland,2022-11-10,172
FR,France,2022-11-10,53
DE,Germany,2022-11-10,175
GR,Greece,2022-11-10,0
HU,Hungary,2022-11-10,0
IS,Iceland,2022-11-10,0
IE,Ireland,2022-11-10,0
IT,Italy,2022-11-10,0
LV,Latvia,2022-11-10,3
LI,Liechtenstein,2022-11-10,0
LT,Lithuania,2022-11-10,1
LU,Luxembourg,2022-11-10,0
MT,Malta,2022-11-10,0
NL,Netherlands,2022-11-10,0
NO,Norway,2022-11-10,0
PL,Poland,2022-11-10,10
PT,Portugal,2022-11-10,0
RO,Romania,2022-11-10,4
SK,Slovakia,2022-11-10,5
SI,Slovenia,2022-11-10,2
ES,Spain,2022-11-10,0
SE,Sweden,2022-11-10,104
CH,Switzerland,2022-11-10,0
GB,United Kingdom,2022-11-10,53
AT,Austria,2022-11-11,13
BE,Belgium,2022-11-11,0
BG,Bulgaria,2022-11-11,12
HR,Croatia,2022-11-11,3
CY,Cyprus,2022-11-11,0
CZ,Czechia,2022-11-11,5
DK,Denmark,2022-11-11,4
EE,Estonia,2022-11-11,0
FI,Finland,2022-11-11,0
FR,France,2022-11-11,0
DE,Germany,2022-11-11,216
GR,Greece,2022-11-11,0
HU,Hungary,2022-11-11,0
IS,Iceland,2022-11-11,0
IE,Ireland,2022-11-11,0
IT,Italy,2022-11-11,549
LV,Latvia,2022-11-11,3
LI,Liechtenstein,2022-11-11,0
LT,Lithuania,2022-11-11,2
LU,Luxembourg,2022-11-11,0
MT,Malta,2022-11-11,0
NL,Netherlands,2022-11-11,14
NO,Norway,2022-11-11,0
PL,Poland,2022-11-11,5
PT,Portugal,2022-11-11,0
RO,Romania,2022-11-11,7
SK,Slovakia,2022-11-11,7
SI,Slovenia,2022-11-11,1
ES,Spain,2022-11-11,183
SE,Sweden,2022-11-11,0
CH,Switzerland,2022-11-11,0
GB,United Kingdom,2022-11-11,72
AT,Austria,2022-11-12,8
BE,Belgium,2022-11-12,0
BG,Bulgaria,2022-11-12,1
HR,Croatia,2022-11-12,3
CY,Cyprus,2022-11-12,10
CZ,Czechia,2022-11-12,7
DK,Denmark,2022-11-12,0
EE,Estonia,2022-11-12,0
FI,Finland,2022-11-12,0
FR,France,2022-11-12,0
DE,Germany,2022-11-12,0
GR,Greece,2022-11-12,0
HU,Hungary,2022-11-12,0
IS,Iceland,2022-11-12,0
IE,Ireland,2022-11-12,0
IT,Italy,2022-11-12,0
LV,Latvia,2022-11-12,0
LI,Liechtenstein,2022-11-12,0
LT,Lithuania,2022-11-12,0
LU,Luxembourg,2022-11-12,0
MT,Malta,2022-11-12,0
NL,Netherlands,2022-11-12,0
NO,Norway,2022-11-12,0
PL,Poland,2022-11-12,0
PT,Portugal,2022-11-12,20
RO,Romania,2022-11-12,5
SK,Slovakia,2022-11-12,7
SI,Slovenia,2022-11-12,-10
ES,Spain,2022-11-12,-65
SE,Sweden,2022-11-12,0
CH,Switzerland,2022-11-12,0
GB,United Kingdom,2022-11-12,46
AT,Austria,2022-11-13,3
BE,Belgium,2022-11-13,0
BG,Bulgaria,2022-11-13,1
HR,Croatia,2022-11-13,5
CY,Cyprus,2022-11-13,0
CZ,Czechia,2022-11-13,3
DK,Denmark,2022-11-13,0
EE,Estonia,2022-11-13,0
FI,Finland,2022-11-13,0
FR,France,2022-11-13,0
DE,Germany,2022-11-13,0
GR,Greece,2022-11-13,0
HU,Hungary,2022-11-13,0
IS,Iceland,2022-11-13,0
IE,Ireland,2022-11-13,0
IT,Italy,2022-11-13,0
LV,Latvia,2022-11-13,0
LI,Liechtenstein,2022-11-13,0
LT,Lithuania,2022-11-13,0
LU,Luxembourg,2022-11-13,0
MT,Malta,2022-11-13,0
NL,Netherlands,2022-11-13,0
NO,Norway,2022-11-13,0
PL,Poland,2022-11-13,0
PT,Portugal,2022-11-13,0
RO,Romania,2022-11-13,0
SK,Slovakia,2022-11-13,6
SI,Slovenia,2022-11-13,0
ES,Spain,2022-11-13,0
SE,Sweden,2022-11-13,0
CH,Switzerland,2022-11-13,0
GB,United Kingdom,2022-11-13,56
AT,Austria,2022-11-14,1
BE,Belgium,2022-11-14,24
BG,Bulgaria,2022-11-14,11
HR,Croatia,2022-11-14,10
CY,Cyprus,2022-11-14,0
CZ,Czechia,2022-11-14,4
DK,Denmark,2022-11-14,18
EE,Estonia,2022-11-14,0
FI,Finland,2022-11-14,0
FR,France,2022-11-14,150
DE,Germany,2022-11-14,185
GR,Greece,2022-11-14,0
HU,Hungary,2022-11-14,0
IS,Iceland,2022-11-14,0
IE,Ireland,2022-11-14,0
IT,Italy,2022-11-14,0
LV,Latvia,2022-11-14,2
LI,Liechtenstein,2022-11-14,0
LT,Lithuania,2022-11-14,6
LU,Luxembourg,2022-11-14,1
MT,Malta,2022-11-14,0
NL,Netherlands,2022-11-14,0
NO,Norway,2022-11-14,0
PL,Poland,2022-11-14,0
PT,Portugal,2022-11-14,26
RO,Romania,2022-11-14,1
SK,Slovakia,2022-11-14,8
SI,Slovenia,2022-11-14,2
ES,Spain,2022-11-14,0
SE,Sweden,2022-11-14,0
CH,Switzerland,2022-11-14,1
GB,United Kingdom,2022-11-14,60
AT,Austria,2022-11-15,11
BE,Belgium,2022-11-15,0
BG,Bulgaria,2022-11-15,5
HR,Croatia,2022-11-15,5
CY,Cyprus,2022-11-15,0
CZ,Czechia,2022-11-15,15
DK,Denmark,2022-11-15,11
EE,Estonia,2022-11-15,0
FI,Finland,2022-11-15,0
FR,France,2022-11-15,110
DE,Germany,2022-11-15,219
GR,Greece,2022-11-15,136
HU,Hungary,2022-11-15,0
IS,Iceland,2022-11-15,0
IE,Ireland,2022-11-15,0
IT,Italy,2022-11-15,0
LV,Latvia,2022-11-15,4
LI,Liechtenstein,2022-11-15,0
LT,Lithuania,2022-11-15,-1
LU,Luxembourg,2022-11-15,1
MT,Malta,2022-11-15,0
NL,Netherlands,2022-11-15,15
NO,Norway,2022-11-15,0
PL,Poland,2022-11-15,17
PT,Portugal,2022-11-15,0
RO,Romania,2022-11-15,6
SK,Slovakia,2022-11-15,5
SI,Slovenia,2022-11-15,2
ES,Spain,2022-11-15,0
SE,Sweden,2022-11-15,0
CH,Switzerland,2022-11-15,3
GB,United Kingdom,2022-11-15,64
AT,Austria,2022-11-16,11
BE,Belgium,2022-11-16,0
BG,Bulgaria,2022-11-16,8
HR,Croatia,2022-11-16,6
CY,Cyprus,2022-11-16,0
CZ,Czechia,2022-11-16,6
DK,Denmark,2022-11-16,6
EE,Estonia,2022-11-16,0
FI,Finland,2022-11-16,0
FR,France,2022-11-16,61
DE,Germany,2022-11-16,223
GR,Greece,2022-11-16,0
HU,Hungary,2022-11-16,73
IS,Iceland,2022-11-16,0
IE,Ireland,2022-11-16,41
IT,Italy,2022-11-16,0
LV,Latvia,2022-11-16,1
LI,Liechtenstein,2022-11-16,0
LT,Lithuania,2022-11-16,2
LU,Luxembourg,2022-11-16,1
MT,Malta,2022-11-16,0
NL,Netherlands,2022-11-16,0
NO,Norway,2022-11-16,0
PL,Poland,2022-11-16,15
PT,Portugal,2022-11-16,0
RO,Romania,2022-11-16,3
SK,Slovakia,2022-11-16,7
SI,Slovenia,2022-11-16,0
ES,Spain,2022-11-16,0
SE,Sweden,2022-11-16,0
CH,Switzerland,2022-11-16,9
GB,United Kingdom,2022-11-16,54
AT,Austria,2022-11-17,8
BE,Belgium,2022-11-17,21
BG,Bulgaria,2022-11-17,10
HR,Croatia,2022-11-17,5
CY,Cyprus,2022-11-17,0
CZ,Czechia,2022-11-17,5
DK,Denmark,2022-11-17,1
EE,Estonia,2022-11-17,0
FI,Finland,2022-11-17,260
FR,France,2022-11-17,87
DE,Germany,2022-11-17,162
GR,Greece,2022-11-17,0
HU,Hungary,2022-11-17,0
IS,Iceland,2022-11-17,0
IE,Ireland,2022-11-17,0
IT,Italy,2022-11-17,0
LV,Latvia,2022-11-17,0
LI,Liechtenstein,2022-11-17,0
LT,Lithuania,2022-11-17,-2
LU,Luxembourg,2022-11-17,0
MT,Malta,2022-11-17,0
NL,Netherlands,2022-11-17,0
NO,Norway,2022-11-17,0
PL,Poland,2022-11-17,10
PT,Portugal,2022-11-17,0
RO,Romania,2022-11-17,3
SK,Slovakia,2022-11-17,4
SI,Slovenia,2022-11-17,2
ES,Spain,2022-11-17,0
SE,Sweden,2022-11-17,71
CH,Switzerland,2022-11-17,0
GB,United Kingdom,2022-11-17,52
AT,Austria,2022-11-18,10
BE,Belgium,2022-11-18,0
BG,Bulgaria,2022-11-18,8
HR,Croatia,2022-11-18,5
CY,Cyprus,2022-11-18,8
CZ,Czechia,2022-11-18,3
DK,Denmark,2022-11-18,0
EE,Estonia,2022-11-18,0
FI,Finland,2022-11-18,0
FR,France,2022-11-18,71
DE,Germany,2022-11-18,218
GR,Greece,2022-11-18,0
HU,Hungary,2022-11-18,0
IS,Iceland,2022-11-18,0
IE,Ireland,2022-11-18,0
IT,Italy,2022-11-18,533
LV,Latvia,2022-11-18,0
LI,Liechtenstein,2022-11-18,0
LT,Lithuania,2022-11-18,2
LU,Luxembourg,2022-11-18,0
MT,Malta,2022-11-18,0
NL,Netherlands,2022-11-18,7
NO,Norway,2022-11-18,39
PL,Poland,2022-11-18,15
PT,Portugal,2022-11-18,30
RO,Romania,2022-11-18,1
SK,Slovakia,2022-11-18,5
SI,Slovenia,2022-11-18,0
ES,Spain,2022-11-18,284
SE,Sweden,2022-11-18,0
CH,Switzerland,2022-11-18,0
GB,United Kingdom,2022-11-18,57
AT,Austria,2022-11-19,9
BE,Belgium,2022-11-19,0
BG,Bulgaria,2022-11-19,1
HR,Croatia,2022-11-19,6
CY,Cyprus,2022-11-19,0
CZ,Czechia,2022-11-19,5
DK,Denmark,2022-11-19,0
EE,Estonia,2022-11-19,0
FI,Finland,2022-11-19,0
FR,France,2022-11-19,0
DE,Germany,2022-11-19,0
GR,Greece,2022-11-19,0
HU,Hungary,2022-11-19,0
IS,Iceland,2022-11-19,0
IE,Ireland,2022-11-19,0
IT,Italy,2022-11-19,0
LV,Latvia,2022-11-19,0
LI,Liechtenstein,2022-11-19,0
LT,Lithuania,2022-11-19,0
LU,Luxembourg,2022-11-19,0
MT,Malta,2022-11-19,0
NL,Netherlands,2022-11-19,0
NO,Norway,2022-11-19,0
PL,Poland,2022-11-19,7
PT,Portugal,2022-11-19,0
RO,Romania,2022-11-19,3
SK,Slovakia,2022-11-19,4
SI,Slovenia,2022-11-19,2
ES,Spain,2022-11-19,0
SE,Sweden,2022-11-19,0
CH,Switzerland,2022-11-19,0
GB,United Kingdom,2022-11-19,56
AT,Austria,2022-11-20,1
BE,Belgium,2022-11-20,0
BG,Bulgaria,2022-11-20,0
HR,Croatia,2022-11-20,3
CY,Cyprus,2022-11-20,0
CZ,Czechia,2022-11-20,4
DK,Denmark,2022-11-20,0
EE,Estonia,2022-11-20,0
FI,Finland,2022-11-20,0
FR,France,2022-11-20,0
DE,Germany,2022-11-20,0
GR,Greece,2022-11-20,0
HU,Hungary,2022-11-20,0
IS,Iceland,2022-11-20,0
IE,Ireland,2022-11-20,0
IT,Italy,2022-11-20,0
LV,Latvia,2022-11-20,0
LI,Liechtenstein,2022-11-20,0
LT,Lithuania,2022-11-20,0
LU,Luxembourg,2022-11-20,0
MT,Malta,2022-11-20,0
NL,Netherlands,2022-11-20,0
NO,Norway,2022-11-20,0
PL,Poland,2022-11-20,0
PT,Portugal,2022-11-20,0
RO,Romania,2022-11-20,0
SK,Slovakia,2022-11-20,2
SI,Slovenia,2022-11-20,2
ES,Spain,2022-11-20,0
SE,Sweden,2022-11-20,0
CH,Switzerland,2022-11-20,0
GB,United Kingdom,2022-11-20,60
AT,Austria,2022-11-21,0
BE,Belgium,2022-11-21,0
BG,Bulgaria,2022-11-21,13
HR,Croatia,2022-11-21,5
CY,Cyprus,2022-11-21,0
CZ,Czechia,2022-11-21,4
DK,Denmark,2022-11-21,24
EE,Estonia,2022-11-21,0
FI,Finland,2022-11-21,0
FR,France,2022-11-21,175
DE,Germany,2022-11-21,203
GR,Greece,2022-11-21,0
HU,Hungary,2022-11-21,0
IS,Iceland,2022-11-21,0
IE,Ireland,2022-11-21,0
IT,Italy,2022-11-21,0
LV,Latvia,2022-11-21,0
LI,Liechtenstein,2022-11-21,0
LT,Lithuania,2022-11-21,5
LU,Luxembourg,2022-11-21,0
MT,Malta,2022-11-21,0
NL,Netherlands,2022-11-21,0
NO,Norway,2022-11-21,7
PL,Poland,2022-11-21,0
PT,Portugal,2022-11-21,0
RO,Romania,2022-11-21,0
SK,Slovakia,2022-11-21,1
SI,Slovenia,2022-11-21,2
ES,Spain,2022-11-21,0
SE,Sweden,2022-11-21,0
CH,Switzerland,2022-11-21,0
GB,United Kingdom,2022-11-21,53
AT,Austria,2022-11-22,5
BE,Belgium,2022-11-22,6
BG,Bulgaria,2022-11-22,5
HR,Croatia,2022-11-22,0
CY,Cyprus,2022-11-22,0
CZ,Czechia,2022-11-22,13
DK,Denmark,2022-11-22,2
EE,Estonia,2022-11-22,0
FI,Finland,2022-11-22,0
FR,France,2022-11-22,89
DE,Germany,2022-11-22,199
GR,Greece,2022-11-22,154
HU,Hungary,2022-11-22,0
IS,Iceland,2022-11-22,0
IE,Ireland,2022-11-22,0
IT,Italy,2022-11-22,0
LV,Latvia,2022-11-22,1
LI,Liechtenstein,2022-11-22,0
LT,Lithuania,2022-11-22,1
LU,Luxembourg,2022-11-22,3
MT,Malta,2022-11-22,0
NL,Netherlands,2022-11-22,8
NO,Norway,2022-11-22,0
PL,Poland,2022-11-22,8
PT,Portugal,2022-11-22,0
RO,Romania,2022-11-22,0
SK,Slovakia,2022-11-22,3
SI,Slovenia,2022-11-22,4
ES,Spain,2022-11-22,0
SE,Sweden,2022-11-22,0
CH,Switzerland,2022-11-22,4
GB,United Kingdom,2022-11-22,55
AT,Austria,2022-11-23,10
BE,Belgium,2022-11-23,0
BG,Bulgaria,2022-11-23,5
HR,Croatia,2022-11-23,10
CY,Cyprus,2022-11-23,0
CZ,Czechia,2022-11-23,2
DK,Denmark,2022-11-23,4
EE,Estonia,2022-11-23,0
FI,Finland,2022-11-23,0
FR,France,2022-11-23,84
DE,Germany,2022-11-23,139
GR,Greece,2022-11-23,0
HU,Hungary,2022-11-23,61
IS,Iceland,2022-11-23,0
IE,Ireland,2022-11-23,29
IT,Italy,2022-11-23,0
LV,Latvia,2022-11-23,1
LI,Liechtenstein,2022-11-23,0
LT,Lithuania,2022-11-23,2
LU,Luxembourg,2022-11-23,0
MT,Malta,2022-11-23,1
NL,Netherlands,2022-11-23,0
NO,Norway,2022-11-23,0
PL,Poland,2022-11-23,10
PT,Portugal,2022-11-23,0
RO,Romania,2022-11-23,0
SK,Slovakia,2022-11-23,4
SI,Slovenia,2022-11-23,2
ES,Spain,2022-11-23,0
SE,Sweden,2022-11-23,0
CH,Switzerland,2022-11-23,2
GB,United Kingdom,2022-11-23,57
AT,Austria,2022-11-24,6
BE,Belgium,2022-11-24,15
BG,Bulgaria,2022-11-24,2
HR,Croatia,2022-11-24,4
CY,Cyprus,2022-11-24,0
CZ,Czechia,2022-11-24,9
DK,Denmark,2022-11-24,8
EE,Estonia,2022-11-24,0
FI,Finland,2022-11-24,92
FR,France,2022-11-24,60
DE,Germany,2022-11-24,163
GR,Greece,2022-11-24,0
HU,Hungary,2022-11-24,0
IS,Iceland,2022-11-24,0
IE,Ireland,2022-11-24,0
IT,Italy,2022-11-24,0
LV,Latvia,2022-11-24,1
LI,Liechtenstein,2022-11-24,0
LT,Lithuania,2022-11-24,2
LU,Luxembourg,2022-11-24,1
MT,Malta,2022-11-24,0
NL,Netherlands,2022-11-24,0
NO,Norway,2022-11-24,0
PL,Poland,2022-11-24,4
PT,Portugal,2022-11-24,0
RO,Romania,2022-11-24,0
SK,Slovakia,2022-11-24,3
SI,Slovenia,2022-11-24,6
ES,Spain,2022-11-24,0
SE,Sweden,2022-11-24,106
CH,Switzerland,2022-11-24,0
GB,United Kingdom,2022-11-24,49
AT,Austria,2022-11-25,14
BE,Belgium,2022-11-25,0
BG,Bulgaria,2022-11-25,5
HR,Croatia,2022-11-25,6
CY,Cyprus,2022-11-25,8
CZ,Czechia,2022-11-25,8
DK,Denmark,2022-11-25,5
EE,Estonia,2022-11-25,24
FI,Finland,2022-11-25,0
FR,France,2022-11-25,68
DE,Germany,2022-11-25,274
GR,Greece,2022-11-25,0
HU,Hungary,2022-11-25,0
IS,Iceland,2022-11-25,0
IE,Ireland,2022-11-25,0
IT,Italy,2022-11-25,580
LV,Latvia,2022-11-25,1
LI,Liechtenstein,2022-11-25,0
LT,Lithuania,2022-11-25,5
LU,Luxembourg,2022-11-25,0
MT,Malta,2022-11-25,0
NL,Netherlands,2022-11-25,7
NO,Norway,2022-11-25,52
PL,Poland,2022-11-25,2
PT,Portugal,2022-11-25,55
RO,Romania,2022-11-25,0
SK,Slovakia,2022-11-25,3
SI,Slovenia,2022-11-25,5
ES,Spain,2022-11-25,260
SE,Sweden,2022-11-25,0
CH,Switzerland,2022-11-25,0
GB,United Kingdom,2022-11-25,43
AT,Austria,2022-11-26,8
BE,Belgium,2022-11-26,0
BG,Bulgaria,2022-11-26,0
HR,Croatia,2022-11-26,4
CY,Cyprus,2022-11-26,0
CZ,Czechia,2022-11-26,6
DK,Denmark,2022-11-26,0
EE,Estonia,2022-11-26,0
FI,Finland,2022-11-26,0
FR,France,2022-11-26,0
DE,Germany,2022-11-26,0
GR,Greece,2022-11-26,0
HU,Hungary,2022-11-26,0
IS,Iceland,2022-11-26,0
IE,Ireland,2022-11-26,0
IT,Italy,2022-11-26,0
LV,Latvia,2022-11-26,0
LI,Liechtenstein,2022-11-26,0
LT,Lithuania,2022-11-26,0
LU,Luxembourg,2022-11-26,0
MT,Malta,2022-11-26,0
NL,Netherlands,2022-11-26,0
NO,Norway,2022-11-26,0
PL,Poland,2022-11-26,8
PT,Portugal,2022-11-26,0
RO,Romania,2022-11-26,0
SK,Slovakia,2022-11-26,2
SI,Slovenia,2022-11-26,0
ES,Spain,2022-11-26,0
SE,Sweden,2022-11-26,0
CH,Switzerland,2022-11-26,0
GB,United Kingdom,2022-11-26,46
AT,Austria,2022-11-27,0
BE,Belgium,2022-11-27,0
BG,Bulgaria,2022-11-27,0
HR,Croatia,2022-11-27,6
CY,Cyprus,2022-11-27,0
CZ,Czechia,2022-11-27,2
