location,target,type,quantile,target_end_date,forecast_date,scenario_id,value
GB,2 wk ahead inc death,quantile,0.05,2021-05-15,2021-05-03,forecast,67
GB,2 wk ahead inc death,quantile,0.1,2021-05-15,2021-05-03,forecast,77
GB,2 wk ahead inc death,quantile,0.15,2021-05-15,2021-05-03,forecast,82
GB,2 wk ahead inc death,quantile,0.2,2021-05-15,2021-05-03,forecast,87
GB,2 wk ahead inc death,quantile,0.25,2021-05-15,2021-05-03,forecast,90
GB,2 wk ahead inc death,quantile,0.3,2021-05-15,2021-05-03,forecast,94
GB,2 wk ahead inc death,quantile,0.35,2021-05-15,2021-05-03,forecast,98
GB,2 wk ahead inc death,quantile,0.4,2021-05-15,2021-05-03,forecast,100
GB,2 wk ahead inc death,quantile,0.45,2021-05-15,2021-05-03,forecast,105
GB,2 wk ahead inc death,quantile,0.5,2021-05-15,2021-05-03,forecast,108
GB,2 wk ahead inc death,quantile,0.55,2021-05-15,2021-05-03,forecast,112
GB,2 wk ahead inc death,quantile,0.6,2021-05-15,2021-05-03,forecast,116
GB,2 wk ahead inc death,quantile,0.65,2021-05-15,2021-05-03,forecast,120
GB,2 wk ahead inc death,quantile,0.7,2021-05-15,2021-05-03,forecast,124
GB,2 wk ahead inc death,quantile,0.75,2021-05-15,2021-05-03,forecast,130
GB,2 wk ahead inc death,quantile,0.8,2021-05-15,2021-05-03,forecast,137
GB,2 wk ahead inc death,quantile,0.85,2021-05-15,2021-05-03,forecast,144
GB,2 wk ahead inc death,quantile,0.9,2021-05-15,2021-05-03,forecast,154
GB,2 wk ahead inc death,quantile,0.95,2021-05-15,2021-05-03,forecast,176
GB,2 wk ahead inc death,quantile,0.975,2021-05-15,2021-05-03,forecast,198
GB,2 wk ahead inc death,quantile,0.99,2021-05-15,2021-05-03,forecast,230
GB,3 wk ahead inc case,point,NA,2021-05-22,2021-05-03,forecast,13486
GB,3 wk ahead inc case,quantile,0.01,2021-05-22,2021-05-03,forecast,5358
GB,3 wk ahead inc case,quantile,0.025,2021-05-22,2021-05-03,forecast,6257
GB,3 wk ahead inc case,quantile,0.05,2021-05-22,2021-05-03,forecast,6976
GB,3 wk ahead inc case,quantile,0.1,2021-05-22,2021-05-03,forecast,8110
GB,3 wk ahead inc case,quantile,0.15,2021-05-22,2021-05-03,forecast,8790
GB,3 wk ahead inc case,quantile,0.2,2021-05-22,2021-05-03,forecast,9567
GB,3 wk ahead inc case,quantile,0.25,2021-05-22,2021-05-03,forecast,10354
GB,3 wk ahead inc case,quantile,0.3,2021-05-22,2021-05-03,forecast,10974
GB,3 wk ahead inc case,quantile,0.35,2021-05-22,2021-05-03,forecast,11562
GB,3 wk ahead inc case,quantile,0.4,2021-05-22,2021-05-03,forecast,12240
GB,3 wk ahead inc case,quantile,0.45,2021-05-22,2021-05-03,forecast,12874
GB,3 wk ahead inc case,quantile,0.5,2021-05-22,2021-05-03,forecast,13486
GB,3 wk ahead inc case,quantile,0.55,2021-05-22,2021-05-03,forecast,14201
GB,3 wk ahead inc case,quantile,0.6,2021-05-22,2021-05-03,forecast,14990
GB,3 wk ahead inc case,quantile,0.65,2021-05-22,2021-05-03,forecast,15708
GB,3 wk ahead inc case,quantile,0.7,2021-05-22,2021-05-03,forecast,16652
GB,3 wk ahead inc case,quantile,0.75,2021-05-22,2021-05-03,forecast,17564
GB,3 wk ahead inc case,quantile,0.8,2021-05-22,2021-05-03,forecast,18604
GB,3 wk ahead inc case,quantile,0.85,2021-05-22,2021-05-03,forecast,20307
GB,3 wk ahead inc case,quantile,0.9,2021-05-22,2021-05-03,forecast,22522
GB,3 wk ahead inc case,quantile,0.95,2021-05-22,2021-05-03,forecast,26056
GB,3 wk ahead inc case,quantile,0.975,2021-05-22,2021-05-03,forecast,29293
GB,3 wk ahead inc case,quantile,0.99,2021-05-22,2021-05-03,forecast,34130
GB,3 wk ahead inc death,point,NA,2021-05-22,2021-05-03,forecast,100
GB,3 wk ahead inc death,quantile,0.01,2021-05-22,2021-05-03,forecast,49
GB,3 wk ahead inc death,quantile,0.025,2021-05-22,2021-05-03,forecast,54
GB,3 wk ahead inc death,quantile,0.05,2021-05-22,2021-05-03,forecast,60
GB,3 wk ahead inc death,quantile,0.1,2021-05-22,2021-05-03,forecast,67
GB,3 wk ahead inc death,quantile,0.15,2021-05-22,2021-05-03,forecast,72
GB,3 wk ahead inc death,quantile,0.2,2021-05-22,2021-05-03,forecast,78
GB,3 wk ahead inc death,quantile,0.25,2021-05-22,2021-05-03,forecast,82
GB,3 wk ahead inc death,quantile,0.3,2021-05-22,2021-05-03,forecast,84
GB,3 wk ahead inc death,quantile,0.35,2021-05-22,2021-05-03,forecast,89
GB,3 wk ahead inc death,quantile,0.4,2021-05-22,2021-05-03,forecast,93
GB,3 wk ahead inc death,quantile,0.45,2021-05-22,2021-05-03,forecast,97
GB,3 wk ahead inc death,quantile,0.5,2021-05-22,2021-05-03,forecast,100
GB,3 wk ahead inc death,quantile,0.55,2021-05-22,2021-05-03,forecast,104
GB,3 wk ahead inc death,quantile,0.6,2021-05-22,2021-05-03,forecast,109
GB,3 wk ahead inc death,quantile,0.65,2021-05-22,2021-05-03,forecast,114
GB,3 wk ahead inc death,quantile,0.7,2021-05-22,2021-05-03,forecast,120
GB,3 wk ahead inc death,quantile,0.75,2021-05-22,2021-05-03,forecast,125
GB,3 wk ahead inc death,quantile,0.8,2021-05-22,2021-05-03,forecast,133
GB,3 wk ahead inc death,quantile,0.85,2021-05-22,2021-05-03,forecast,142
GB,3 wk ahead inc death,quantile,0.9,2021-05-22,2021-05-03,forecast,156
GB,3 wk ahead inc death,quantile,0.95,2021-05-22,2021-05-03,forecast,178
GB,3 wk ahead inc death,quantile,0.975,2021-05-22,2021-05-03,forecast,202
GB,3 wk ahead inc death,quantile,0.99,2021-05-22,2021-05-03,forecast,235
GB,4 wk ahead inc case,point,NA,2021-05-29,2021-05-03,forecast,13478
GB,4 wk ahead inc case,quantile,0.01,2021-05-29,2021-05-03,forecast,4402
GB,4 wk ahead inc case,quantile,0.025,2021-05-29,2021-05-03,forecast,5420
GB,4 wk ahead inc case,quantile,0.05,2021-05-29,2021-05-03,forecast,6286
GB,4 wk ahead inc case,quantile,0.1,2021-05-29,2021-05-03,forecast,7393
GB,4 wk ahead inc case,quantile,0.15,2021-05-29,2021-05-03,forecast,8226
GB,4 wk ahead inc case,quantile,0.2,2021-05-29,2021-05-03,forecast,8987
GB,4 wk ahead inc case,quantile,0.25,2021-05-29,2021-05-03,forecast,9680
GB,4 wk ahead inc case,quantile,0.3,2021-05-29,2021-05-03,forecast,10363
GB,4 wk ahead inc case,quantile,0.35,2021-05-29,2021-05-03,forecast,11126
GB,4 wk ahead inc case,quantile,0.4,2021-05-29,2021-05-03,forecast,11921
GB,4 wk ahead inc case,quantile,0.45,2021-05-29,2021-05-03,forecast,12810
GB,4 wk ahead inc case,quantile,0.5,2021-05-29,2021-05-03,forecast,13478
GB,4 wk ahead inc case,quantile,0.55,2021-05-29,2021-05-03,forecast,14347
GB,4 wk ahead inc case,quantile,0.6,2021-05-29,2021-05-03,forecast,15152
GB,4 wk ahead inc case,quantile,0.65,2021-05-29,2021-05-03,forecast,16274
GB,4 wk ahead inc case,quantile,0.7,2021-05-29,2021-05-03,forecast,17399
GB,4 wk ahead inc case,quantile,0.75,2021-05-29,2021-05-03,forecast,19012
GB,4 wk ahead inc case,quantile,0.8,2021-05-29,2021-05-03,forecast,20721
GB,4 wk ahead inc case,quantile,0.85,2021-05-29,2021-05-03,forecast,22467
GB,4 wk ahead inc case,quantile,0.9,2021-05-29,2021-05-03,forecast,25194
GB,4 wk ahead inc case,quantile,0.95,2021-05-29,2021-05-03,forecast,30763
GB,4 wk ahead inc case,quantile,0.975,2021-05-29,2021-05-03,forecast,36588
GB,4 wk ahead inc case,quantile,0.99,2021-05-29,2021-05-03,forecast,43197
GB,4 wk ahead inc death,point,NA,2021-05-29,2021-05-03,forecast,97
GB,4 wk ahead inc death,quantile,0.01,2021-05-29,2021-05-03,forecast,38
GB,4 wk ahead inc death,quantile,0.025,2021-05-29,2021-05-03,forecast,42
GB,4 wk ahead inc death,quantile,0.05,2021-05-29,2021-05-03,forecast,49
GB,4 wk ahead inc death,quantile,0.1,2021-05-29,2021-05-03,forecast,58
GB,4 wk ahead inc death,quantile,0.15,2021-05-29,2021-05-03,forecast,64
GB,4 wk ahead inc death,quantile,0.2,2021-05-29,2021-05-03,forecast,70
GB,4 wk ahead inc death,quantile,0.25,2021-05-29,2021-05-03,forecast,75
GB,4 wk ahead inc death,quantile,0.3,2021-05-29,2021-05-03,forecast,79
GB,4 wk ahead inc death,quantile,0.35,2021-05-29,2021-05-03,forecast,84
GB,4 wk ahead inc death,quantile,0.4,2021-05-29,2021-05-03,forecast,87
GB,4 wk ahead inc death,quantile,0.45,2021-05-29,2021-05-03,forecast,92
GB,4 wk ahead inc death,quantile,0.5,2021-05-29,2021-05-03,forecast,97
GB,4 wk ahead inc death,quantile,0.55,2021-05-29,2021-05-03,forecast,102
GB,4 wk ahead inc death,quantile,0.6,2021-05-29,2021-05-03,forecast,108
GB,4 wk ahead inc death,quantile,0.65,2021-05-29,2021-05-03,forecast,114
GB,4 wk ahead inc death,quantile,0.7,2021-05-29,2021-05-03,forecast,121
GB,4 wk ahead inc death,quantile,0.75,2021-05-29,2021-05-03,forecast,128
GB,4 wk ahead inc death,quantile,0.8,2021-05-29,2021-05-03,forecast,138
GB,4 wk ahead inc death,quantile,0.85,2021-05-29,2021-05-03,forecast,151
GB,4 wk ahead inc death,quantile,0.9,2021-05-29,2021-05-03,forecast,170
GB,4 wk ahead inc death,quantile,0.95,2021-05-29,2021-05-03,forecast,201
GB,4 wk ahead inc death,quantile,0.975,2021-05-29,2021-05-03,forecast,233
GB,4 wk ahead inc death,quantile,0.99,2021-05-29,2021-05-03,forecast,281
HR,1 wk ahead inc case,point,NA,2021-05-08,2021-05-03,forecast,11990
HR,1 wk ahead inc case,quantile,0.01,2021-05-08,2021-05-03,forecast,8682
HR,1 wk ahead inc case,quantile,0.025,2021-05-08,2021-05-03,forecast,9154
HR,1 wk ahead inc case,quantile,0.05,2021-05-08,2021-05-03,forecast,9662
HR,1 wk ahead inc case,quantile,0.1,2021-05-08,2021-05-03,forecast,10081
HR,1 wk ahead inc case,quantile,0.15,2021-05-08,2021-05-03,forecast,10431
HR,1 wk ahead inc case,quantile,0.2,2021-05-08,2021-05-03,forecast,10767
HR,1 wk ahead inc case,quantile,0.25,2021-05-08,2021-05-03,forecast,10969
HR,1 wk ahead inc case,quantile,0.3,2021-05-08,2021-05-03,forecast,11174
HR,1 wk ahead inc case,quantile,0.35,2021-05-08,2021-05-03,forecast,11404
HR,1 wk ahead inc case,quantile,0.4,2021-05-08,2021-05-03,forecast,11571
HR,1 wk ahead inc case,quantile,0.45,2021-05-08,2021-05-03,forecast,11789
HR,1 wk ahead inc case,quantile,0.5,2021-05-08,2021-05-03,forecast,11990
HR,1 wk ahead inc case,quantile,0.55,2021-05-08,2021-05-03,forecast,12196
HR,1 wk ahead inc case,quantile,0.6,2021-05-08,2021-05-03,forecast,12351
HR,1 wk ahead inc case,quantile,0.65,2021-05-08,2021-05-03,forecast,12590
HR,1 wk ahead inc case,quantile,0.7,2021-05-08,2021-05-03,forecast,12807
HR,1 wk ahead inc case,quantile,0.75,2021-05-08,2021-05-03,forecast,13093
HR,1 wk ahead inc case,quantile,0.8,2021-05-08,2021-05-03,forecast,13459
HR,1 wk ahead inc case,quantile,0.85,2021-05-08,2021-05-03,forecast,13793
HR,1 wk ahead inc case,quantile,0.9,2021-05-08,2021-05-03,forecast,14263
HR,1 wk ahead inc case,quantile,0.95,2021-05-08,2021-05-03,forecast,15048
HR,1 wk ahead inc case,quantile,0.975,2021-05-08,2021-05-03,forecast,15763
HR,1 wk ahead inc case,quantile,0.99,2021-05-08,2021-05-03,forecast,16406
HR,1 wk ahead inc death,point,NA,2021-05-08,2021-05-03,forecast,303
HR,1 wk ahead inc death,quantile,0.01,2021-05-08,2021-05-03,forecast,212
HR,1 wk ahead inc death,quantile,0.025,2021-05-08,2021-05-03,forecast,225
HR,1 wk ahead inc death,quantile,0.05,2021-05-08,2021-05-03,forecast,242
HR,1 wk ahead inc death,quantile,0.1,2021-05-08,2021-05-03,forecast,255
HR,1 wk ahead inc death,quantile,0.15,2021-05-08,2021-05-03,forecast,263
HR,1 wk ahead inc death,quantile,0.2,2021-05-08,2021-05-03,forecast,269
HR,1 wk ahead inc death,quantile,0.25,2021-05-08,2021-05-03,forecast,276
HR,1 wk ahead inc death,quantile,0.3,2021-05-08,2021-05-03,forecast,281
HR,1 wk ahead inc death,quantile,0.35,2021-05-08,2021-05-03,forecast,287
HR,1 wk ahead inc death,quantile,0.4,2021-05-08,2021-05-03,forecast,291
HR,1 wk ahead inc death,quantile,0.45,2021-05-08,2021-05-03,forecast,296
HR,1 wk ahead inc death,quantile,0.5,2021-05-08,2021-05-03,forecast,303
HR,1 wk ahead inc death,quantile,0.55,2021-05-08,2021-05-03,forecast,308
HR,1 wk ahead inc death,quantile,0.6,2021-05-08,2021-05-03,forecast,314
HR,1 wk ahead inc death,quantile,0.65,2021-05-08,2021-05-03,forecast,320
HR,1 wk ahead inc death,quantile,0.7,2021-05-08,2021-05-03,forecast,326
HR,1 wk ahead inc death,quantile,0.75,2021-05-08,2021-05-03,forecast,333
HR,1 wk ahead inc death,quantile,0.8,2021-05-08,2021-05-03,forecast,341
HR,1 wk ahead inc death,quantile,0.85,2021-05-08,2021-05-03,forecast,352
HR,1 wk ahead inc death,quantile,0.9,2021-05-08,2021-05-03,forecast,366
HR,1 wk ahead inc death,quantile,0.95,2021-05-08,2021-05-03,forecast,384
HR,1 wk ahead inc death,quantile,0.975,2021-05-08,2021-05-03,forecast,400
HR,1 wk ahead inc death,quantile,0.99,2021-05-08,2021-05-03,forecast,422
HR,2 wk ahead inc case,point,NA,2021-05-15,2021-05-03,forecast,10831
HR,2 wk ahead inc case,quantile,0.01,2021-05-15,2021-05-03,forecast,6659
HR,2 wk ahead inc case,quantile,0.025,2021-05-15,2021-05-03,forecast,7343
HR,2 wk ahead inc case,quantile,0.05,2021-05-15,2021-05-03,forecast,7871
HR,2 wk ahead inc case,quantile,0.1,2021-05-15,2021-05-03,forecast,8466
HR,2 wk ahead inc case,quantile,0.15,2021-05-15,2021-05-03,forecast,8931
HR,2 wk ahead inc case,quantile,0.2,2021-05-15,2021-05-03,forecast,9322
HR,2 wk ahead inc case,quantile,0.25,2021-05-15,2021-05-03,forecast,9644
HR,2 wk ahead inc case,quantile,0.3,2021-05-15,2021-05-03,forecast,9858
HR,2 wk ahead inc case,quantile,0.35,2021-05-15,2021-05-03,forecast,10136
HR,2 wk ahead inc case,quantile,0.4,2021-05-15,2021-05-03,forecast,10353
HR,2 wk ahead inc case,quantile,0.45,2021-05-15,2021-05-03,forecast,10606
HR,2 wk ahead inc case,quantile,0.5,2021-05-15,2021-05-03,forecast,10831
HR,2 wk ahead inc case,quantile,0.55,2021-05-15,2021-05-03,forecast,11209
HR,2 wk ahead inc case,quantile,0.6,2021-05-15,2021-05-03,forecast,11499
HR,2 wk ahead inc case,quantile,0.65,2021-05-15,2021-05-03,forecast,11835
HR,2 wk ahead inc case,quantile,0.7,2021-05-15,2021-05-03,forecast,12146
HR,2 wk ahead inc case,quantile,0.75,2021-05-15,2021-05-03,forecast,12504
HR,2 wk ahead inc case,quantile,0.8,2021-05-15,2021-05-03,forecast,12953
HR,2 wk ahead inc case,quantile,0.85,2021-05-15,2021-05-03,forecast,13480
HR,2 wk ahead inc case,quantile,0.9,2021-05-15,2021-05-03,forecast,14196
HR,2 wk ahead inc case,quantile,0.95,2021-05-15,2021-05-03,forecast,15341
HR,2 wk ahead inc case,quantile,0.975,2021-05-15,2021-05-03,forecast,16294
HR,2 wk ahead inc case,quantile,0.99,2021-05-15,2021-05-03,forecast,17884
HR,2 wk ahead inc death,point,NA,2021-05-15,2021-05-03,forecast,282
HR,2 wk ahead inc death,quantile,0.01,2021-05-15,2021-05-03,forecast,184
HR,2 wk ahead inc death,quantile,0.025,2021-05-15,2021-05-03,forecast,199
HR,2 wk ahead inc death,quantile,0.05,2021-05-15,2021-05-03,forecast,208
HR,2 wk ahead inc death,quantile,0.1,2021-05-15,2021-05-03,forecast,225
HR,2 wk ahead inc death,quantile,0.15,2021-05-15,2021-05-03,forecast,236
HR,2 wk ahead inc death,quantile,0.2,2021-05-15,2021-05-03,forecast,244
HR,2 wk ahead inc death,quantile,0.25,2021-05-15,2021-05-03,forecast,253
HR,2 wk ahead inc death,quantile,0.3,2021-05-15,2021-05-03,forecast,258
HR,2 wk ahead inc death,quantile,0.35,2021-05-15,2021-05-03,forecast,265
HR,2 wk ahead inc death,quantile,0.4,2021-05-15,2021-05-03,forecast,271
HR,2 wk ahead inc death,quantile,0.45,2021-05-15,2021-05-03,forecast,277
HR,2 wk ahead inc death,quantile,0.5,2021-05-15,2021-05-03,forecast,282
HR,2 wk ahead inc death,quantile,0.55,2021-05-15,2021-05-03,forecast,288
HR,2 wk ahead inc death,quantile,0.6,2021-05-15,2021-05-03,forecast,294
HR,2 wk ahead inc death,quantile,0.65,2021-05-15,2021-05-03,forecast,300
HR,2 wk ahead inc death,quantile,0.7,2021-05-15,2021-05-03,forecast,306
HR,2 wk ahead inc death,quantile,0.75,2021-05-15,2021-05-03,forecast,315
HR,2 wk ahead inc death,quantile,0.8,2021-05-15,2021-05-03,forecast,322
HR,2 wk ahead inc death,quantile,0.85,2021-05-15,2021-05-03,forecast,335
HR,2 wk ahead inc death,quantile,0.9,2021-05-15,2021-05-03,forecast,349
HR,2 wk ahead inc death,quantile,0.95,2021-05-15,2021-05-03,forecast,368
HR,2 wk ahead inc death,quantile,0.975,2021-05-15,2021-05-03,forecast,392
HR,2 wk ahead inc death,quantile,0.99,2021-05-15,2021-05-03,forecast,411
HR,3 wk ahead inc case,point,NA,2021-05-22,2021-05-03,forecast,10032
HR,3 wk ahead inc case,quantile,0.01,2021-05-22,2021-05-03,forecast,5093
HR,3 wk ahead inc case,quantile,0.025,2021-05-22,2021-05-03,forecast,5685
HR,3 wk ahead inc case,quantile,0.05,2021-05-22,2021-05-03,forecast,6247
HR,3 wk ahead inc case,quantile,0.1,2021-05-22,2021-05-03,forecast,6890
HR,3 wk ahead inc case,quantile,0.15,2021-05-22,2021-05-03,forecast,7474
HR,3 wk ahead inc case,quantile,0.2,2021-05-22,2021-05-03,forecast,8015
HR,3 wk ahead inc case,quantile,0.25,2021-05-22,2021-05-03,forecast,8342
HR,3 wk ahead inc case,quantile,0.3,2021-05-22,2021-05-03,forecast,8681
HR,3 wk ahead inc case,quantile,0.35,2021-05-22,2021-05-03,forecast,8997
HR,3 wk ahead inc case,quantile,0.4,2021-05-22,2021-05-03,forecast,9379
HR,3 wk ahead inc case,quantile,0.45,2021-05-22,2021-05-03,forecast,9742
HR,3 wk ahead inc case,quantile,0.5,2021-05-22,2021-05-03,forecast,10032
HR,3 wk ahead inc case,quantile,0.55,2021-05-22,2021-05-03,forecast,10434
HR,3 wk ahead inc case,quantile,0.6,2021-05-22,2021-05-03,forecast,10827
HR,3 wk ahead inc case,quantile,0.65,2021-05-22,2021-05-03,forecast,11374
HR,3 wk ahead inc case,quantile,0.7,2021-05-22,2021-05-03,forecast,11897
HR,3 wk ahead inc case,quantile,0.75,2021-05-22,2021-05-03,forecast,12348
HR,3 wk ahead inc case,quantile,0.8,2021-05-22,2021-05-03,forecast,13048
HR,3 wk ahead inc case,quantile,0.85,2021-05-22,2021-05-03,forecast,13672
HR,3 wk ahead inc case,quantile,0.9,2021-05-22,2021-05-03,forecast,14554
HR,3 wk ahead inc case,quantile,0.95,2021-05-22,2021-05-03,forecast,16419
HR,3 wk ahead inc case,quantile,0.975,2021-05-22,2021-05-03,forecast,18123
HR,3 wk ahead inc case,quantile,0.99,2021-05-22,2021-05-03,forecast,19202
HR,3 wk ahead inc death,point,NA,2021-05-22,2021-05-03,forecast,258
HR,3 wk ahead inc death,quantile,0.01,2021-05-22,2021-05-03,forecast,149
HR,3 wk ahead inc death,quantile,0.025,2021-05-22,2021-05-03,forecast,167
HR,3 wk ahead inc death,quantile,0.05,2021-05-22,2021-05-03,forecast,181
HR,3 wk ahead inc death,quantile,0.1,2021-05-22,2021-05-03,forecast,200
HR,3 wk ahead inc death,quantile,0.15,2021-05-22,2021-05-03,forecast,210
HR,3 wk ahead inc death,quantile,0.2,2021-05-22,2021-05-03,forecast,220
HR,3 wk ahead inc death,quantile,0.25,2021-05-22,2021-05-03,forecast,226
HR,3 wk ahead inc death,quantile,0.3,2021-05-22,2021-05-03,forecast,233
HR,3 wk ahead inc death,quantile,0.35,2021-05-22,2021-05-03,forecast,239
HR,3 wk ahead inc death,quantile,0.4,2021-05-22,2021-05-03,forecast,246
HR,3 wk ahead inc death,quantile,0.45,2021-05-22,2021-05-03,forecast,251
HR,3 wk ahead inc death,quantile,0.5,2021-05-22,2021-05-03,forecast,258
HR,3 wk ahead inc death,quantile,0.55,2021-05-22,2021-05-03,forecast,265
HR,3 wk ahead inc death,quantile,0.6,2021-05-22,2021-05-03,forecast,272
HR,3 wk ahead inc death,quantile,0.65,2021-05-22,2021-05-03,forecast,279
HR,3 wk ahead inc death,quantile,0.7,2021-05-22,2021-05-03,forecast,287
HR,3 wk ahead inc death,quantile,0.75,2021-05-22,2021-05-03,forecast,294
HR,3 wk ahead inc death,quantile,0.8,2021-05-22,2021-05-03,forecast,302
HR,3 wk ahead inc death,quantile,0.85,2021-05-22,2021-05-03,forecast,312
HR,3 wk ahead inc death,quantile,0.9,2021-05-22,2021-05-03,forecast,327
HR,3 wk ahead inc death,quantile,0.95,2021-05-22,2021-05-03,forecast,353
HR,3 wk ahead inc death,quantile,0.975,2021-05-22,2021-05-03,forecast,371
HR,3 wk ahead inc death,quantile,0.99,2021-05-22,2021-05-03,forecast,392
HR,4 wk ahead inc case,point,NA,2021-05-29,2021-05-03,forecast,9460
HR,4 wk ahead inc case,quantile,0.01,2021-05-29,2021-05-03,forecast,3492
HR,4 wk ahead inc case,quantile,0.025,2021-05-29,2021-05-03,forecast,3921
HR,4 wk ahead inc case,quantile,0.05,2021-05-29,2021-05-03,forecast,4564
HR,4 wk ahead inc case,quantile,0.1,2021-05-29,2021-05-03,forecast,5421
HR,4 wk ahead inc case,quantile,0.15,2021-05-29,2021-05-03,forecast,6011
HR,4 wk ahead inc case,quantile,0.2,2021-05-29,2021-05-03,forecast,6475
HR,4 wk ahead inc case,quantile,0.25,2021-05-29,2021-05-03,forecast,6990
HR,4 wk ahead inc case,quantile,0.3,2021-05-29,2021-05-03,forecast,7470
HR,4 wk ahead inc case,quantile,0.35,2021-05-29,2021-05-03,forecast,7880
HR,4 wk ahead inc case,quantile,0.4,2021-05-29,2021-05-03,forecast,8350
HR,4 wk ahead inc case,quantile,0.45,2021-05-29,2021-05-03,forecast,8817
HR,4 wk ahead inc case,quantile,0.5,2021-05-29,2021-05-03,forecast,9460
HR,4 wk ahead inc case,quantile,0.55,2021-05-29,2021-05-03,forecast,9942
HR,4 wk ahead inc case,quantile,0.6,2021-05-29,2021-05-03,forecast,10362
HR,4 wk ahead inc case,quantile,0.65,2021-05-29,2021-05-03,forecast,10934
HR,4 wk ahead inc case,quantile,0.7,2021-05-29,2021-05-03,forecast,11451
HR,4 wk ahead inc case,quantile,0.75,2021-05-29,2021-05-03,forecast,12181
HR,4 wk ahead inc case,quantile,0.8,2021-05-29,2021-05-03,forecast,13160
HR,4 wk ahead inc case,quantile,0.85,2021-05-29,2021-05-03,forecast,14143
HR,4 wk ahead inc case,quantile,0.9,2021-05-29,2021-05-03,forecast,15886
HR,4 wk ahead inc case,quantile,0.95,2021-05-29,2021-05-03,forecast,18217
HR,4 wk ahead inc case,quantile,0.975,2021-05-29,2021-05-03,forecast,20361
HR,4 wk ahead inc case,quantile,0.99,2021-05-29,2021-05-03,forecast,23049
HR,4 wk ahead inc death,point,NA,2021-05-29,2021-05-03,forecast,236
HR,4 wk ahead inc death,quantile,0.01,2021-05-29,2021-05-03,forecast,117
HR,4 wk ahead inc death,quantile,0.025,2021-05-29,2021-05-03,forecast,133
HR,4 wk ahead inc death,quantile,0.05,2021-05-29,2021-05-03,forecast,147
HR,4 wk ahead inc death,quantile,0.1,2021-05-29,2021-05-03,forecast,166
HR,4 wk ahead inc death,quantile,0.15,2021-05-29,2021-05-03,forecast,178
HR,4 wk ahead inc death,quantile,0.2,2021-05-29,2021-05-03,forecast,190
HR,4 wk ahead inc death,quantile,0.25,2021-05-29,2021-05-03,forecast,198
HR,4 wk ahead inc death,quantile,0.3,2021-05-29,2021-05-03,forecast,207
HR,4 wk ahead inc death,quantile,0.35,2021-05-29,2021-05-03,forecast,214
HR,4 wk ahead inc death,quantile,0.4,2021-05-29,2021-05-03,forecast,222
HR,4 wk ahead inc death,quantile,0.45,2021-05-29,2021-05-03,forecast,229
HR,4 wk ahead inc death,quantile,0.5,2021-05-29,2021-05-03,forecast,236
HR,4 wk ahead inc death,quantile,0.55,2021-05-29,2021-05-03,forecast,243
HR,4 wk ahead inc death,quantile,0.6,2021-05-29,2021-05-03,forecast,252
HR,4 wk ahead inc death,quantile,0.65,2021-05-29,2021-05-03,forecast,260
HR,4 wk ahead inc death,quantile,0.7,2021-05-29,2021-05-03,forecast,270
HR,4 wk ahead inc death,quantile,0.75,2021-05-29,2021-05-03,forecast,279
HR,4 wk ahead inc death,quantile,0.8,2021-05-29,2021-05-03,forecast,290
HR,4 wk ahead inc death,quantile,0.85,2021-05-29,2021-05-03,forecast,308
HR,4 wk ahead inc death,quantile,0.9,2021-05-29,2021-05-03,forecast,327
HR,4 wk ahead inc death,quantile,0.95,2021-05-29,2021-05-03,forecast,359
HR,4 wk ahead inc death,quantile,0.975,2021-05-29,2021-05-03,forecast,392
HR,4 wk ahead inc death,quantile,0.99,2021-05-29,2021-05-03,forecast,428
HU,1 wk ahead inc case,point,NA,2021-05-08,2021-05-03,forecast,13444
HU,1 wk ahead inc case,quantile,0.01,2021-05-08,2021-05-03,forecast,7135
HU,1 wk ahead inc case,quantile,0.025,2021-05-08,2021-05-03,forecast,8045
HU,1 wk ahead inc case,quantile,0.05,2021-05-08,2021-05-03,forecast,8560
HU,1 wk ahead inc case,quantile,0.1,2021-05-08,2021-05-03,forecast,9590
HU,1 wk ahead inc case,quantile,0.15,2021-05-08,2021-05-03,forecast,10123
HU,1 wk ahead inc case,quantile,0.2,2021-05-08,2021-05-03,forecast,10819
HU,1 wk ahead inc case,quantile,0.25,2021-05-08,2021-05-03,forecast,11270
HU,1 wk ahead inc case,quantile,0.3,2021-05-08,2021-05-03,forecast,11701
HU,1 wk ahead inc case,quantile,0.35,2021-05-08,2021-05-03,forecast,12018
HU,1 wk ahead inc case,quantile,0.4,2021-05-08,2021-05-03,forecast,12514
HU,1 wk ahead inc case,quantile,0.45,2021-05-08,2021-05-03,forecast,12961
HU,1 wk ahead inc case,quantile,0.5,2021-05-08,2021-05-03,forecast,13444
HU,1 wk ahead inc case,quantile,0.55,2021-05-08,2021-05-03,forecast,13859
HU,1 wk ahead inc case,quantile,0.6,2021-05-08,2021-05-03,forecast,14326
HU,1 wk ahead inc case,quantile,0.65,2021-05-08,2021-05-03,forecast,14827
HU,1 wk ahead inc case,quantile,0.7,2021-05-08,2021-05-03,forecast,15324
HU,1 wk ahead inc case,quantile,0.75,2021-05-08,2021-05-03,forecast,15916
HU,1 wk ahead inc case,quantile,0.8,2021-05-08,2021-05-03,forecast,16503
HU,1 wk ahead inc case,quantile,0.85,2021-05-08,2021-05-03,forecast,17175
