location,target,type,quantile,target_end_date,forecast_date,scenario_id,value
PL,2 wk ahead inc death,quantile,0.45,2021-08-14,2021-08-02,forecast,41
PL,2 wk ahead inc death,quantile,0.5,2021-08-14,2021-08-02,forecast,43
PL,2 wk ahead inc death,quantile,0.55,2021-08-14,2021-08-02,forecast,44
PL,2 wk ahead inc death,quantile,0.6,2021-08-14,2021-08-02,forecast,46
PL,2 wk ahead inc death,quantile,0.65,2021-08-14,2021-08-02,forecast,48
PL,2 wk ahead inc death,quantile,0.7,2021-08-14,2021-08-02,forecast,50
PL,2 wk ahead inc death,quantile,0.75,2021-08-14,2021-08-02,forecast,52
PL,2 wk ahead inc death,quantile,0.8,2021-08-14,2021-08-02,forecast,54
PL,2 wk ahead inc death,quantile,0.85,2021-08-14,2021-08-02,forecast,57
PL,2 wk ahead inc death,quantile,0.9,2021-08-14,2021-08-02,forecast,60
PL,2 wk ahead inc death,quantile,0.95,2021-08-14,2021-08-02,forecast,66
PL,2 wk ahead inc death,quantile,0.975,2021-08-14,2021-08-02,forecast,75
PL,2 wk ahead inc death,quantile,0.99,2021-08-14,2021-08-02,forecast,88
PL,3 wk ahead inc case,point,,2021-08-21,2021-08-02,forecast,1742
PL,3 wk ahead inc case,quantile,0.01,2021-08-21,2021-08-02,forecast,506
PL,3 wk ahead inc case,quantile,0.025,2021-08-21,2021-08-02,forecast,595
PL,3 wk ahead inc case,quantile,0.05,2021-08-21,2021-08-02,forecast,700
PL,3 wk ahead inc case,quantile,0.1,2021-08-21,2021-08-02,forecast,876
PL,3 wk ahead inc case,quantile,0.15,2021-08-21,2021-08-02,forecast,992
PL,3 wk ahead inc case,quantile,0.2,2021-08-21,2021-08-02,forecast,1127
PL,3 wk ahead inc case,quantile,0.25,2021-08-21,2021-08-02,forecast,1238
PL,3 wk ahead inc case,quantile,0.3,2021-08-21,2021-08-02,forecast,1322
PL,3 wk ahead inc case,quantile,0.35,2021-08-21,2021-08-02,forecast,1440
PL,3 wk ahead inc case,quantile,0.4,2021-08-21,2021-08-02,forecast,1533
PL,3 wk ahead inc case,quantile,0.45,2021-08-21,2021-08-02,forecast,1637
PL,3 wk ahead inc case,quantile,0.5,2021-08-21,2021-08-02,forecast,1742
PL,3 wk ahead inc case,quantile,0.55,2021-08-21,2021-08-02,forecast,1864
PL,3 wk ahead inc case,quantile,0.6,2021-08-21,2021-08-02,forecast,2016
PL,3 wk ahead inc case,quantile,0.65,2021-08-21,2021-08-02,forecast,2137
PL,3 wk ahead inc case,quantile,0.7,2021-08-21,2021-08-02,forecast,2304
PL,3 wk ahead inc case,quantile,0.75,2021-08-21,2021-08-02,forecast,2464
PL,3 wk ahead inc case,quantile,0.8,2021-08-21,2021-08-02,forecast,2693
PL,3 wk ahead inc case,quantile,0.85,2021-08-21,2021-08-02,forecast,2919
PL,3 wk ahead inc case,quantile,0.9,2021-08-21,2021-08-02,forecast,3289
PL,3 wk ahead inc case,quantile,0.95,2021-08-21,2021-08-02,forecast,3959
PL,3 wk ahead inc case,quantile,0.975,2021-08-21,2021-08-02,forecast,4627
PL,3 wk ahead inc case,quantile,0.99,2021-08-21,2021-08-02,forecast,5303
PL,3 wk ahead inc death,point,,2021-08-21,2021-08-02,forecast,54
PL,3 wk ahead inc death,quantile,0.01,2021-08-21,2021-08-02,forecast,26
PL,3 wk ahead inc death,quantile,0.025,2021-08-21,2021-08-02,forecast,31
PL,3 wk ahead inc death,quantile,0.05,2021-08-21,2021-08-02,forecast,34
PL,3 wk ahead inc death,quantile,0.1,2021-08-21,2021-08-02,forecast,39
PL,3 wk ahead inc death,quantile,0.15,2021-08-21,2021-08-02,forecast,41
PL,3 wk ahead inc death,quantile,0.2,2021-08-21,2021-08-02,forecast,43
PL,3 wk ahead inc death,quantile,0.25,2021-08-21,2021-08-02,forecast,45
PL,3 wk ahead inc death,quantile,0.3,2021-08-21,2021-08-02,forecast,46
PL,3 wk ahead inc death,quantile,0.35,2021-08-21,2021-08-02,forecast,48
PL,3 wk ahead inc death,quantile,0.4,2021-08-21,2021-08-02,forecast,50
PL,3 wk ahead inc death,quantile,0.45,2021-08-21,2021-08-02,forecast,52
PL,3 wk ahead inc death,quantile,0.5,2021-08-21,2021-08-02,forecast,54
PL,3 wk ahead inc death,quantile,0.55,2021-08-21,2021-08-02,forecast,56
PL,3 wk ahead inc death,quantile,0.6,2021-08-21,2021-08-02,forecast,59
PL,3 wk ahead inc death,quantile,0.65,2021-08-21,2021-08-02,forecast,61
PL,3 wk ahead inc death,quantile,0.7,2021-08-21,2021-08-02,forecast,64
PL,3 wk ahead inc death,quantile,0.75,2021-08-21,2021-08-02,forecast,66
PL,3 wk ahead inc death,quantile,0.8,2021-08-21,2021-08-02,forecast,70
PL,3 wk ahead inc death,quantile,0.85,2021-08-21,2021-08-02,forecast,74
PL,3 wk ahead inc death,quantile,0.9,2021-08-21,2021-08-02,forecast,81
PL,3 wk ahead inc death,quantile,0.95,2021-08-21,2021-08-02,forecast,90
PL,3 wk ahead inc death,quantile,0.975,2021-08-21,2021-08-02,forecast,100
PL,3 wk ahead inc death,quantile,0.99,2021-08-21,2021-08-02,forecast,120
PL,4 wk ahead inc case,point,,2021-08-28,2021-08-02,forecast,2026
PL,4 wk ahead inc case,quantile,0.01,2021-08-28,2021-08-02,forecast,356
PL,4 wk ahead inc case,quantile,0.025,2021-08-28,2021-08-02,forecast,458
PL,4 wk ahead inc case,quantile,0.05,2021-08-28,2021-08-02,forecast,545
PL,4 wk ahead inc case,quantile,0.1,2021-08-28,2021-08-02,forecast,760
PL,4 wk ahead inc case,quantile,0.15,2021-08-28,2021-08-02,forecast,904
PL,4 wk ahead inc case,quantile,0.2,2021-08-28,2021-08-02,forecast,1069
PL,4 wk ahead inc case,quantile,0.25,2021-08-28,2021-08-02,forecast,1226
PL,4 wk ahead inc case,quantile,0.3,2021-08-28,2021-08-02,forecast,1382
PL,4 wk ahead inc case,quantile,0.35,2021-08-28,2021-08-02,forecast,1525
PL,4 wk ahead inc case,quantile,0.4,2021-08-28,2021-08-02,forecast,1699
PL,4 wk ahead inc case,quantile,0.45,2021-08-28,2021-08-02,forecast,1852
PL,4 wk ahead inc case,quantile,0.5,2021-08-28,2021-08-02,forecast,2026
PL,4 wk ahead inc case,quantile,0.55,2021-08-28,2021-08-02,forecast,2208
PL,4 wk ahead inc case,quantile,0.6,2021-08-28,2021-08-02,forecast,2420
PL,4 wk ahead inc case,quantile,0.65,2021-08-28,2021-08-02,forecast,2678
PL,4 wk ahead inc case,quantile,0.7,2021-08-28,2021-08-02,forecast,3010
PL,4 wk ahead inc case,quantile,0.75,2021-08-28,2021-08-02,forecast,3267
PL,4 wk ahead inc case,quantile,0.8,2021-08-28,2021-08-02,forecast,3645
PL,4 wk ahead inc case,quantile,0.85,2021-08-28,2021-08-02,forecast,4111
PL,4 wk ahead inc case,quantile,0.9,2021-08-28,2021-08-02,forecast,4854
PL,4 wk ahead inc case,quantile,0.95,2021-08-28,2021-08-02,forecast,6080
PL,4 wk ahead inc case,quantile,0.975,2021-08-28,2021-08-02,forecast,7486
PL,4 wk ahead inc case,quantile,0.99,2021-08-28,2021-08-02,forecast,9520
PL,4 wk ahead inc death,point,,2021-08-28,2021-08-02,forecast,69
PL,4 wk ahead inc death,quantile,0.01,2021-08-28,2021-08-02,forecast,28
PL,4 wk ahead inc death,quantile,0.025,2021-08-28,2021-08-02,forecast,33
PL,4 wk ahead inc death,quantile,0.05,2021-08-28,2021-08-02,forecast,38
PL,4 wk ahead inc death,quantile,0.1,2021-08-28,2021-08-02,forecast,44
PL,4 wk ahead inc death,quantile,0.15,2021-08-28,2021-08-02,forecast,48
PL,4 wk ahead inc death,quantile,0.2,2021-08-28,2021-08-02,forecast,51
PL,4 wk ahead inc death,quantile,0.25,2021-08-28,2021-08-02,forecast,55
PL,4 wk ahead inc death,quantile,0.3,2021-08-28,2021-08-02,forecast,58
PL,4 wk ahead inc death,quantile,0.35,2021-08-28,2021-08-02,forecast,60
PL,4 wk ahead inc death,quantile,0.4,2021-08-28,2021-08-02,forecast,63
PL,4 wk ahead inc death,quantile,0.45,2021-08-28,2021-08-02,forecast,66
PL,4 wk ahead inc death,quantile,0.5,2021-08-28,2021-08-02,forecast,69
PL,4 wk ahead inc death,quantile,0.55,2021-08-28,2021-08-02,forecast,73
PL,4 wk ahead inc death,quantile,0.6,2021-08-28,2021-08-02,forecast,76
PL,4 wk ahead inc death,quantile,0.65,2021-08-28,2021-08-02,forecast,80
PL,4 wk ahead inc death,quantile,0.7,2021-08-28,2021-08-02,forecast,83
PL,4 wk ahead inc death,quantile,0.75,2021-08-28,2021-08-02,forecast,89
PL,4 wk ahead inc death,quantile,0.8,2021-08-28,2021-08-02,forecast,96
PL,4 wk ahead inc death,quantile,0.85,2021-08-28,2021-08-02,forecast,103
PL,4 wk ahead inc death,quantile,0.9,2021-08-28,2021-08-02,forecast,113
PL,4 wk ahead inc death,quantile,0.95,2021-08-28,2021-08-02,forecast,139
PL,4 wk ahead inc death,quantile,0.975,2021-08-28,2021-08-02,forecast,160
PL,4 wk ahead inc death,quantile,0.99,2021-08-28,2021-08-02,forecast,183
