"scenario","forecast_date","target","target_end_date","location","location_name","type","quantile","value"
"forecast",2021-02-01,"4 wk ahead inc death",2021-02-28,"LTU","Lithuania","quantile",0.75,NA
"forecast",2021-02-01,"4 wk ahead inc death",2021-02-28,"LTU","Lithuania","quantile",0.8,NA
"forecast",2021-02-01,"4 wk ahead inc death",2021-02-28,"LTU","Lithuania","quantile",0.85,NA
"forecast",2021-02-01,"4 wk ahead inc death",2021-02-28,"LTU","Lithuania","quantile",0.9,NA
"forecast",2021-02-01,"4 wk ahead inc death",2021-02-28,"LTU","Lithuania","quantile",0.95,NA
"forecast",2021-02-01,"4 wk ahead inc death",2021-02-28,"LTU","Lithuania","quantile",0.975,NA
"forecast",2021-02-01,"4 wk ahead inc death",2021-02-28,"LTU","Lithuania","quantile",0.99,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"LUX","Luxembourg","point",NA,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"LUX","Luxembourg","quantile",0.01,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"LUX","Luxembourg","quantile",0.025,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"LUX","Luxembourg","quantile",0.05,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"LUX","Luxembourg","quantile",0.1,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"LUX","Luxembourg","quantile",0.15,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"LUX","Luxembourg","quantile",0.2,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"LUX","Luxembourg","quantile",0.25,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"LUX","Luxembourg","quantile",0.3,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"LUX","Luxembourg","quantile",0.35,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"LUX","Luxembourg","quantile",0.4,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"LUX","Luxembourg","quantile",0.45,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"LUX","Luxembourg","quantile",0.5,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"LUX","Luxembourg","quantile",0.55,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"LUX","Luxembourg","quantile",0.6,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"LUX","Luxembourg","quantile",0.65,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"LUX","Luxembourg","quantile",0.7,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"LUX","Luxembourg","quantile",0.75,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"LUX","Luxembourg","quantile",0.8,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"LUX","Luxembourg","quantile",0.85,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"LUX","Luxembourg","quantile",0.9,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"LUX","Luxembourg","quantile",0.95,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"LUX","Luxembourg","quantile",0.975,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"LUX","Luxembourg","quantile",0.99,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"LUX","Luxembourg","point",NA,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"LUX","Luxembourg","quantile",0.01,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"LUX","Luxembourg","quantile",0.025,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"LUX","Luxembourg","quantile",0.05,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"LUX","Luxembourg","quantile",0.1,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"LUX","Luxembourg","quantile",0.15,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"LUX","Luxembourg","quantile",0.2,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"LUX","Luxembourg","quantile",0.25,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"LUX","Luxembourg","quantile",0.3,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"LUX","Luxembourg","quantile",0.35,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"LUX","Luxembourg","quantile",0.4,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"LUX","Luxembourg","quantile",0.45,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"LUX","Luxembourg","quantile",0.5,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"LUX","Luxembourg","quantile",0.55,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"LUX","Luxembourg","quantile",0.6,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"LUX","Luxembourg","quantile",0.65,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"LUX","Luxembourg","quantile",0.7,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"LUX","Luxembourg","quantile",0.75,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"LUX","Luxembourg","quantile",0.8,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"LUX","Luxembourg","quantile",0.85,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"LUX","Luxembourg","quantile",0.9,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"LUX","Luxembourg","quantile",0.95,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"LUX","Luxembourg","quantile",0.975,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"LUX","Luxembourg","quantile",0.99,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"LUX","Luxembourg","point",NA,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"LUX","Luxembourg","quantile",0.01,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"LUX","Luxembourg","quantile",0.025,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"LUX","Luxembourg","quantile",0.05,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"LUX","Luxembourg","quantile",0.1,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"LUX","Luxembourg","quantile",0.15,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"LUX","Luxembourg","quantile",0.2,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"LUX","Luxembourg","quantile",0.25,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"LUX","Luxembourg","quantile",0.3,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"LUX","Luxembourg","quantile",0.35,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"LUX","Luxembourg","quantile",0.4,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"LUX","Luxembourg","quantile",0.45,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"LUX","Luxembourg","quantile",0.5,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"LUX","Luxembourg","quantile",0.55,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"LUX","Luxembourg","quantile",0.6,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"LUX","Luxembourg","quantile",0.65,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"LUX","Luxembourg","quantile",0.7,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"LUX","Luxembourg","quantile",0.75,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"LUX","Luxembourg","quantile",0.8,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"LUX","Luxembourg","quantile",0.85,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"LUX","Luxembourg","quantile",0.9,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"LUX","Luxembourg","quantile",0.95,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"LUX","Luxembourg","quantile",0.975,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"LUX","Luxembourg","quantile",0.99,NA
"forecast",2021-02-01,"4 wk ahead inc case",2021-02-28,"LUX","Luxembourg","point",NA,NA
"forecast",2021-02-01,"4 wk ahead inc case",2021-02-28,"LUX","Luxembourg","quantile",0.01,NA
"forecast",2021-02-01,"4 wk ahead inc case",2021-02-28,"LUX","Luxembourg","quantile",0.025,NA
"forecast",2021-02-01,"4 wk ahead inc case",2021-02-28,"LUX","Luxembourg","quantile",0.05,NA
"forecast",2021-02-01,"4 wk ahead inc case",2021-02-28,"LUX","Luxembourg","quantile",0.1,NA
"forecast",2021-02-01,"4 wk ahead inc case",2021-02-28,"LUX","Luxembourg","quantile",0.15,NA
"forecast",2021-02-01,"4 wk ahead inc case",2021-02-28,"LUX","Luxembourg","quantile",0.2,NA
"forecast",2021-02-01,"4 wk ahead inc case",2021-02-28,"LUX","Luxembourg","quantile",0.25,NA
"forecast",2021-02-01,"4 wk ahead inc case",2021-02-28,"LUX","Luxembourg","quantile",0.3,NA
"forecast",2021-02-01,"4 wk ahead inc case",2021-02-28,"LUX","Luxembourg","quantile",0.35,NA
"forecast",2021-02-01,"4 wk ahead inc case",2021-02-28,"LUX","Luxembourg","quantile",0.4,NA
"forecast",2021-02-01,"4 wk ahead inc case",2021-02-28,"LUX","Luxembourg","quantile",0.45,NA
"forecast",2021-02-01,"4 wk ahead inc case",2021-02-28,"LUX","Luxembourg","quantile",0.5,NA
"forecast",2021-02-01,"4 wk ahead inc case",2021-02-28,"LUX","Luxembourg","quantile",0.55,NA
"forecast",2021-02-01,"4 wk ahead inc case",2021-02-28,"LUX","Luxembourg","quantile",0.6,NA
"forecast",2021-02-01,"4 wk ahead inc case",2021-02-28,"LUX","Luxembourg","quantile",0.65,NA
"forecast",2021-02-01,"4 wk ahead inc case",2021-02-28,"LUX","Luxembourg","quantile",0.7,NA
"forecast",2021-02-01,"4 wk ahead inc case",2021-02-28,"LUX","Luxembourg","quantile",0.75,NA
"forecast",2021-02-01,"4 wk ahead inc case",2021-02-28,"LUX","Luxembourg","quantile",0.8,NA
"forecast",2021-02-01,"4 wk ahead inc case",2021-02-28,"LUX","Luxembourg","quantile",0.85,NA
"forecast",2021-02-01,"4 wk ahead inc case",2021-02-28,"LUX","Luxembourg","quantile",0.9,NA
"forecast",2021-02-01,"4 wk ahead inc case",2021-02-28,"LUX","Luxembourg","quantile",0.95,NA
"forecast",2021-02-01,"4 wk ahead inc case",2021-02-28,"LUX","Luxembourg","quantile",0.975,NA
"forecast",2021-02-01,"4 wk ahead inc case",2021-02-28,"LUX","Luxembourg","quantile",0.99,NA
"forecast",2021-02-01,"1 wk ahead inc death",2021-02-07,"LUX","Luxembourg","point",NA,NA
"forecast",2021-02-01,"1 wk ahead inc death",2021-02-07,"LUX","Luxembourg","quantile",0.01,NA
"forecast",2021-02-01,"1 wk ahead inc death",2021-02-07,"LUX","Luxembourg","quantile",0.025,NA
"forecast",2021-02-01,"1 wk ahead inc death",2021-02-07,"LUX","Luxembourg","quantile",0.05,NA
"forecast",2021-02-01,"1 wk ahead inc death",2021-02-07,"LUX","Luxembourg","quantile",0.1,NA
"forecast",2021-02-01,"1 wk ahead inc death",2021-02-07,"LUX","Luxembourg","quantile",0.15,NA
"forecast",2021-02-01,"1 wk ahead inc death",2021-02-07,"LUX","Luxembourg","quantile",0.2,NA
"forecast",2021-02-01,"1 wk ahead inc death",2021-02-07,"LUX","Luxembourg","quantile",0.25,NA
"forecast",2021-02-01,"1 wk ahead inc death",2021-02-07,"LUX","Luxembourg","quantile",0.3,NA
"forecast",2021-02-01,"1 wk ahead inc death",2021-02-07,"LUX","Luxembourg","quantile",0.35,NA
"forecast",2021-02-01,"1 wk ahead inc death",2021-02-07,"LUX","Luxembourg","quantile",0.4,NA
"forecast",2021-02-01,"1 wk ahead inc death",2021-02-07,"LUX","Luxembourg","quantile",0.45,NA
"forecast",2021-02-01,"1 wk ahead inc death",2021-02-07,"LUX","Luxembourg","quantile",0.5,NA
"forecast",2021-02-01,"1 wk ahead inc death",2021-02-07,"LUX","Luxembourg","quantile",0.55,NA
"forecast",2021-02-01,"1 wk ahead inc death",2021-02-07,"LUX","Luxembourg","quantile",0.6,NA
"forecast",2021-02-01,"1 wk ahead inc death",2021-02-07,"LUX","Luxembourg","quantile",0.65,NA
"forecast",2021-02-01,"1 wk ahead inc death",2021-02-07,"LUX","Luxembourg","quantile",0.7,NA
"forecast",2021-02-01,"1 wk ahead inc death",2021-02-07,"LUX","Luxembourg","quantile",0.75,NA
"forecast",2021-02-01,"1 wk ahead inc death",2021-02-07,"LUX","Luxembourg","quantile",0.8,NA
"forecast",2021-02-01,"1 wk ahead inc death",2021-02-07,"LUX","Luxembourg","quantile",0.85,NA
"forecast",2021-02-01,"1 wk ahead inc death",2021-02-07,"LUX","Luxembourg","quantile",0.9,NA
"forecast",2021-02-01,"1 wk ahead inc death",2021-02-07,"LUX","Luxembourg","quantile",0.95,NA
"forecast",2021-02-01,"1 wk ahead inc death",2021-02-07,"LUX","Luxembourg","quantile",0.975,NA
"forecast",2021-02-01,"1 wk ahead inc death",2021-02-07,"LUX","Luxembourg","quantile",0.99,NA
"forecast",2021-02-01,"2 wk ahead inc death",2021-02-14,"LUX","Luxembourg","point",NA,NA
"forecast",2021-02-01,"2 wk ahead inc death",2021-02-14,"LUX","Luxembourg","quantile",0.01,NA
"forecast",2021-02-01,"2 wk ahead inc death",2021-02-14,"LUX","Luxembourg","quantile",0.025,NA
"forecast",2021-02-01,"2 wk ahead inc death",2021-02-14,"LUX","Luxembourg","quantile",0.05,NA
"forecast",2021-02-01,"2 wk ahead inc death",2021-02-14,"LUX","Luxembourg","quantile",0.1,NA
"forecast",2021-02-01,"2 wk ahead inc death",2021-02-14,"LUX","Luxembourg","quantile",0.15,NA
"forecast",2021-02-01,"2 wk ahead inc death",2021-02-14,"LUX","Luxembourg","quantile",0.2,NA
"forecast",2021-02-01,"2 wk ahead inc death",2021-02-14,"LUX","Luxembourg","quantile",0.25,NA
"forecast",2021-02-01,"2 wk ahead inc death",2021-02-14,"LUX","Luxembourg","quantile",0.3,NA
"forecast",2021-02-01,"2 wk ahead inc death",2021-02-14,"LUX","Luxembourg","quantile",0.35,NA
"forecast",2021-02-01,"2 wk ahead inc death",2021-02-14,"LUX","Luxembourg","quantile",0.4,NA
"forecast",2021-02-01,"2 wk ahead inc death",2021-02-14,"LUX","Luxembourg","quantile",0.45,NA
"forecast",2021-02-01,"2 wk ahead inc death",2021-02-14,"LUX","Luxembourg","quantile",0.5,NA
"forecast",2021-02-01,"2 wk ahead inc death",2021-02-14,"LUX","Luxembourg","quantile",0.55,NA
"forecast",2021-02-01,"2 wk ahead inc death",2021-02-14,"LUX","Luxembourg","quantile",0.6,NA
"forecast",2021-02-01,"2 wk ahead inc death",2021-02-14,"LUX","Luxembourg","quantile",0.65,NA
"forecast",2021-02-01,"2 wk ahead inc death",2021-02-14,"LUX","Luxembourg","quantile",0.7,NA
"forecast",2021-02-01,"2 wk ahead inc death",2021-02-14,"LUX","Luxembourg","quantile",0.75,NA
"forecast",2021-02-01,"2 wk ahead inc death",2021-02-14,"LUX","Luxembourg","quantile",0.8,NA
"forecast",2021-02-01,"2 wk ahead inc death",2021-02-14,"LUX","Luxembourg","quantile",0.85,NA
"forecast",2021-02-01,"2 wk ahead inc death",2021-02-14,"LUX","Luxembourg","quantile",0.9,NA
"forecast",2021-02-01,"2 wk ahead inc death",2021-02-14,"LUX","Luxembourg","quantile",0.95,NA
"forecast",2021-02-01,"2 wk ahead inc death",2021-02-14,"LUX","Luxembourg","quantile",0.975,NA
"forecast",2021-02-01,"2 wk ahead inc death",2021-02-14,"LUX","Luxembourg","quantile",0.99,NA
"forecast",2021-02-01,"3 wk ahead inc death",2021-02-21,"LUX","Luxembourg","point",NA,NA
"forecast",2021-02-01,"3 wk ahead inc death",2021-02-21,"LUX","Luxembourg","quantile",0.01,NA
"forecast",2021-02-01,"3 wk ahead inc death",2021-02-21,"LUX","Luxembourg","quantile",0.025,NA
"forecast",2021-02-01,"3 wk ahead inc death",2021-02-21,"LUX","Luxembourg","quantile",0.05,NA
"forecast",2021-02-01,"3 wk ahead inc death",2021-02-21,"LUX","Luxembourg","quantile",0.1,NA
"forecast",2021-02-01,"3 wk ahead inc death",2021-02-21,"LUX","Luxembourg","quantile",0.15,NA
"forecast",2021-02-01,"3 wk ahead inc death",2021-02-21,"LUX","Luxembourg","quantile",0.2,NA
"forecast",2021-02-01,"3 wk ahead inc death",2021-02-21,"LUX","Luxembourg","quantile",0.25,NA
"forecast",2021-02-01,"3 wk ahead inc death",2021-02-21,"LUX","Luxembourg","quantile",0.3,NA
"forecast",2021-02-01,"3 wk ahead inc death",2021-02-21,"LUX","Luxembourg","quantile",0.35,NA
"forecast",2021-02-01,"3 wk ahead inc death",2021-02-21,"LUX","Luxembourg","quantile",0.4,NA
"forecast",2021-02-01,"3 wk ahead inc death",2021-02-21,"LUX","Luxembourg","quantile",0.45,NA
"forecast",2021-02-01,"3 wk ahead inc death",2021-02-21,"LUX","Luxembourg","quantile",0.5,NA
"forecast",2021-02-01,"3 wk ahead inc death",2021-02-21,"LUX","Luxembourg","quantile",0.55,NA
"forecast",2021-02-01,"3 wk ahead inc death",2021-02-21,"LUX","Luxembourg","quantile",0.6,NA
"forecast",2021-02-01,"3 wk ahead inc death",2021-02-21,"LUX","Luxembourg","quantile",0.65,NA
"forecast",2021-02-01,"3 wk ahead inc death",2021-02-21,"LUX","Luxembourg","quantile",0.7,NA
"forecast",2021-02-01,"3 wk ahead inc death",2021-02-21,"LUX","Luxembourg","quantile",0.75,NA
"forecast",2021-02-01,"3 wk ahead inc death",2021-02-21,"LUX","Luxembourg","quantile",0.8,NA
"forecast",2021-02-01,"3 wk ahead inc death",2021-02-21,"LUX","Luxembourg","quantile",0.85,NA
"forecast",2021-02-01,"3 wk ahead inc death",2021-02-21,"LUX","Luxembourg","quantile",0.9,NA
"forecast",2021-02-01,"3 wk ahead inc death",2021-02-21,"LUX","Luxembourg","quantile",0.95,NA
"forecast",2021-02-01,"3 wk ahead inc death",2021-02-21,"LUX","Luxembourg","quantile",0.975,NA
"forecast",2021-02-01,"3 wk ahead inc death",2021-02-21,"LUX","Luxembourg","quantile",0.99,NA
"forecast",2021-02-01,"4 wk ahead inc death",2021-02-28,"LUX","Luxembourg","point",NA,NA
"forecast",2021-02-01,"4 wk ahead inc death",2021-02-28,"LUX","Luxembourg","quantile",0.01,NA
"forecast",2021-02-01,"4 wk ahead inc death",2021-02-28,"LUX","Luxembourg","quantile",0.025,NA
"forecast",2021-02-01,"4 wk ahead inc death",2021-02-28,"LUX","Luxembourg","quantile",0.05,NA
"forecast",2021-02-01,"4 wk ahead inc death",2021-02-28,"LUX","Luxembourg","quantile",0.1,NA
"forecast",2021-02-01,"4 wk ahead inc death",2021-02-28,"LUX","Luxembourg","quantile",0.15,NA
"forecast",2021-02-01,"4 wk ahead inc death",2021-02-28,"LUX","Luxembourg","quantile",0.2,NA
"forecast",2021-02-01,"4 wk ahead inc death",2021-02-28,"LUX","Luxembourg","quantile",0.25,NA
"forecast",2021-02-01,"4 wk ahead inc death",2021-02-28,"LUX","Luxembourg","quantile",0.3,NA
"forecast",2021-02-01,"4 wk ahead inc death",2021-02-28,"LUX","Luxembourg","quantile",0.35,NA
"forecast",2021-02-01,"4 wk ahead inc death",2021-02-28,"LUX","Luxembourg","quantile",0.4,NA
"forecast",2021-02-01,"4 wk ahead inc death",2021-02-28,"LUX","Luxembourg","quantile",0.45,NA
"forecast",2021-02-01,"4 wk ahead inc death",2021-02-28,"LUX","Luxembourg","quantile",0.5,NA
"forecast",2021-02-01,"4 wk ahead inc death",2021-02-28,"LUX","Luxembourg","quantile",0.55,NA
"forecast",2021-02-01,"4 wk ahead inc death",2021-02-28,"LUX","Luxembourg","quantile",0.6,NA
"forecast",2021-02-01,"4 wk ahead inc death",2021-02-28,"LUX","Luxembourg","quantile",0.65,NA
"forecast",2021-02-01,"4 wk ahead inc death",2021-02-28,"LUX","Luxembourg","quantile",0.7,NA
"forecast",2021-02-01,"4 wk ahead inc death",2021-02-28,"LUX","Luxembourg","quantile",0.75,NA
"forecast",2021-02-01,"4 wk ahead inc death",2021-02-28,"LUX","Luxembourg","quantile",0.8,NA
"forecast",2021-02-01,"4 wk ahead inc death",2021-02-28,"LUX","Luxembourg","quantile",0.85,NA
"forecast",2021-02-01,"4 wk ahead inc death",2021-02-28,"LUX","Luxembourg","quantile",0.9,NA
"forecast",2021-02-01,"4 wk ahead inc death",2021-02-28,"LUX","Luxembourg","quantile",0.95,NA
"forecast",2021-02-01,"4 wk ahead inc death",2021-02-28,"LUX","Luxembourg","quantile",0.975,NA
"forecast",2021-02-01,"4 wk ahead inc death",2021-02-28,"LUX","Luxembourg","quantile",0.99,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"HUN","Hungary","point",NA,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"HUN","Hungary","quantile",0.01,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"HUN","Hungary","quantile",0.025,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"HUN","Hungary","quantile",0.05,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"HUN","Hungary","quantile",0.1,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"HUN","Hungary","quantile",0.15,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"HUN","Hungary","quantile",0.2,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"HUN","Hungary","quantile",0.25,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"HUN","Hungary","quantile",0.3,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"HUN","Hungary","quantile",0.35,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"HUN","Hungary","quantile",0.4,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"HUN","Hungary","quantile",0.45,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"HUN","Hungary","quantile",0.5,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"HUN","Hungary","quantile",0.55,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"HUN","Hungary","quantile",0.6,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"HUN","Hungary","quantile",0.65,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"HUN","Hungary","quantile",0.7,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"HUN","Hungary","quantile",0.75,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"HUN","Hungary","quantile",0.8,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"HUN","Hungary","quantile",0.85,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"HUN","Hungary","quantile",0.9,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"HUN","Hungary","quantile",0.95,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"HUN","Hungary","quantile",0.975,NA
"forecast",2021-02-01,"1 wk ahead inc case",2021-02-07,"HUN","Hungary","quantile",0.99,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"HUN","Hungary","point",NA,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"HUN","Hungary","quantile",0.01,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"HUN","Hungary","quantile",0.025,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"HUN","Hungary","quantile",0.05,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"HUN","Hungary","quantile",0.1,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"HUN","Hungary","quantile",0.15,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"HUN","Hungary","quantile",0.2,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"HUN","Hungary","quantile",0.25,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"HUN","Hungary","quantile",0.3,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"HUN","Hungary","quantile",0.35,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"HUN","Hungary","quantile",0.4,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"HUN","Hungary","quantile",0.45,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"HUN","Hungary","quantile",0.5,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"HUN","Hungary","quantile",0.55,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"HUN","Hungary","quantile",0.6,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"HUN","Hungary","quantile",0.65,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"HUN","Hungary","quantile",0.7,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"HUN","Hungary","quantile",0.75,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"HUN","Hungary","quantile",0.8,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"HUN","Hungary","quantile",0.85,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"HUN","Hungary","quantile",0.9,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"HUN","Hungary","quantile",0.95,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"HUN","Hungary","quantile",0.975,NA
"forecast",2021-02-01,"2 wk ahead inc case",2021-02-14,"HUN","Hungary","quantile",0.99,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"HUN","Hungary","point",NA,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"HUN","Hungary","quantile",0.01,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"HUN","Hungary","quantile",0.025,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"HUN","Hungary","quantile",0.05,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"HUN","Hungary","quantile",0.1,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"HUN","Hungary","quantile",0.15,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"HUN","Hungary","quantile",0.2,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"HUN","Hungary","quantile",0.25,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"HUN","Hungary","quantile",0.3,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"HUN","Hungary","quantile",0.35,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"HUN","Hungary","quantile",0.4,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"HUN","Hungary","quantile",0.45,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"HUN","Hungary","quantile",0.5,NA
"forecast",2021-02-01,"3 wk ahead inc case",2021-02-21,"HUN","Hungary","quantile",0.55,NA
