"location","forecast_date","target_end_date","target","type","quantile","value","scenario_id"
"SI",2022-02-13,2022-05-07,"12 wk ahead inc death","point",NA,14,"forecast"
"SI",2022-02-13,2022-05-14,"13 wk ahead inc death","point",NA,15,"forecast"
"SI",2022-02-13,2022-05-21,"14 wk ahead inc death","point",NA,17,"forecast"
"SI",2022-02-13,2022-05-28,"15 wk ahead inc death","point",NA,20,"forecast"
"SI",2022-02-13,2022-06-04,"16 wk ahead inc death","point",NA,23,"forecast"
"SI",2022-02-13,2022-06-11,"17 wk ahead inc death","point",NA,24,"forecast"
"SI",2022-02-13,2022-06-18,"18 wk ahead inc death","point",NA,24,"forecast"
"SI",2022-02-13,2022-06-25,"19 wk ahead inc death","point",NA,22,"forecast"
"ES",2022-02-13,2022-02-19,"1 wk ahead inc case","point",NA,248060,"forecast"
"ES",2022-02-13,2022-02-26,"2 wk ahead inc case","point",NA,204212,"forecast"
"ES",2022-02-13,2022-03-05,"3 wk ahead inc case","point",NA,181565,"forecast"
"ES",2022-02-13,2022-03-12,"4 wk ahead inc case","point",NA,173676,"forecast"
"ES",2022-02-13,2022-03-19,"5 wk ahead inc case","point",NA,179279,"forecast"
"ES",2022-02-13,2022-03-26,"6 wk ahead inc case","point",NA,200461,"forecast"
"ES",2022-02-13,2022-04-02,"7 wk ahead inc case","point",NA,242330,"forecast"
"ES",2022-02-13,2022-04-09,"8 wk ahead inc case","point",NA,314960,"forecast"
"ES",2022-02-13,2022-04-16,"9 wk ahead inc case","point",NA,435514,"forecast"
"ES",2022-02-13,2022-04-23,"10 wk ahead inc case","point",NA,631937,"forecast"
"ES",2022-02-13,2022-04-30,"11 wk ahead inc case","point",NA,939075,"forecast"
"ES",2022-02-13,2022-05-07,"12 wk ahead inc case","point",NA,1363718,"forecast"
"ES",2022-02-13,2022-05-14,"13 wk ahead inc case","point",NA,1817660,"forecast"
"ES",2022-02-13,2022-05-21,"14 wk ahead inc case","point",NA,2060219,"forecast"
"ES",2022-02-13,2022-05-28,"15 wk ahead inc case","point",NA,1890736,"forecast"
"ES",2022-02-13,2022-06-04,"16 wk ahead inc case","point",NA,1462732,"forecast"
"ES",2022-02-13,2022-06-11,"17 wk ahead inc case","point",NA,1075553,"forecast"
"ES",2022-02-13,2022-06-18,"18 wk ahead inc case","point",NA,848425,"forecast"
"ES",2022-02-13,2022-06-25,"19 wk ahead inc case","point",NA,754814,"forecast"
"ES",2022-02-13,2022-02-19,"1 wk ahead inc death","point",NA,1490,"forecast"
"ES",2022-02-13,2022-02-26,"2 wk ahead inc death","point",NA,1167,"forecast"
"ES",2022-02-13,2022-03-05,"3 wk ahead inc death","point",NA,887,"forecast"
"ES",2022-02-13,2022-03-12,"4 wk ahead inc death","point",NA,715,"forecast"
"ES",2022-02-13,2022-03-19,"5 wk ahead inc death","point",NA,644,"forecast"
"ES",2022-02-13,2022-03-26,"6 wk ahead inc death","point",NA,644,"forecast"
"ES",2022-02-13,2022-04-02,"7 wk ahead inc death","point",NA,688,"forecast"
"ES",2022-02-13,2022-04-09,"8 wk ahead inc death","point",NA,751,"forecast"
"ES",2022-02-13,2022-04-16,"9 wk ahead inc death","point",NA,809,"forecast"
"ES",2022-02-13,2022-04-23,"10 wk ahead inc death","point",NA,839,"forecast"
"ES",2022-02-13,2022-04-30,"11 wk ahead inc death","point",NA,815,"forecast"
"ES",2022-02-13,2022-05-07,"12 wk ahead inc death","point",NA,750,"forecast"
"ES",2022-02-13,2022-05-14,"13 wk ahead inc death","point",NA,684,"forecast"
"ES",2022-02-13,2022-05-21,"14 wk ahead inc death","point",NA,646,"forecast"
"ES",2022-02-13,2022-05-28,"15 wk ahead inc death","point",NA,644,"forecast"
"ES",2022-02-13,2022-06-04,"16 wk ahead inc death","point",NA,672,"forecast"
"ES",2022-02-13,2022-06-11,"17 wk ahead inc death","point",NA,715,"forecast"
"ES",2022-02-13,2022-06-18,"18 wk ahead inc death","point",NA,749,"forecast"
"ES",2022-02-13,2022-06-25,"19 wk ahead inc death","point",NA,754,"forecast"
"SE",2022-02-13,2022-02-19,"1 wk ahead inc case","point",NA,64838,"forecast"
"SE",2022-02-13,2022-02-26,"2 wk ahead inc case","point",NA,28629,"forecast"
"SE",2022-02-13,2022-03-05,"3 wk ahead inc case","point",NA,15823,"forecast"
"SE",2022-02-13,2022-03-12,"4 wk ahead inc case","point",NA,9658,"forecast"
"SE",2022-02-13,2022-03-19,"5 wk ahead inc case","point",NA,6585,"forecast"
"SE",2022-02-13,2022-03-26,"6 wk ahead inc case","point",NA,4958,"forecast"
"SE",2022-02-13,2022-04-02,"7 wk ahead inc case","point",NA,4093,"forecast"
"SE",2022-02-13,2022-04-09,"8 wk ahead inc case","point",NA,3683,"forecast"
"SE",2022-02-13,2022-04-16,"9 wk ahead inc case","point",NA,3606,"forecast"
"SE",2022-02-13,2022-04-23,"10 wk ahead inc case","point",NA,3821,"forecast"
"SE",2022-02-13,2022-04-30,"11 wk ahead inc case","point",NA,4353,"forecast"
"SE",2022-02-13,2022-05-07,"12 wk ahead inc case","point",NA,5322,"forecast"
"SE",2022-02-13,2022-05-14,"13 wk ahead inc case","point",NA,6949,"forecast"
"SE",2022-02-13,2022-05-21,"14 wk ahead inc case","point",NA,9629,"forecast"
"SE",2022-02-13,2022-05-28,"15 wk ahead inc case","point",NA,14074,"forecast"
"SE",2022-02-13,2022-06-04,"16 wk ahead inc case","point",NA,21506,"forecast"
"SE",2022-02-13,2022-06-11,"17 wk ahead inc case","point",NA,33926,"forecast"
"SE",2022-02-13,2022-06-18,"18 wk ahead inc case","point",NA,54500,"forecast"
"SE",2022-02-13,2022-06-25,"19 wk ahead inc case","point",NA,88549,"forecast"
"SE",2022-02-13,2022-02-19,"1 wk ahead inc death","point",NA,8,"forecast"
"SE",2022-02-13,2022-02-26,"2 wk ahead inc death","point",NA,12,"forecast"
"SE",2022-02-13,2022-03-05,"3 wk ahead inc death","point",NA,20,"forecast"
"SE",2022-02-13,2022-03-12,"4 wk ahead inc death","point",NA,33,"forecast"
"SE",2022-02-13,2022-03-19,"5 wk ahead inc death","point",NA,53,"forecast"
"SE",2022-02-13,2022-03-26,"6 wk ahead inc death","point",NA,86,"forecast"
"SE",2022-02-13,2022-04-02,"7 wk ahead inc death","point",NA,134,"forecast"
"SE",2022-02-13,2022-04-09,"8 wk ahead inc death","point",NA,192,"forecast"
"SE",2022-02-13,2022-04-16,"9 wk ahead inc death","point",NA,238,"forecast"
"SE",2022-02-13,2022-04-23,"10 wk ahead inc death","point",NA,243,"forecast"
"SE",2022-02-13,2022-04-30,"11 wk ahead inc death","point",NA,205,"forecast"
"SE",2022-02-13,2022-05-07,"12 wk ahead inc death","point",NA,155,"forecast"
"SE",2022-02-13,2022-05-14,"13 wk ahead inc death","point",NA,121,"forecast"
"SE",2022-02-13,2022-05-21,"14 wk ahead inc death","point",NA,110,"forecast"
"SE",2022-02-13,2022-05-28,"15 wk ahead inc death","point",NA,119,"forecast"
"SE",2022-02-13,2022-06-04,"16 wk ahead inc death","point",NA,138,"forecast"
"SE",2022-02-13,2022-06-11,"17 wk ahead inc death","point",NA,149,"forecast"
"SE",2022-02-13,2022-06-18,"18 wk ahead inc death","point",NA,139,"forecast"
"SE",2022-02-13,2022-06-25,"19 wk ahead inc death","point",NA,116,"forecast"
"NO",2022-02-13,2022-02-19,"1 wk ahead inc case","point",NA,137736,"forecast"
"NO",2022-02-13,2022-02-26,"2 wk ahead inc case","point",NA,137541,"forecast"
"NO",2022-02-13,2022-03-05,"3 wk ahead inc case","point",NA,137462,"forecast"
"NO",2022-02-13,2022-03-12,"4 wk ahead inc case","point",NA,136284,"forecast"
"NO",2022-02-13,2022-03-19,"5 wk ahead inc case","point",NA,134415,"forecast"
"NO",2022-02-13,2022-03-26,"6 wk ahead inc case","point",NA,132606,"forecast"
"NO",2022-02-13,2022-04-02,"7 wk ahead inc case","point",NA,130936,"forecast"
"NO",2022-02-13,2022-04-09,"8 wk ahead inc case","point",NA,129526,"forecast"
"NO",2022-02-13,2022-04-16,"9 wk ahead inc case","point",NA,128490,"forecast"
"NO",2022-02-13,2022-04-23,"10 wk ahead inc case","point",NA,127569,"forecast"
"NO",2022-02-13,2022-04-30,"11 wk ahead inc case","point",NA,126457,"forecast"
"NO",2022-02-13,2022-05-07,"12 wk ahead inc case","point",NA,125267,"forecast"
"NO",2022-02-13,2022-05-14,"13 wk ahead inc case","point",NA,124171,"forecast"
"NO",2022-02-13,2022-05-21,"14 wk ahead inc case","point",NA,122935,"forecast"
"NO",2022-02-13,2022-05-28,"15 wk ahead inc case","point",NA,121221,"forecast"
"NO",2022-02-13,2022-06-04,"16 wk ahead inc case","point",NA,118839,"forecast"
"NO",2022-02-13,2022-06-11,"17 wk ahead inc case","point",NA,115537,"forecast"
"NO",2022-02-13,2022-06-18,"18 wk ahead inc case","point",NA,112069,"forecast"
"NO",2022-02-13,2022-06-25,"19 wk ahead inc case","point",NA,109968,"forecast"
"NO",2022-02-13,2022-02-19,"1 wk ahead inc death","point",NA,58,"forecast"
"NO",2022-02-13,2022-02-26,"2 wk ahead inc death","point",NA,57,"forecast"
"NO",2022-02-13,2022-03-05,"3 wk ahead inc death","point",NA,55,"forecast"
"NO",2022-02-13,2022-03-12,"4 wk ahead inc death","point",NA,54,"forecast"
"NO",2022-02-13,2022-03-19,"5 wk ahead inc death","point",NA,53,"forecast"
"NO",2022-02-13,2022-03-26,"6 wk ahead inc death","point",NA,51,"forecast"
"NO",2022-02-13,2022-04-02,"7 wk ahead inc death","point",NA,48,"forecast"
"NO",2022-02-13,2022-04-09,"8 wk ahead inc death","point",NA,46,"forecast"
"NO",2022-02-13,2022-04-16,"9 wk ahead inc death","point",NA,45,"forecast"
"NO",2022-02-13,2022-04-23,"10 wk ahead inc death","point",NA,45,"forecast"
"NO",2022-02-13,2022-04-30,"11 wk ahead inc death","point",NA,47,"forecast"
"NO",2022-02-13,2022-05-07,"12 wk ahead inc death","point",NA,50,"forecast"
"NO",2022-02-13,2022-05-14,"13 wk ahead inc death","point",NA,53,"forecast"
"NO",2022-02-13,2022-05-21,"14 wk ahead inc death","point",NA,56,"forecast"
"NO",2022-02-13,2022-05-28,"15 wk ahead inc death","point",NA,56,"forecast"
"NO",2022-02-13,2022-06-04,"16 wk ahead inc death","point",NA,55,"forecast"
"NO",2022-02-13,2022-06-11,"17 wk ahead inc death","point",NA,53,"forecast"
"NO",2022-02-13,2022-06-18,"18 wk ahead inc death","point",NA,52,"forecast"
"NO",2022-02-13,2022-06-25,"19 wk ahead inc death","point",NA,51,"forecast"
"GB",2022-02-13,2022-02-19,"1 wk ahead inc case","point",NA,360630,"forecast"
"GB",2022-02-13,2022-02-26,"2 wk ahead inc case","point",NA,252550,"forecast"
"GB",2022-02-13,2022-03-05,"3 wk ahead inc case","point",NA,189642,"forecast"
"GB",2022-02-13,2022-03-12,"4 wk ahead inc case","point",NA,148841,"forecast"
"GB",2022-02-13,2022-03-19,"5 wk ahead inc case","point",NA,123695,"forecast"
"GB",2022-02-13,2022-03-26,"6 wk ahead inc case","point",NA,110578,"forecast"
"GB",2022-02-13,2022-04-02,"7 wk ahead inc case","point",NA,106746,"forecast"
"GB",2022-02-13,2022-04-09,"8 wk ahead inc case","point",NA,112258,"forecast"
"GB",2022-02-13,2022-04-16,"9 wk ahead inc case","point",NA,129416,"forecast"
"GB",2022-02-13,2022-04-23,"10 wk ahead inc case","point",NA,162041,"forecast"
"GB",2022-02-13,2022-04-30,"11 wk ahead inc case","point",NA,219111,"forecast"
"GB",2022-02-13,2022-05-07,"12 wk ahead inc case","point",NA,318977,"forecast"
"GB",2022-02-13,2022-05-14,"13 wk ahead inc case","point",NA,497009,"forecast"
"GB",2022-02-13,2022-05-21,"14 wk ahead inc case","point",NA,811062,"forecast"
"GB",2022-02-13,2022-05-28,"15 wk ahead inc case","point",NA,1350031,"forecast"
"GB",2022-02-13,2022-06-04,"16 wk ahead inc case","point",NA,2170951,"forecast"
"GB",2022-02-13,2022-06-11,"17 wk ahead inc case","point",NA,3062835,"forecast"
"GB",2022-02-13,2022-06-18,"18 wk ahead inc case","point",NA,3418929,"forecast"
"GB",2022-02-13,2022-06-25,"19 wk ahead inc case","point",NA,2917647,"forecast"
"GB",2022-02-13,2022-02-19,"1 wk ahead inc death","point",NA,801,"forecast"
"GB",2022-02-13,2022-02-26,"2 wk ahead inc death","point",NA,1182,"forecast"
"GB",2022-02-13,2022-03-05,"3 wk ahead inc death","point",NA,1483,"forecast"
"GB",2022-02-13,2022-03-12,"4 wk ahead inc death","point",NA,1515,"forecast"
"GB",2022-02-13,2022-03-19,"5 wk ahead inc death","point",NA,1273,"forecast"
"GB",2022-02-13,2022-03-26,"6 wk ahead inc death","point",NA,944,"forecast"
"GB",2022-02-13,2022-04-02,"7 wk ahead inc death","point",NA,698,"forecast"
"GB",2022-02-13,2022-04-09,"8 wk ahead inc death","point",NA,577,"forecast"
"GB",2022-02-13,2022-04-16,"9 wk ahead inc death","point",NA,556,"forecast"
"GB",2022-02-13,2022-04-23,"10 wk ahead inc death","point",NA,607,"forecast"
"GB",2022-02-13,2022-04-30,"11 wk ahead inc death","point",NA,706,"forecast"
"GB",2022-02-13,2022-05-07,"12 wk ahead inc death","point",NA,825,"forecast"
"GB",2022-02-13,2022-05-14,"13 wk ahead inc death","point",NA,909,"forecast"
"GB",2022-02-13,2022-05-21,"14 wk ahead inc death","point",NA,900,"forecast"
"GB",2022-02-13,2022-05-28,"15 wk ahead inc death","point",NA,805,"forecast"
"GB",2022-02-13,2022-06-04,"16 wk ahead inc death","point",NA,696,"forecast"
"GB",2022-02-13,2022-06-11,"17 wk ahead inc death","point",NA,630,"forecast"
"GB",2022-02-13,2022-06-18,"18 wk ahead inc death","point",NA,623,"forecast"
"GB",2022-02-13,2022-06-25,"19 wk ahead inc death","point",NA,660,"forecast"
