location_name,location,indicator,date,value,source,snapshot_date
Italy,IT,Weekly new hospital admissions,2020-03-21,17980,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-03-22,18268,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-03-23,18490,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-03-24,18450,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-03-25,18058,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-03-26,17400,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-03-27,16785,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-03-28,15990,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-03-29,15233,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-03-30,14205,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-03-31,13174,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-04-01,12370,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-04-02,11707,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-04-03,10733,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-04-04,10014,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-04-05,9418,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-04-06,8767,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-04-07,8212,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-04-08,7753,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-04-09,7298,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-04-10,6964,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-04-11,6760,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-04-12,6585,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-04-13,6174,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-04-14,6004,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-04-15,5668,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-04-16,5377,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-04-17,5173,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-04-18,4921,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-04-19,4724,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-04-20,4768,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-04-21,4512,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-04-22,4403,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-04-23,4282,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-04-24,4112,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-04-25,3966,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-04-26,3857,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-04-27,3637,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-04-28,3470,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-04-29,3277,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-04-30,3056,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-05-01,2777,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-05-02,2596,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-05-03,2420,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-05-04,2278,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-05-05,2125,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-05-06,2005,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-05-07,1921,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-05-08,1930,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-05-09,1863,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-05-10,1845,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-05-11,1794,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-05-12,1690,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-05-13,1595,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-05-14,1509,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-05-15,1430,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-05-16,1386,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-05-17,1344,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-05-18,1259,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-05-19,1227,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-05-20,1173,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-05-21,1092,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-05-22,1013,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-05-23,973,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-05-24,941,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-05-25,927,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-05-26,891,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-05-27,860,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-05-28,818,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-05-29,798,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-05-30,789,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-05-31,752,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-06-01,723,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-06-02,668,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-06-03,651,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-06-04,653,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-06-05,636,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-06-06,600,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-06-07,586,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-06-08,575,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-06-09,589,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-06-10,568,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-06-11,547,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-06-12,535,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-06-13,551,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-06-14,562,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-06-15,530,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-06-16,513,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-06-17,522,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-06-18,536,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-06-19,545,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-06-20,511,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-06-21,506,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-06-22,519,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-06-23,524,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-06-24,527,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-06-25,520,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-06-26,517,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-06-27,525,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-06-28,507,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-06-29,509,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-06-30,511,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-07-01,481,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-07-02,482,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-07-03,475,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-07-04,469,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-07-05,486,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-07-06,467,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-07-07,462,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-07-08,472,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-07-09,462,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-07-10,453,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-07-11,468,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-07-12,463,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-07-13,462,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-07-14,468,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-07-15,465,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-07-16,460,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-07-17,479,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-07-18,478,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-07-19,472,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-07-20,480,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-07-21,492,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-07-22,497,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-07-23,505,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-07-24,481,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-07-25,493,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-07-26,500,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-07-27,483,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-07-28,467,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-07-29,467,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-07-30,465,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-07-31,477,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-08-01,482,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-08-02,491,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-08-03,522,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-08-04,517,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-08-05,531,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-08-06,533,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-08-07,528,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-08-08,517,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-08-09,525,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-08-10,523,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-08-11,518,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-08-12,532,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-08-13,549,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-08-14,553,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-08-15,559,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-08-16,564,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-08-17,565,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-08-18,623,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-08-19,660,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-08-20,665,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-08-21,680,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-08-22,738,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-08-23,764,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-08-24,794,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-08-25,830,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-08-26,842,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-08-27,901,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-08-28,950,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-08-29,942,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-08-30,964,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-08-31,973,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-09-01,978,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-09-02,1012,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-09-03,1048,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-09-04,1078,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-09-05,1114,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-09-06,1125,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-09-07,1197,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-09-08,1216,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-09-09,1221,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-09-10,1252,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-09-11,1281,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-09-12,1315,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-09-13,1362,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-09-14,1377,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-09-15,1447,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-09-16,1491,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-09-17,1521,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-09-18,1558,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-09-19,1562,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-09-20,1556,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-09-21,1590,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-09-22,1604,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-09-23,1628,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-09-24,1636,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-09-25,1675,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-09-26,1706,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-09-27,1732,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-09-28,1753,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-09-29,1780,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-09-30,1783,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-10-01,1876,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-10-02,1955,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-10-03,2096,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-10-04,2228,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-10-05,2389,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-10-06,2598,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-10-07,2818,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-10-08,2999,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-10-09,3206,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-10-10,3426,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-10-11,3694,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-10-12,4010,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-10-13,4332,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-10-14,4696,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-10-15,5121,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-10-16,5526,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-10-17,6060,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-10-18,6503,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-10-19,7054,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-10-20,7646,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-10-21,8223,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-10-22,8801,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-10-23,9565,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-10-24,10033,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-10-25,10654,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-10-26,11341,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-10-27,11898,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-10-28,12492,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-10-29,13079,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-10-30,13640,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-10-31,14128,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-11-01,14401,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-11-02,14841,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-11-03,15363,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-11-04,15970,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-11-05,16483,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-11-06,16765,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-11-07,17131,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-11-08,17385,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-11-09,17457,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-11-10,17510,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-11-11,17525,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-11-12,17431,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-11-13,17411,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-11-14,17308,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-11-15,17147,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-11-16,17133,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-11-17,17065,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-11-18,16748,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-11-19,16527,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-11-20,16187,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-11-21,15682,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-11-22,15268,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-11-23,14795,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-11-24,14279,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-11-25,13816,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-11-26,13284,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-11-27,12851,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-11-28,12634,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-11-29,12403,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-11-30,11984,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-12-01,11646,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-12-02,11413,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-12-03,11213,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-12-04,10975,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-12-05,10801,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-12-06,10690,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-12-07,10506,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-12-08,10190,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-12-09,10000,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-12-10,9817,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-12-11,9712,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-12-12,9547,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-12-13,9325,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-12-14,9262,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-12-15,9233,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-12-16,9052,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-12-17,8946,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-12-18,8774,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-12-19,8712,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-12-20,8715,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-12-21,8613,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-12-22,8628,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-12-23,8615,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-12-24,8582,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-12-25,8303,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-12-26,8244,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-12-27,8397,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-12-28,8504,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-12-29,8622,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-12-30,8725,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2020-12-31,8835,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-01-01,8995,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-01-02,9259,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-01-03,9272,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-01-04,9343,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-01-05,9396,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-01-06,9274,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-01-07,9311,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-01-08,9629,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-01-09,9495,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-01-10,9433,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-01-11,9344,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-01-12,9192,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-01-13,9252,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-01-14,9133,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-01-15,8913,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-01-16,8829,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-01-17,8606,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-01-18,8427,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-01-19,8194,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-01-20,7989,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-01-21,7840,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-01-22,7655,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-01-23,7458,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-01-24,7388,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-01-25,7394,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-01-26,7294,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-01-27,7142,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-01-28,6983,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-01-29,6944,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-01-30,6850,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-01-31,6819,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-02-01,6710,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-02-02,6716,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-02-03,6773,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-02-04,6770,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-02-05,6721,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-02-06,6712,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-02-07,6729,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-02-08,6691,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-02-09,6669,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-02-10,6694,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-02-11,6698,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-02-12,6659,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-02-13,6612,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-02-14,6505,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-02-15,6457,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-02-16,6445,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-02-17,6461,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-02-18,6527,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-02-19,6628,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-02-20,6773,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-02-21,6965,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-02-22,7279,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-02-23,7610,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-02-24,7791,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-02-25,7953,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-02-26,8263,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-02-27,8599,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-02-28,8833,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-03-01,8996,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-03-02,9355,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-03-03,9772,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-03-04,10142,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-03-05,10498,OWID,2022-07-18
Italy,IT,Weekly new hospital admissions,2021-03-06,10747,OWID,2022-07-18
