scenario_id,model,location,forecast_date,timezero,target,target_end_date,type,quantile,value
forecast,LANL-GrowthRate,LV,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.025,14.0
forecast,LANL-GrowthRate,LV,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.25,87.0
forecast,LANL-GrowthRate,LV,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.75,116.0
forecast,LANL-GrowthRate,LV,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.975,161.0
forecast,LANL-GrowthRate,LV,2021-02-07,2021-02-08,3 wk ahead inc case,2021-02-27,point,,5118.5
forecast,LANL-GrowthRate,LV,2021-02-07,2021-02-08,3 wk ahead inc case,2021-02-27,quantile,0.025,1812.875
forecast,LANL-GrowthRate,LV,2021-02-07,2021-02-08,3 wk ahead inc case,2021-02-27,quantile,0.25,3743.0
forecast,LANL-GrowthRate,LV,2021-02-07,2021-02-08,3 wk ahead inc case,2021-02-27,quantile,0.75,6759.25
forecast,LANL-GrowthRate,LV,2021-02-07,2021-02-08,3 wk ahead inc case,2021-02-27,quantile,0.975,11043.35
forecast,LANL-GrowthRate,LV,2021-02-07,2021-02-08,3 wk ahead inc death,2021-02-27,point,,103.0
forecast,LANL-GrowthRate,LV,2021-02-07,2021-02-08,3 wk ahead inc death,2021-02-27,quantile,0.025,28.0
forecast,LANL-GrowthRate,LV,2021-02-07,2021-02-08,3 wk ahead inc death,2021-02-27,quantile,0.25,93.0
forecast,LANL-GrowthRate,LV,2021-02-07,2021-02-08,3 wk ahead inc death,2021-02-27,quantile,0.75,113.0
forecast,LANL-GrowthRate,LV,2021-02-07,2021-02-08,3 wk ahead inc death,2021-02-27,quantile,0.975,148.0
forecast,LANL-GrowthRate,MT,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,point,,906.0
forecast,LANL-GrowthRate,MT,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.025,486.975
forecast,LANL-GrowthRate,MT,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.25,745.0
forecast,LANL-GrowthRate,MT,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.75,1098.0
forecast,LANL-GrowthRate,MT,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.975,1528.025
forecast,LANL-GrowthRate,MT,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,point,,12.0
forecast,LANL-GrowthRate,MT,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.025,6.0
forecast,LANL-GrowthRate,MT,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.25,11.0
forecast,LANL-GrowthRate,MT,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.75,14.0
forecast,LANL-GrowthRate,MT,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.975,18.0
forecast,LANL-GrowthRate,MT,2021-02-07,2021-02-08,3 wk ahead inc case,2021-02-27,point,,612.0
forecast,LANL-GrowthRate,MT,2021-02-07,2021-02-08,3 wk ahead inc case,2021-02-27,quantile,0.025,265.975
forecast,LANL-GrowthRate,MT,2021-02-07,2021-02-08,3 wk ahead inc case,2021-02-27,quantile,0.25,469.75
forecast,LANL-GrowthRate,MT,2021-02-07,2021-02-08,3 wk ahead inc case,2021-02-27,quantile,0.75,788.0
forecast,LANL-GrowthRate,MT,2021-02-07,2021-02-08,3 wk ahead inc case,2021-02-27,quantile,0.975,1167.0
forecast,LANL-GrowthRate,MT,2021-02-07,2021-02-08,3 wk ahead inc death,2021-02-27,point,,14.0
forecast,LANL-GrowthRate,MT,2021-02-07,2021-02-08,3 wk ahead inc death,2021-02-27,quantile,0.025,0.0
forecast,LANL-GrowthRate,MT,2021-02-07,2021-02-08,3 wk ahead inc death,2021-02-27,quantile,0.25,14.0
forecast,LANL-GrowthRate,MT,2021-02-07,2021-02-08,3 wk ahead inc death,2021-02-27,quantile,0.75,21.0
forecast,LANL-GrowthRate,MT,2021-02-07,2021-02-08,3 wk ahead inc death,2021-02-27,quantile,0.975,40.0
forecast,LANL-GrowthRate,NL,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,point,,19416.5
forecast,LANL-GrowthRate,NL,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.025,11154.825
forecast,LANL-GrowthRate,NL,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.25,16265.5
forecast,LANL-GrowthRate,NL,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.75,22788.5
forecast,LANL-GrowthRate,NL,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.975,30692.125
forecast,LANL-GrowthRate,NL,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,point,,317.5
forecast,LANL-GrowthRate,NL,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.025,239.0
forecast,LANL-GrowthRate,NL,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.25,289.0
forecast,LANL-GrowthRate,NL,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.75,344.0
forecast,LANL-GrowthRate,NL,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.975,404.0
forecast,LANL-GrowthRate,NL,2021-02-07,2021-02-08,3 wk ahead inc case,2021-02-27,point,,19954.5
forecast,LANL-GrowthRate,NL,2021-02-07,2021-02-08,3 wk ahead inc case,2021-02-27,quantile,0.025,13074.35
forecast,LANL-GrowthRate,NL,2021-02-07,2021-02-08,3 wk ahead inc case,2021-02-27,quantile,0.25,17245.25
forecast,LANL-GrowthRate,NL,2021-02-07,2021-02-08,3 wk ahead inc case,2021-02-27,quantile,0.75,23211.25
forecast,LANL-GrowthRate,NL,2021-02-07,2021-02-08,3 wk ahead inc case,2021-02-27,quantile,0.975,31964.775
forecast,LANL-GrowthRate,NL,2021-02-07,2021-02-08,3 wk ahead inc death,2021-02-27,point,,267.0
forecast,LANL-GrowthRate,NL,2021-02-07,2021-02-08,3 wk ahead inc death,2021-02-27,quantile,0.025,211.0
forecast,LANL-GrowthRate,NL,2021-02-07,2021-02-08,3 wk ahead inc death,2021-02-27,quantile,0.25,251.0
forecast,LANL-GrowthRate,NL,2021-02-07,2021-02-08,3 wk ahead inc death,2021-02-27,quantile,0.75,290.0
forecast,LANL-GrowthRate,NL,2021-02-07,2021-02-08,3 wk ahead inc death,2021-02-27,quantile,0.975,358.025
forecast,LANL-GrowthRate,NO,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,point,,1211.0
forecast,LANL-GrowthRate,NO,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.025,448.0
forecast,LANL-GrowthRate,NO,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.25,895.75
forecast,LANL-GrowthRate,NO,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.75,1611.0
forecast,LANL-GrowthRate,NO,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.975,2517.1
forecast,LANL-GrowthRate,NO,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,point,,9.0
forecast,LANL-GrowthRate,NO,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.025,1.0
forecast,LANL-GrowthRate,NO,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.25,5.0
forecast,LANL-GrowthRate,NO,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.75,14.0
forecast,LANL-GrowthRate,NO,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.975,23.0
forecast,LANL-GrowthRate,NO,2021-02-07,2021-02-08,3 wk ahead inc case,2021-02-27,point,,1400.5
forecast,LANL-GrowthRate,NO,2021-02-07,2021-02-08,3 wk ahead inc case,2021-02-27,quantile,0.025,499.95
forecast,LANL-GrowthRate,NO,2021-02-07,2021-02-08,3 wk ahead inc case,2021-02-27,quantile,0.25,1028.0
forecast,LANL-GrowthRate,NO,2021-02-07,2021-02-08,3 wk ahead inc case,2021-02-27,quantile,0.75,1851.0
forecast,LANL-GrowthRate,NO,2021-02-07,2021-02-08,3 wk ahead inc case,2021-02-27,quantile,0.975,2961.125
forecast,LANL-GrowthRate,NO,2021-02-07,2021-02-08,3 wk ahead inc death,2021-02-27,point,,7.0
forecast,LANL-GrowthRate,NO,2021-02-07,2021-02-08,3 wk ahead inc death,2021-02-27,quantile,0.025,0.0
forecast,LANL-GrowthRate,NO,2021-02-07,2021-02-08,3 wk ahead inc death,2021-02-27,quantile,0.25,3.0
forecast,LANL-GrowthRate,NO,2021-02-07,2021-02-08,3 wk ahead inc death,2021-02-27,quantile,0.75,12.0
forecast,LANL-GrowthRate,NO,2021-02-07,2021-02-08,3 wk ahead inc death,2021-02-27,quantile,0.975,28.0
forecast,ICM-agentModel,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,point,,38221.0
forecast,ICM-agentModel,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.025,396.857473330805
forecast,ICM-agentModel,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.25,24531.9191120074
forecast,ICM-agentModel,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.75,52630.756905287
forecast,ICM-agentModel,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.975,78436.5411716544
forecast,ICM-agentModel,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,point,,1687.0
forecast,ICM-agentModel,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.025,427.425489108471
forecast,ICM-agentModel,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.25,1234.60704762999
forecast,ICM-agentModel,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.75,2101.75571272563
forecast,ICM-agentModel,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.975,2959.9397203268
forecast,ITWW-county_repro,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,point,,49631.5
forecast,ITWW-county_repro,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.025,42211.725
forecast,ITWW-county_repro,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.25,46835.75
forecast,ITWW-county_repro,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.75,52493.25
forecast,ITWW-county_repro,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.975,58017.475
forecast,ITWW-county_repro,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,point,,1976.0
forecast,ITWW-county_repro,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.025,1802.975
forecast,ITWW-county_repro,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.25,1910.75
forecast,ITWW-county_repro,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.75,2044.0
forecast,ITWW-county_repro,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.975,2174.025
forecast,LANL-GrowthRate,PL,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,point,,39781.0
forecast,LANL-GrowthRate,PL,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.025,19776.225
forecast,LANL-GrowthRate,PL,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.25,31695.75
forecast,LANL-GrowthRate,PL,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.75,48948.75
forecast,LANL-GrowthRate,PL,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.975,69864.125
forecast,LANL-GrowthRate,PL,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,point,,1861.5
forecast,LANL-GrowthRate,PL,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.025,1026.925
forecast,LANL-GrowthRate,PL,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.25,1666.0
forecast,LANL-GrowthRate,PL,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.75,2050.0
forecast,LANL-GrowthRate,PL,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.975,2434.025
forecast,LANL-GrowthRate,PL,2021-02-07,2021-02-08,3 wk ahead inc case,2021-02-27,point,,33770.5
forecast,LANL-GrowthRate,PL,2021-02-07,2021-02-08,3 wk ahead inc case,2021-02-27,quantile,0.025,14447.575
forecast,LANL-GrowthRate,PL,2021-02-07,2021-02-08,3 wk ahead inc case,2021-02-27,quantile,0.25,25714.75
forecast,LANL-GrowthRate,PL,2021-02-07,2021-02-08,3 wk ahead inc case,2021-02-27,quantile,0.75,42908.75
forecast,LANL-GrowthRate,PL,2021-02-07,2021-02-08,3 wk ahead inc case,2021-02-27,quantile,0.975,63861.2499999999
forecast,LANL-GrowthRate,PL,2021-02-07,2021-02-08,3 wk ahead inc death,2021-02-27,point,,1360.0
forecast,LANL-GrowthRate,PL,2021-02-07,2021-02-08,3 wk ahead inc death,2021-02-27,quantile,0.025,1153.975
forecast,LANL-GrowthRate,PL,2021-02-07,2021-02-08,3 wk ahead inc death,2021-02-27,quantile,0.25,1259.0
forecast,LANL-GrowthRate,PL,2021-02-07,2021-02-08,3 wk ahead inc death,2021-02-27,quantile,0.75,1647.0
forecast,LANL-GrowthRate,PL,2021-02-07,2021-02-08,3 wk ahead inc death,2021-02-27,quantile,0.975,2596.0
forecast,MIMUW-StochSEIR,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,point,,38513.0
forecast,MIMUW-StochSEIR,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.025,34279.0
forecast,MIMUW-StochSEIR,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.25,37031.0
forecast,MIMUW-StochSEIR,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.75,40014.0
forecast,MIMUW-StochSEIR,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.975,43123.0
forecast,MIMUW-StochSEIR,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,point,,1750.0
forecast,MIMUW-StochSEIR,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.025,1716.0
forecast,MIMUW-StochSEIR,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.25,1739.0
forecast,MIMUW-StochSEIR,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.75,1763.0
forecast,MIMUW-StochSEIR,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.975,1786.0
forecast,MIT_CovidAnalytics-DELPHI,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,point,,36281.0
forecast,MIT_CovidAnalytics-DELPHI,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.025,20000.0
forecast,MIT_CovidAnalytics-DELPHI,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.25,28511.77261
forecast,MIT_CovidAnalytics-DELPHI,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.75,44050.22739
forecast,MIT_CovidAnalytics-DELPHI,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.975,58857.18574
forecast,MIT_CovidAnalytics-DELPHI,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,point,,1058.0
forecast,MIT_CovidAnalytics-DELPHI,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.025,0.0
forecast,MIT_CovidAnalytics-DELPHI,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.25,597.878787814669
forecast,MIT_CovidAnalytics-DELPHI,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.75,1518.12121218533
forecast,MIT_CovidAnalytics-DELPHI,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.975,2395.04182182752
forecast,MOCOS-agent1,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,point,,36057.3812233286
forecast,MOCOS-agent1,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.025,24581.75
forecast,MOCOS-agent1,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.25,25881.5
forecast,MOCOS-agent1,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.75,46766.75
forecast,MOCOS-agent1,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.975,51471.75
forecast,MOCOS-agent1,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,point,,1778.83127572016
forecast,MOCOS-agent1,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.025,1211.26666666667
forecast,MOCOS-agent1,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.25,1421.33333333333
forecast,MOCOS-agent1,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.75,2074.66666666667
forecast,MOCOS-agent1,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.975,2710.2
forecast,USC-SIkJalpha,PL,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,point,,40303.0
forecast,USC-SIkJalpha,PL,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.025,33148.0
forecast,USC-SIkJalpha,PL,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.25,39116.0
forecast,USC-SIkJalpha,PL,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.75,40823.0
forecast,USC-SIkJalpha,PL,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.975,44996.0
forecast,USC-SIkJalpha,PL,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,point,,1712.0
forecast,USC-SIkJalpha,PL,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.025,1148.0
forecast,USC-SIkJalpha,PL,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.25,1539.0
forecast,USC-SIkJalpha,PL,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.75,1767.0
forecast,USC-SIkJalpha,PL,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.975,2065.0
forecast,epiforecasts-EpiExpert,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,point,,36788.19
forecast,epiforecasts-EpiExpert,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.025,25713.9330989139
forecast,epiforecasts-EpiExpert,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.25,32434.8304051603
forecast,epiforecasts-EpiExpert,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.75,41850.2111176731
forecast,epiforecasts-EpiExpert,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.975,53967.1956347415
forecast,epiforecasts-EpiExpert,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,point,,1571.4675
forecast,epiforecasts-EpiExpert,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.025,1275.31635232863
forecast,epiforecasts-EpiExpert,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.25,1460.38831676167
forecast,epiforecasts-EpiExpert,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.75,1693.66154905779
forecast,epiforecasts-EpiExpert,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.975,1962.28930771161
forecast,epiforecasts-EpiExpert_Rt,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,point,,45616.5
forecast,epiforecasts-EpiExpert_Rt,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.025,29985.75
forecast,epiforecasts-EpiExpert_Rt,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.25,39556.25
forecast,epiforecasts-EpiExpert_Rt,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.75,52947.5
forecast,epiforecasts-EpiExpert_Rt,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.975,71854.5
forecast,epiforecasts-EpiExpert_Rt,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,point,,1932.5
forecast,epiforecasts-EpiExpert_Rt,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.025,1451.975
forecast,epiforecasts-EpiExpert_Rt,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.25,1734.5
forecast,epiforecasts-EpiExpert_Rt,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.75,2144.25
forecast,epiforecasts-EpiExpert_Rt,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.975,2678.0
forecast,epiforecasts-EpiNow2,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,point,,48376.0
forecast,epiforecasts-EpiNow2,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.025,31700.0
forecast,epiforecasts-EpiNow2,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.25,39986.0
forecast,epiforecasts-EpiNow2,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.75,58966.0
forecast,epiforecasts-EpiNow2,PL,2021-02-15,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.975,76811.0
forecast,epiforecasts-EpiNow2,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,point,,1549.0
forecast,epiforecasts-EpiNow2,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.025,1062.0
forecast,epiforecasts-EpiNow2,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.25,1323.0
forecast,epiforecasts-EpiNow2,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.75,1812.0
forecast,epiforecasts-EpiNow2,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.975,2327.0
forecast,epiforecasts-EpiNow2_secondary,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,point,,1986.0
forecast,epiforecasts-EpiNow2_secondary,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.025,1399.0
forecast,epiforecasts-EpiNow2_secondary,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.25,1723.75
forecast,epiforecasts-EpiNow2_secondary,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.75,2284.5
forecast,epiforecasts-EpiNow2_secondary,PL,2021-02-15,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.975,3284.35
forecast,LANL-GrowthRate,PT,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,point,,4461.0
forecast,LANL-GrowthRate,PT,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.025,133.975
forecast,LANL-GrowthRate,PT,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.25,1671.75
forecast,LANL-GrowthRate,PT,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.75,10077.75
forecast,LANL-GrowthRate,PT,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.975,30137.325
forecast,LANL-GrowthRate,PT,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,point,,285.0
forecast,LANL-GrowthRate,PT,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.025,225.0
forecast,LANL-GrowthRate,PT,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.25,260.0
forecast,LANL-GrowthRate,PT,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.75,351.0
forecast,LANL-GrowthRate,PT,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.975,634.049999999999
forecast,LANL-GrowthRate,PT,2021-02-07,2021-02-08,3 wk ahead inc case,2021-02-27,point,,32493.0
forecast,LANL-GrowthRate,PT,2021-02-07,2021-02-08,3 wk ahead inc case,2021-02-27,quantile,0.025,1737.85
forecast,LANL-GrowthRate,PT,2021-02-07,2021-02-08,3 wk ahead inc case,2021-02-27,quantile,0.25,13267.5
forecast,LANL-GrowthRate,PT,2021-02-07,2021-02-08,3 wk ahead inc case,2021-02-27,quantile,0.75,46526.5
forecast,LANL-GrowthRate,PT,2021-02-07,2021-02-08,3 wk ahead inc case,2021-02-27,quantile,0.975,75291.6
forecast,LANL-GrowthRate,PT,2021-02-07,2021-02-08,3 wk ahead inc death,2021-02-27,point,,790.5
forecast,LANL-GrowthRate,PT,2021-02-07,2021-02-08,3 wk ahead inc death,2021-02-27,quantile,0.025,265.0
forecast,LANL-GrowthRate,PT,2021-02-07,2021-02-08,3 wk ahead inc death,2021-02-27,quantile,0.25,384.0
forecast,LANL-GrowthRate,PT,2021-02-07,2021-02-08,3 wk ahead inc death,2021-02-27,quantile,0.75,1068.0
forecast,LANL-GrowthRate,PT,2021-02-07,2021-02-08,3 wk ahead inc death,2021-02-27,quantile,0.975,1759.05
forecast,LANL-GrowthRate,RO,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,point,,13996.5
forecast,LANL-GrowthRate,RO,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.025,7499.35
forecast,LANL-GrowthRate,RO,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.25,11421.5
forecast,LANL-GrowthRate,RO,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.75,16927.25
forecast,LANL-GrowthRate,RO,2021-02-14,2021-02-15,2 wk ahead inc case,2021-02-27,quantile,0.975,23375.125
forecast,LANL-GrowthRate,RO,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,point,,501.0
forecast,LANL-GrowthRate,RO,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.025,376.0
forecast,LANL-GrowthRate,RO,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.25,461.0
forecast,LANL-GrowthRate,RO,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.75,545.0
forecast,LANL-GrowthRate,RO,2021-02-14,2021-02-15,2 wk ahead inc death,2021-02-27,quantile,0.975,664.025
forecast,LANL-GrowthRate,RO,2021-02-07,2021-02-08,3 wk ahead inc case,2021-02-27,point,,14094.5
forecast,LANL-GrowthRate,RO,2021-02-07,2021-02-08,3 wk ahead inc case,2021-02-27,quantile,0.025,6450.925
