location,type,quantile,target_end_date,forecast_date,target,value
AT,quantile,0.025,2021-05-29,2021-05-10,3 wk ahead inc death,32
AT,quantile,0.05,2021-05-29,2021-05-10,3 wk ahead inc death,39
AT,quantile,0.1,2021-05-29,2021-05-10,3 wk ahead inc death,49
AT,quantile,0.15,2021-05-29,2021-05-10,3 wk ahead inc death,54
AT,quantile,0.2,2021-05-29,2021-05-10,3 wk ahead inc death,59
AT,quantile,0.25,2021-05-29,2021-05-10,3 wk ahead inc death,64
AT,quantile,0.3,2021-05-29,2021-05-10,3 wk ahead inc death,68
AT,quantile,0.35,2021-05-29,2021-05-10,3 wk ahead inc death,71
AT,quantile,0.4,2021-05-29,2021-05-10,3 wk ahead inc death,74
AT,quantile,0.45,2021-05-29,2021-05-10,3 wk ahead inc death,77
AT,quantile,0.5,2021-05-29,2021-05-10,3 wk ahead inc death,81
AT,quantile,0.55,2021-05-29,2021-05-10,3 wk ahead inc death,84
AT,quantile,0.6,2021-05-29,2021-05-10,3 wk ahead inc death,87
AT,quantile,0.65,2021-05-29,2021-05-10,3 wk ahead inc death,90
AT,quantile,0.7,2021-05-29,2021-05-10,3 wk ahead inc death,95
AT,quantile,0.75,2021-05-29,2021-05-10,3 wk ahead inc death,99
AT,quantile,0.8,2021-05-29,2021-05-10,3 wk ahead inc death,105
AT,quantile,0.85,2021-05-29,2021-05-10,3 wk ahead inc death,111
AT,quantile,0.9,2021-05-29,2021-05-10,3 wk ahead inc death,121
AT,quantile,0.95,2021-05-29,2021-05-10,3 wk ahead inc death,139
AT,quantile,0.975,2021-05-29,2021-05-10,3 wk ahead inc death,160
AT,quantile,0.99,2021-05-29,2021-05-10,3 wk ahead inc death,193
AT,point,NA,2021-06-05,2021-05-10,4 wk ahead inc death,66
AT,quantile,0.01,2021-06-05,2021-05-10,4 wk ahead inc death,12
AT,quantile,0.025,2021-06-05,2021-05-10,4 wk ahead inc death,18
AT,quantile,0.05,2021-06-05,2021-05-10,4 wk ahead inc death,24
AT,quantile,0.1,2021-06-05,2021-05-10,4 wk ahead inc death,31
AT,quantile,0.15,2021-06-05,2021-05-10,4 wk ahead inc death,35
AT,quantile,0.2,2021-06-05,2021-05-10,4 wk ahead inc death,40
AT,quantile,0.25,2021-06-05,2021-05-10,4 wk ahead inc death,45
AT,quantile,0.3,2021-06-05,2021-05-10,4 wk ahead inc death,50
AT,quantile,0.35,2021-06-05,2021-05-10,4 wk ahead inc death,53
AT,quantile,0.4,2021-06-05,2021-05-10,4 wk ahead inc death,58
AT,quantile,0.45,2021-06-05,2021-05-10,4 wk ahead inc death,62
AT,quantile,0.5,2021-06-05,2021-05-10,4 wk ahead inc death,66
AT,quantile,0.55,2021-06-05,2021-05-10,4 wk ahead inc death,71
AT,quantile,0.6,2021-06-05,2021-05-10,4 wk ahead inc death,75
AT,quantile,0.65,2021-06-05,2021-05-10,4 wk ahead inc death,79
AT,quantile,0.7,2021-06-05,2021-05-10,4 wk ahead inc death,85
AT,quantile,0.75,2021-06-05,2021-05-10,4 wk ahead inc death,93
AT,quantile,0.8,2021-06-05,2021-05-10,4 wk ahead inc death,102
AT,quantile,0.85,2021-06-05,2021-05-10,4 wk ahead inc death,113
AT,quantile,0.9,2021-06-05,2021-05-10,4 wk ahead inc death,127
AT,quantile,0.95,2021-06-05,2021-05-10,4 wk ahead inc death,158
AT,quantile,0.975,2021-06-05,2021-05-10,4 wk ahead inc death,189
AT,quantile,0.99,2021-06-05,2021-05-10,4 wk ahead inc death,231
CZ,point,NA,2021-05-15,2021-05-10,1 wk ahead inc death,265
CZ,quantile,0.01,2021-05-15,2021-05-10,1 wk ahead inc death,178
CZ,quantile,0.025,2021-05-15,2021-05-10,1 wk ahead inc death,193
CZ,quantile,0.05,2021-05-15,2021-05-10,1 wk ahead inc death,203
CZ,quantile,0.1,2021-05-15,2021-05-10,1 wk ahead inc death,216
CZ,quantile,0.15,2021-05-15,2021-05-10,1 wk ahead inc death,224
CZ,quantile,0.2,2021-05-15,2021-05-10,1 wk ahead inc death,233
CZ,quantile,0.25,2021-05-15,2021-05-10,1 wk ahead inc death,239
CZ,quantile,0.3,2021-05-15,2021-05-10,1 wk ahead inc death,245
CZ,quantile,0.35,2021-05-15,2021-05-10,1 wk ahead inc death,250
CZ,quantile,0.4,2021-05-15,2021-05-10,1 wk ahead inc death,254
CZ,quantile,0.45,2021-05-15,2021-05-10,1 wk ahead inc death,259
CZ,quantile,0.5,2021-05-15,2021-05-10,1 wk ahead inc death,265
CZ,quantile,0.55,2021-05-15,2021-05-10,1 wk ahead inc death,270
CZ,quantile,0.6,2021-05-15,2021-05-10,1 wk ahead inc death,275
CZ,quantile,0.65,2021-05-15,2021-05-10,1 wk ahead inc death,281
CZ,quantile,0.7,2021-05-15,2021-05-10,1 wk ahead inc death,286
CZ,quantile,0.75,2021-05-15,2021-05-10,1 wk ahead inc death,293
CZ,quantile,0.8,2021-05-15,2021-05-10,1 wk ahead inc death,301
CZ,quantile,0.85,2021-05-15,2021-05-10,1 wk ahead inc death,311
CZ,quantile,0.9,2021-05-15,2021-05-10,1 wk ahead inc death,323
CZ,quantile,0.95,2021-05-15,2021-05-10,1 wk ahead inc death,345
CZ,quantile,0.975,2021-05-15,2021-05-10,1 wk ahead inc death,361
CZ,quantile,0.99,2021-05-15,2021-05-10,1 wk ahead inc death,383
CZ,point,NA,2021-05-22,2021-05-10,2 wk ahead inc death,216
CZ,quantile,0.01,2021-05-22,2021-05-10,2 wk ahead inc death,131
CZ,quantile,0.025,2021-05-22,2021-05-10,2 wk ahead inc death,142
CZ,quantile,0.05,2021-05-22,2021-05-10,2 wk ahead inc death,152
CZ,quantile,0.1,2021-05-22,2021-05-10,2 wk ahead inc death,169
CZ,quantile,0.15,2021-05-22,2021-05-10,2 wk ahead inc death,179
CZ,quantile,0.2,2021-05-22,2021-05-10,2 wk ahead inc death,184
CZ,quantile,0.25,2021-05-22,2021-05-10,2 wk ahead inc death,190
CZ,quantile,0.3,2021-05-22,2021-05-10,2 wk ahead inc death,195
CZ,quantile,0.35,2021-05-22,2021-05-10,2 wk ahead inc death,201
CZ,quantile,0.4,2021-05-22,2021-05-10,2 wk ahead inc death,207
CZ,quantile,0.45,2021-05-22,2021-05-10,2 wk ahead inc death,211
CZ,quantile,0.5,2021-05-22,2021-05-10,2 wk ahead inc death,216
CZ,quantile,0.55,2021-05-22,2021-05-10,2 wk ahead inc death,223
CZ,quantile,0.6,2021-05-22,2021-05-10,2 wk ahead inc death,228
CZ,quantile,0.65,2021-05-22,2021-05-10,2 wk ahead inc death,235
CZ,quantile,0.7,2021-05-22,2021-05-10,2 wk ahead inc death,242
CZ,quantile,0.75,2021-05-22,2021-05-10,2 wk ahead inc death,248
CZ,quantile,0.8,2021-05-22,2021-05-10,2 wk ahead inc death,257
CZ,quantile,0.85,2021-05-22,2021-05-10,2 wk ahead inc death,268
CZ,quantile,0.9,2021-05-22,2021-05-10,2 wk ahead inc death,281
CZ,quantile,0.95,2021-05-22,2021-05-10,2 wk ahead inc death,303
CZ,quantile,0.975,2021-05-22,2021-05-10,2 wk ahead inc death,327
CZ,quantile,0.99,2021-05-22,2021-05-10,2 wk ahead inc death,351
CZ,point,NA,2021-05-29,2021-05-10,3 wk ahead inc death,175
CZ,quantile,0.01,2021-05-29,2021-05-10,3 wk ahead inc death,83
CZ,quantile,0.025,2021-05-29,2021-05-10,3 wk ahead inc death,95
CZ,quantile,0.05,2021-05-29,2021-05-10,3 wk ahead inc death,108
CZ,quantile,0.1,2021-05-29,2021-05-10,3 wk ahead inc death,124
CZ,quantile,0.15,2021-05-29,2021-05-10,3 wk ahead inc death,133
CZ,quantile,0.2,2021-05-29,2021-05-10,3 wk ahead inc death,141
CZ,quantile,0.25,2021-05-29,2021-05-10,3 wk ahead inc death,149
CZ,quantile,0.3,2021-05-29,2021-05-10,3 wk ahead inc death,155
CZ,quantile,0.35,2021-05-29,2021-05-10,3 wk ahead inc death,159
CZ,quantile,0.4,2021-05-29,2021-05-10,3 wk ahead inc death,165
CZ,quantile,0.45,2021-05-29,2021-05-10,3 wk ahead inc death,169
CZ,quantile,0.5,2021-05-29,2021-05-10,3 wk ahead inc death,175
CZ,quantile,0.55,2021-05-29,2021-05-10,3 wk ahead inc death,180
CZ,quantile,0.6,2021-05-29,2021-05-10,3 wk ahead inc death,187
CZ,quantile,0.65,2021-05-29,2021-05-10,3 wk ahead inc death,195
CZ,quantile,0.7,2021-05-29,2021-05-10,3 wk ahead inc death,204
CZ,quantile,0.75,2021-05-29,2021-05-10,3 wk ahead inc death,215
CZ,quantile,0.8,2021-05-29,2021-05-10,3 wk ahead inc death,228
CZ,quantile,0.85,2021-05-29,2021-05-10,3 wk ahead inc death,240
CZ,quantile,0.9,2021-05-29,2021-05-10,3 wk ahead inc death,266
CZ,quantile,0.95,2021-05-29,2021-05-10,3 wk ahead inc death,296
CZ,quantile,0.975,2021-05-29,2021-05-10,3 wk ahead inc death,335
CZ,quantile,0.99,2021-05-29,2021-05-10,3 wk ahead inc death,386
CZ,point,NA,2021-06-05,2021-05-10,4 wk ahead inc death,148
CZ,quantile,0.01,2021-06-05,2021-05-10,4 wk ahead inc death,47
CZ,quantile,0.025,2021-06-05,2021-05-10,4 wk ahead inc death,59
CZ,quantile,0.05,2021-06-05,2021-05-10,4 wk ahead inc death,69
CZ,quantile,0.1,2021-06-05,2021-05-10,4 wk ahead inc death,84
CZ,quantile,0.15,2021-06-05,2021-05-10,4 wk ahead inc death,93
CZ,quantile,0.2,2021-06-05,2021-05-10,4 wk ahead inc death,102
CZ,quantile,0.25,2021-06-05,2021-05-10,4 wk ahead inc death,109
CZ,quantile,0.3,2021-06-05,2021-05-10,4 wk ahead inc death,118
CZ,quantile,0.35,2021-06-05,2021-05-10,4 wk ahead inc death,125
CZ,quantile,0.4,2021-06-05,2021-05-10,4 wk ahead inc death,133
CZ,quantile,0.45,2021-06-05,2021-05-10,4 wk ahead inc death,141
CZ,quantile,0.5,2021-06-05,2021-05-10,4 wk ahead inc death,148
CZ,quantile,0.55,2021-06-05,2021-05-10,4 wk ahead inc death,156
CZ,quantile,0.6,2021-06-05,2021-05-10,4 wk ahead inc death,163
CZ,quantile,0.65,2021-06-05,2021-05-10,4 wk ahead inc death,175
CZ,quantile,0.7,2021-06-05,2021-05-10,4 wk ahead inc death,188
CZ,quantile,0.75,2021-06-05,2021-05-10,4 wk ahead inc death,202
CZ,quantile,0.8,2021-06-05,2021-05-10,4 wk ahead inc death,216
CZ,quantile,0.85,2021-06-05,2021-05-10,4 wk ahead inc death,238
CZ,quantile,0.9,2021-06-05,2021-05-10,4 wk ahead inc death,263
CZ,quantile,0.95,2021-06-05,2021-05-10,4 wk ahead inc death,318
CZ,quantile,0.975,2021-06-05,2021-05-10,4 wk ahead inc death,376
CZ,quantile,0.99,2021-06-05,2021-05-10,4 wk ahead inc death,464
HR,point,NA,2021-05-15,2021-05-10,1 wk ahead inc death,255
HR,quantile,0.01,2021-05-15,2021-05-10,1 wk ahead inc death,175
HR,quantile,0.025,2021-05-15,2021-05-10,1 wk ahead inc death,188
HR,quantile,0.05,2021-05-15,2021-05-10,1 wk ahead inc death,197
HR,quantile,0.1,2021-05-15,2021-05-10,1 wk ahead inc death,210
HR,quantile,0.15,2021-05-15,2021-05-10,1 wk ahead inc death,219
HR,quantile,0.2,2021-05-15,2021-05-10,1 wk ahead inc death,225
HR,quantile,0.25,2021-05-15,2021-05-10,1 wk ahead inc death,232
HR,quantile,0.3,2021-05-15,2021-05-10,1 wk ahead inc death,236
HR,quantile,0.35,2021-05-15,2021-05-10,1 wk ahead inc death,240
HR,quantile,0.4,2021-05-15,2021-05-10,1 wk ahead inc death,245
HR,quantile,0.45,2021-05-15,2021-05-10,1 wk ahead inc death,250
HR,quantile,0.5,2021-05-15,2021-05-10,1 wk ahead inc death,255
HR,quantile,0.55,2021-05-15,2021-05-10,1 wk ahead inc death,259
HR,quantile,0.6,2021-05-15,2021-05-10,1 wk ahead inc death,263
HR,quantile,0.65,2021-05-15,2021-05-10,1 wk ahead inc death,268
HR,quantile,0.7,2021-05-15,2021-05-10,1 wk ahead inc death,272
HR,quantile,0.75,2021-05-15,2021-05-10,1 wk ahead inc death,279
HR,quantile,0.8,2021-05-15,2021-05-10,1 wk ahead inc death,286
HR,quantile,0.85,2021-05-15,2021-05-10,1 wk ahead inc death,294
HR,quantile,0.9,2021-05-15,2021-05-10,1 wk ahead inc death,305
HR,quantile,0.95,2021-05-15,2021-05-10,1 wk ahead inc death,319
HR,quantile,0.975,2021-05-15,2021-05-10,1 wk ahead inc death,335
HR,quantile,0.99,2021-05-15,2021-05-10,1 wk ahead inc death,354
HR,point,NA,2021-05-22,2021-05-10,2 wk ahead inc death,206
HR,quantile,0.01,2021-05-22,2021-05-10,2 wk ahead inc death,112
HR,quantile,0.025,2021-05-22,2021-05-10,2 wk ahead inc death,131
HR,quantile,0.05,2021-05-22,2021-05-10,2 wk ahead inc death,146
HR,quantile,0.1,2021-05-22,2021-05-10,2 wk ahead inc death,159
HR,quantile,0.15,2021-05-22,2021-05-10,2 wk ahead inc death,169
HR,quantile,0.2,2021-05-22,2021-05-10,2 wk ahead inc death,176
HR,quantile,0.25,2021-05-22,2021-05-10,2 wk ahead inc death,181
HR,quantile,0.3,2021-05-22,2021-05-10,2 wk ahead inc death,188
HR,quantile,0.35,2021-05-22,2021-05-10,2 wk ahead inc death,192
HR,quantile,0.4,2021-05-22,2021-05-10,2 wk ahead inc death,197
HR,quantile,0.45,2021-05-22,2021-05-10,2 wk ahead inc death,202
HR,quantile,0.5,2021-05-22,2021-05-10,2 wk ahead inc death,206
HR,quantile,0.55,2021-05-22,2021-05-10,2 wk ahead inc death,211
HR,quantile,0.6,2021-05-22,2021-05-10,2 wk ahead inc death,217
HR,quantile,0.65,2021-05-22,2021-05-10,2 wk ahead inc death,223
HR,quantile,0.7,2021-05-22,2021-05-10,2 wk ahead inc death,228
HR,quantile,0.75,2021-05-22,2021-05-10,2 wk ahead inc death,234
HR,quantile,0.8,2021-05-22,2021-05-10,2 wk ahead inc death,241
HR,quantile,0.85,2021-05-22,2021-05-10,2 wk ahead inc death,248
HR,quantile,0.9,2021-05-22,2021-05-10,2 wk ahead inc death,260
HR,quantile,0.95,2021-05-22,2021-05-10,2 wk ahead inc death,276
HR,quantile,0.975,2021-05-22,2021-05-10,2 wk ahead inc death,293
HR,quantile,0.99,2021-05-22,2021-05-10,2 wk ahead inc death,306
HR,point,NA,2021-05-29,2021-05-10,3 wk ahead inc death,168
HR,quantile,0.01,2021-05-29,2021-05-10,3 wk ahead inc death,63
HR,quantile,0.025,2021-05-29,2021-05-10,3 wk ahead inc death,78
HR,quantile,0.05,2021-05-29,2021-05-10,3 wk ahead inc death,91
HR,quantile,0.1,2021-05-29,2021-05-10,3 wk ahead inc death,108
HR,quantile,0.15,2021-05-29,2021-05-10,3 wk ahead inc death,120
HR,quantile,0.2,2021-05-29,2021-05-10,3 wk ahead inc death,128
HR,quantile,0.25,2021-05-29,2021-05-10,3 wk ahead inc death,136
HR,quantile,0.3,2021-05-29,2021-05-10,3 wk ahead inc death,142
HR,quantile,0.35,2021-05-29,2021-05-10,3 wk ahead inc death,149
HR,quantile,0.4,2021-05-29,2021-05-10,3 wk ahead inc death,155
HR,quantile,0.45,2021-05-29,2021-05-10,3 wk ahead inc death,162
HR,quantile,0.5,2021-05-29,2021-05-10,3 wk ahead inc death,168
HR,quantile,0.55,2021-05-29,2021-05-10,3 wk ahead inc death,173
HR,quantile,0.6,2021-05-29,2021-05-10,3 wk ahead inc death,181
HR,quantile,0.65,2021-05-29,2021-05-10,3 wk ahead inc death,188
HR,quantile,0.7,2021-05-29,2021-05-10,3 wk ahead inc death,196
HR,quantile,0.75,2021-05-29,2021-05-10,3 wk ahead inc death,205
HR,quantile,0.8,2021-05-29,2021-05-10,3 wk ahead inc death,214
HR,quantile,0.85,2021-05-29,2021-05-10,3 wk ahead inc death,227
HR,quantile,0.9,2021-05-29,2021-05-10,3 wk ahead inc death,246
HR,quantile,0.95,2021-05-29,2021-05-10,3 wk ahead inc death,274
HR,quantile,0.975,2021-05-29,2021-05-10,3 wk ahead inc death,299
HR,quantile,0.99,2021-05-29,2021-05-10,3 wk ahead inc death,331
HR,point,NA,2021-06-05,2021-05-10,4 wk ahead inc death,140
HR,quantile,0.01,2021-06-05,2021-05-10,4 wk ahead inc death,38
HR,quantile,0.025,2021-06-05,2021-05-10,4 wk ahead inc death,46
HR,quantile,0.05,2021-06-05,2021-05-10,4 wk ahead inc death,57
HR,quantile,0.1,2021-06-05,2021-05-10,4 wk ahead inc death,73
HR,quantile,0.15,2021-06-05,2021-05-10,4 wk ahead inc death,84
HR,quantile,0.2,2021-06-05,2021-05-10,4 wk ahead inc death,92
HR,quantile,0.25,2021-06-05,2021-05-10,4 wk ahead inc death,100
HR,quantile,0.3,2021-06-05,2021-05-10,4 wk ahead inc death,108
HR,quantile,0.35,2021-06-05,2021-05-10,4 wk ahead inc death,116
HR,quantile,0.4,2021-06-05,2021-05-10,4 wk ahead inc death,123
HR,quantile,0.45,2021-06-05,2021-05-10,4 wk ahead inc death,131
HR,quantile,0.5,2021-06-05,2021-05-10,4 wk ahead inc death,140
HR,quantile,0.55,2021-06-05,2021-05-10,4 wk ahead inc death,148
HR,quantile,0.6,2021-06-05,2021-05-10,4 wk ahead inc death,155
HR,quantile,0.65,2021-06-05,2021-05-10,4 wk ahead inc death,163
HR,quantile,0.7,2021-06-05,2021-05-10,4 wk ahead inc death,171
HR,quantile,0.75,2021-06-05,2021-05-10,4 wk ahead inc death,183
HR,quantile,0.8,2021-06-05,2021-05-10,4 wk ahead inc death,199
HR,quantile,0.85,2021-06-05,2021-05-10,4 wk ahead inc death,214
HR,quantile,0.9,2021-06-05,2021-05-10,4 wk ahead inc death,240
HR,quantile,0.95,2021-06-05,2021-05-10,4 wk ahead inc death,284
HR,quantile,0.975,2021-06-05,2021-05-10,4 wk ahead inc death,312
HR,quantile,0.99,2021-06-05,2021-05-10,4 wk ahead inc death,358
HU,point,NA,2021-05-15,2021-05-10,1 wk ahead inc death,570
HU,quantile,0.01,2021-05-15,2021-05-10,1 wk ahead inc death,474
HU,quantile,0.025,2021-05-15,2021-05-10,1 wk ahead inc death,487
HU,quantile,0.05,2021-05-15,2021-05-10,1 wk ahead inc death,498
HU,quantile,0.1,2021-05-15,2021-05-10,1 wk ahead inc death,513
HU,quantile,0.15,2021-05-15,2021-05-10,1 wk ahead inc death,524
HU,quantile,0.2,2021-05-15,2021-05-10,1 wk ahead inc death,532
HU,quantile,0.25,2021-05-15,2021-05-10,1 wk ahead inc death,539
HU,quantile,0.3,2021-05-15,2021-05-10,1 wk ahead inc death,546
HU,quantile,0.35,2021-05-15,2021-05-10,1 wk ahead inc death,554
HU,quantile,0.4,2021-05-15,2021-05-10,1 wk ahead inc death,558
HU,quantile,0.45,2021-05-15,2021-05-10,1 wk ahead inc death,563
HU,quantile,0.5,2021-05-15,2021-05-10,1 wk ahead inc death,570
HU,quantile,0.55,2021-05-15,2021-05-10,1 wk ahead inc death,574
HU,quantile,0.6,2021-05-15,2021-05-10,1 wk ahead inc death,580
HU,quantile,0.65,2021-05-15,2021-05-10,1 wk ahead inc death,586
HU,quantile,0.7,2021-05-15,2021-05-10,1 wk ahead inc death,593
HU,quantile,0.75,2021-05-15,2021-05-10,1 wk ahead inc death,601
HU,quantile,0.8,2021-05-15,2021-05-10,1 wk ahead inc death,609
HU,quantile,0.85,2021-05-15,2021-05-10,1 wk ahead inc death,620
HU,quantile,0.9,2021-05-15,2021-05-10,1 wk ahead inc death,638
HU,quantile,0.95,2021-05-15,2021-05-10,1 wk ahead inc death,664
HU,quantile,0.975,2021-05-15,2021-05-10,1 wk ahead inc death,690
HU,quantile,0.99,2021-05-15,2021-05-10,1 wk ahead inc death,733
HU,point,NA,2021-05-22,2021-05-10,2 wk ahead inc death,394
HU,quantile,0.01,2021-05-22,2021-05-10,2 wk ahead inc death,306
HU,quantile,0.025,2021-05-22,2021-05-10,2 wk ahead inc death,315
HU,quantile,0.05,2021-05-22,2021-05-10,2 wk ahead inc death,327
HU,quantile,0.1,2021-05-22,2021-05-10,2 wk ahead inc death,344
HU,quantile,0.15,2021-05-22,2021-05-10,2 wk ahead inc death,353
HU,quantile,0.2,2021-05-22,2021-05-10,2 wk ahead inc death,362
HU,quantile,0.25,2021-05-22,2021-05-10,2 wk ahead inc death,369
HU,quantile,0.3,2021-05-22,2021-05-10,2 wk ahead inc death,373
HU,quantile,0.35,2021-05-22,2021-05-10,2 wk ahead inc death,379
HU,quantile,0.4,2021-05-22,2021-05-10,2 wk ahead inc death,384
HU,quantile,0.45,2021-05-22,2021-05-10,2 wk ahead inc death,389
HU,quantile,0.5,2021-05-22,2021-05-10,2 wk ahead inc death,394
HU,quantile,0.55,2021-05-22,2021-05-10,2 wk ahead inc death,399
HU,quantile,0.6,2021-05-22,2021-05-10,2 wk ahead inc death,405
HU,quantile,0.65,2021-05-22,2021-05-10,2 wk ahead inc death,409
HU,quantile,0.7,2021-05-22,2021-05-10,2 wk ahead inc death,415
HU,quantile,0.75,2021-05-22,2021-05-10,2 wk ahead inc death,423
HU,quantile,0.8,2021-05-22,2021-05-10,2 wk ahead inc death,432
HU,quantile,0.85,2021-05-22,2021-05-10,2 wk ahead inc death,442
HU,quantile,0.9,2021-05-22,2021-05-10,2 wk ahead inc death,456
HU,quantile,0.95,2021-05-22,2021-05-10,2 wk ahead inc death,475
HU,quantile,0.975,2021-05-22,2021-05-10,2 wk ahead inc death,495
HU,quantile,0.99,2021-05-22,2021-05-10,2 wk ahead inc death,521
HU,point,NA,2021-05-29,2021-05-10,3 wk ahead inc death,303
HU,quantile,0.01,2021-05-29,2021-05-10,3 wk ahead inc death,142
HU,quantile,0.025,2021-05-29,2021-05-10,3 wk ahead inc death,169
HU,quantile,0.05,2021-05-29,2021-05-10,3 wk ahead inc death,185
HU,quantile,0.1,2021-05-29,2021-05-10,3 wk ahead inc death,204
HU,quantile,0.15,2021-05-29,2021-05-10,3 wk ahead inc death,223
HU,quantile,0.2,2021-05-29,2021-05-10,3 wk ahead inc death,238
HU,quantile,0.25,2021-05-29,2021-05-10,3 wk ahead inc death,249
HU,quantile,0.3,2021-05-29,2021-05-10,3 wk ahead inc death,261
HU,quantile,0.35,2021-05-29,2021-05-10,3 wk ahead inc death,271
HU,quantile,0.4,2021-05-29,2021-05-10,3 wk ahead inc death,281
HU,quantile,0.45,2021-05-29,2021-05-10,3 wk ahead inc death,292
HU,quantile,0.5,2021-05-29,2021-05-10,3 wk ahead inc death,303
HU,quantile,0.55,2021-05-29,2021-05-10,3 wk ahead inc death,310
HU,quantile,0.6,2021-05-29,2021-05-10,3 wk ahead inc death,321
HU,quantile,0.65,2021-05-29,2021-05-10,3 wk ahead inc death,333
HU,quantile,0.7,2021-05-29,2021-05-10,3 wk ahead inc death,346
HU,quantile,0.75,2021-05-29,2021-05-10,3 wk ahead inc death,359
HU,quantile,0.8,2021-05-29,2021-05-10,3 wk ahead inc death,381
HU,quantile,0.85,2021-05-29,2021-05-10,3 wk ahead inc death,408
HU,quantile,0.9,2021-05-29,2021-05-10,3 wk ahead inc death,446
HU,quantile,0.95,2021-05-29,2021-05-10,3 wk ahead inc death,511
HU,quantile,0.975,2021-05-29,2021-05-10,3 wk ahead inc death,588
HU,quantile,0.99,2021-05-29,2021-05-10,3 wk ahead inc death,654
HU,point,NA,2021-06-05,2021-05-10,4 wk ahead inc death,242
HU,quantile,0.01,2021-06-05,2021-05-10,4 wk ahead inc death,67
HU,quantile,0.025,2021-06-05,2021-05-10,4 wk ahead inc death,80
HU,quantile,0.05,2021-06-05,2021-05-10,4 wk ahead inc death,98
HU,quantile,0.1,2021-06-05,2021-05-10,4 wk ahead inc death,125
HU,quantile,0.15,2021-06-05,2021-05-10,4 wk ahead inc death,141
HU,quantile,0.2,2021-06-05,2021-05-10,4 wk ahead inc death,161
HU,quantile,0.25,2021-06-05,2021-05-10,4 wk ahead inc death,173
HU,quantile,0.3,2021-06-05,2021-05-10,4 wk ahead inc death,185
HU,quantile,0.35,2021-06-05,2021-05-10,4 wk ahead inc death,198
HU,quantile,0.4,2021-06-05,2021-05-10,4 wk ahead inc death,212
HU,quantile,0.45,2021-06-05,2021-05-10,4 wk ahead inc death,227
HU,quantile,0.5,2021-06-05,2021-05-10,4 wk ahead inc death,242
HU,quantile,0.55,2021-06-05,2021-05-10,4 wk ahead inc death,256
HU,quantile,0.6,2021-06-05,2021-05-10,4 wk ahead inc death,272
HU,quantile,0.65,2021-06-05,2021-05-10,4 wk ahead inc death,292
HU,quantile,0.7,2021-06-05,2021-05-10,4 wk ahead inc death,312
HU,quantile,0.75,2021-06-05,2021-05-10,4 wk ahead inc death,336
HU,quantile,0.8,2021-06-05,2021-05-10,4 wk ahead inc death,362
HU,quantile,0.85,2021-06-05,2021-05-10,4 wk ahead inc death,401
HU,quantile,0.9,2021-06-05,2021-05-10,4 wk ahead inc death,462
HU,quantile,0.95,2021-06-05,2021-05-10,4 wk ahead inc death,578
HU,quantile,0.975,2021-06-05,2021-05-10,4 wk ahead inc death,671
HU,quantile,0.99,2021-06-05,2021-05-10,4 wk ahead inc death,841
IE,point,NA,2021-05-15,2021-05-10,1 wk ahead inc death,30
IE,quantile,0.01,2021-05-15,2021-05-10,1 wk ahead inc death,8
IE,quantile,0.025,2021-05-15,2021-05-10,1 wk ahead inc death,12
IE,quantile,0.05,2021-05-15,2021-05-10,1 wk ahead inc death,14
IE,quantile,0.1,2021-05-15,2021-05-10,1 wk ahead inc death,17
IE,quantile,0.15,2021-05-15,2021-05-10,1 wk ahead inc death,19
IE,quantile,0.2,2021-05-15,2021-05-10,1 wk ahead inc death,20
IE,quantile,0.25,2021-05-15,2021-05-10,1 wk ahead inc death,22
IE,quantile,0.3,2021-05-15,2021-05-10,1 wk ahead inc death,23
IE,quantile,0.35,2021-05-15,2021-05-10,1 wk ahead inc death,25
IE,quantile,0.4,2021-05-15,2021-05-10,1 wk ahead inc death,26
IE,quantile,0.45,2021-05-15,2021-05-10,1 wk ahead inc death,28
IE,quantile,0.5,2021-05-15,2021-05-10,1 wk ahead inc death,30
IE,quantile,0.55,2021-05-15,2021-05-10,1 wk ahead inc death,32
IE,quantile,0.6,2021-05-15,2021-05-10,1 wk ahead inc death,33
IE,quantile,0.65,2021-05-15,2021-05-10,1 wk ahead inc death,35
IE,quantile,0.7,2021-05-15,2021-05-10,1 wk ahead inc death,37
IE,quantile,0.75,2021-05-15,2021-05-10,1 wk ahead inc death,40
IE,quantile,0.8,2021-05-15,2021-05-10,1 wk ahead inc death,44
IE,quantile,0.85,2021-05-15,2021-05-10,1 wk ahead inc death,47
IE,quantile,0.9,2021-05-15,2021-05-10,1 wk ahead inc death,52
IE,quantile,0.95,2021-05-15,2021-05-10,1 wk ahead inc death,62
IE,quantile,0.975,2021-05-15,2021-05-10,1 wk ahead inc death,72
IE,quantile,0.99,2021-05-15,2021-05-10,1 wk ahead inc death,86
IE,point,NA,2021-05-22,2021-05-10,2 wk ahead inc death,27
IE,quantile,0.01,2021-05-22,2021-05-10,2 wk ahead inc death,7
IE,quantile,0.025,2021-05-22,2021-05-10,2 wk ahead inc death,9
IE,quantile,0.05,2021-05-22,2021-05-10,2 wk ahead inc death,11
IE,quantile,0.1,2021-05-22,2021-05-10,2 wk ahead inc death,14
IE,quantile,0.15,2021-05-22,2021-05-10,2 wk ahead inc death,16
IE,quantile,0.2,2021-05-22,2021-05-10,2 wk ahead inc death,18
IE,quantile,0.25,2021-05-22,2021-05-10,2 wk ahead inc death,20
